date_time,record_id,temp,pm2_5,aqi,ozone
2024-01-09 17:00:00,Denver,43.5,,,
2024-01-09 18:00:00,Denver,41.0,,,
2024-01-09 19:00:00,Denver,41.5,,,
2024-01-09 20:00:00,Denver,41.0,,,
2024-01-09 21:00:00,Denver,40.0,,,
2024-01-09 22:00:00,Denver,39.25,,,
2024-01-09 23:00:00,Denver,39.5,,,
2024-01-10 00:00:00,Denver,38.25,2.59375,32.0,
2024-01-10 01:00:00,Denver,34.25,,,
2024-01-10 02:00:00,Denver,32.75,,,
2024-01-10 03:00:00,Denver,32.75,,,
2024-01-10 04:00:00,Denver,32.25,,,
2024-01-10 05:00:00,Denver,31.5,,,
2024-01-10 06:00:00,Denver,31.5,,,
2024-01-10 07:00:00,Denver,31.5,,,
2024-01-10 08:00:00,Denver,32.5,3.3968749999999996,,
2024-01-10 09:00:00,Denver,33.25,,,
2024-01-10 10:00:00,Denver,33.25,,,
2024-01-10 11:00:00,Denver,35.25,,,
2024-01-10 12:00:00,Denver,37.75,,,
2024-01-10 13:00:00,Denver,40.0,,,
2024-01-10 14:00:00,Denver,39.25,,,
2024-01-10 15:00:00,Denver,37.0,,,
2024-01-10 16:00:00,Denver,34.75,2.9375,,
2024-01-10 17:00:00,Denver,34.25,,,
2024-01-10 18:00:00,Denver,33.25,,,
2024-01-10 19:00:00,Denver,32.5,,,
2024-01-10 20:00:00,Denver,31.5,,,
2024-01-10 21:00:00,Denver,31.25,,,
2024-01-10 22:00:00,Denver,31.5,,,
2024-01-10 23:00:00,Denver,32.5,,,
2024-01-11 00:00:00,Denver,31.75,4.2625,42.0,
2024-01-11 01:00:00,Denver,30.0,,,
2024-01-11 02:00:00,Denver,29.75,,,
2024-01-11 03:00:00,Denver,28.5,,,
2024-01-11 04:00:00,Denver,25.75,,,
2024-01-11 05:00:00,Denver,23.75,,,
2024-01-11 06:00:00,Denver,25.75,,,
2024-01-11 07:00:00,Denver,26.5,,,
2024-01-11 08:00:00,Denver,26.5,4.65,,
2024-01-11 09:00:00,Denver,26.75,,,
2024-01-11 10:00:00,Denver,26.75,,,
2024-01-11 11:00:00,Denver,25.25,,,
2024-01-11 12:00:00,Denver,22.75,,,
2024-01-11 13:00:00,Denver,21.0,,,
2024-01-11 14:00:00,Denver,19.75,,,
2024-01-11 15:00:00,Denver,18.75,,,
2024-01-11 16:00:00,Denver,17.5,5.31875,,
2024-01-11 17:00:00,Denver,15.5,,,
2024-01-11 18:00:00,Denver,13.5,,,
2024-01-11 19:00:00,Denver,12.5,,,
2024-01-11 20:00:00,Denver,12.0,,,
2024-01-11 21:00:00,Denver,12.0,,,
2024-01-11 22:00:00,Denver,11.75,,,
2024-01-11 23:00:00,Denver,11.5,,,
2024-01-12 00:00:00,Denver,10.5,5.85625,47.0,
2024-01-12 01:00:00,Denver,10.25,,,
2024-01-12 02:00:00,Denver,11.0,,,
2024-01-12 03:00:00,Denver,11.5,,,
2024-01-12 04:00:00,Denver,11.75,,,
2024-01-12 05:00:00,Denver,16.5,,,
2024-01-12 06:00:00,Denver,15.25,,,
2024-01-12 07:00:00,Denver,21.25,,,
2024-01-12 08:00:00,Denver,20.5,5.473958333333333,,
2024-01-12 09:00:00,Denver,26.5,,,
2024-01-12 10:00:00,Denver,30.5,,,
2024-01-12 11:00:00,Denver,31.5,,,
2024-01-12 12:00:00,Denver,33.0,,,
2024-01-12 13:00:00,Denver,33.25,,,
2024-01-12 14:00:00,Denver,33.25,,,
2024-01-12 15:00:00,Denver,34.5,,,
2024-01-12 16:00:00,Denver,33.5,6.84375,,
2024-01-12 17:00:00,Denver,32.5,,,
2024-01-12 18:00:00,Denver,31.75,,,
2024-01-12 19:00:00,Denver,32.25,,,
2024-01-12 20:00:00,Denver,17.75,,,
2024-01-12 21:00:00,Denver,7.5,,,
2024-01-12 22:00:00,Denver,5.25,,,
2024-01-12 23:00:00,Denver,3.5,,,
2024-01-13 00:00:00,Denver,2.25,4.790625,36.0,
2024-01-13 01:00:00,Denver,1.5,,,
2024-01-13 02:00:00,Denver,0.0,,,
2024-01-13 03:00:00,Denver,-1.0,,,
2024-01-13 04:00:00,Denver,-3.25,,,
2024-01-13 05:00:00,Denver,-4.5,,,
2024-01-13 06:00:00,Denver,-5.5,,,
2024-01-13 07:00:00,Denver,-7.25,,,
2024-01-13 08:00:00,Denver,-8.0,4.559375,,
2024-01-13 09:00:00,Denver,-7.0,,,
2024-01-13 10:00:00,Denver,-6.25,,,
2024-01-13 11:00:00,Denver,-5.25,,,
2024-01-13 12:00:00,Denver,-4.25,,,
2024-01-13 13:00:00,Denver,-3.0,,,
2024-01-13 14:00:00,Denver,-1.25,,,
2024-01-13 15:00:00,Denver,-1.75,,,
2024-01-13 16:00:00,Denver,-2.25,4.409375,,
2024-01-13 17:00:00,Denver,-3.0,,,
2024-01-13 18:00:00,Denver,-4.0,,,
2024-01-13 19:00:00,Denver,-4.25,,,
2024-01-13 20:00:00,Denver,-5.0,,,
2024-01-13 21:00:00,Denver,-4.5,,,
2024-01-13 22:00:00,Denver,-4.5,,,
2024-01-13 23:00:00,Denver,-4.5,,,
2024-01-14 00:00:00,Denver,-4.5,4.8,52.0,
2024-01-14 01:00:00,Denver,-4.5,,,
2024-01-14 02:00:00,Denver,-4.75,,,
2024-01-14 03:00:00,Denver,-4.25,,,
2024-01-14 04:00:00,Denver,-4.0,,,
2024-01-14 05:00:00,Denver,-3.25,,,
2024-01-14 06:00:00,Denver,-3.0,,,
2024-01-14 07:00:00,Denver,-3.75,,,
2024-01-14 08:00:00,Denver,-3.5,8.125,,
2024-01-14 09:00:00,Denver,-2.25,,,
2024-01-14 10:00:00,Denver,0.0,,,
2024-01-14 11:00:00,Denver,1.5,,,
2024-01-14 12:00:00,Denver,3.75,,,
2024-01-14 13:00:00,Denver,5.75,,,
2024-01-14 14:00:00,Denver,7.25,,,
2024-01-14 15:00:00,Denver,8.5,,,
2024-01-14 16:00:00,Denver,8.25,9.84375,,
2024-01-14 17:00:00,Denver,7.25,,,
2024-01-14 18:00:00,Denver,7.25,,,
2024-01-14 19:00:00,Denver,5.25,,,
2024-01-14 20:00:00,Denver,4.5,,,
2024-01-14 21:00:00,Denver,5.0,,,
2024-01-14 22:00:00,Denver,4.25,,,
2024-01-14 23:00:00,Denver,3.5,,,
2024-01-15 00:00:00,Denver,3.0,9.621875,53.0,
2024-01-15 01:00:00,Denver,2.5,,,
2024-01-15 02:00:00,Denver,2.5,,,
2024-01-15 03:00:00,Denver,2.0,,,
2024-01-15 04:00:00,Denver,2.0,,,
2024-01-15 05:00:00,Denver,0.5,,,
2024-01-15 06:00:00,Denver,-1.0,,,
2024-01-15 07:00:00,Denver,-2.5,,,
2024-01-15 08:00:00,Denver,-3.5,4.0375,,
2024-01-15 09:00:00,Denver,-4.0,,,
2024-01-15 10:00:00,Denver,-4.25,,,
2024-01-15 11:00:00,Denver,-3.75,,,
2024-01-15 12:00:00,Denver,-3.75,,,
2024-01-15 13:00:00,Denver,-2.75,,,
2024-01-15 14:00:00,Denver,-1.75,,,
2024-01-15 15:00:00,Denver,-0.25,,,
2024-01-15 16:00:00,Denver,0.0,8.446875,,
2024-01-15 17:00:00,Denver,-0.75,,,
2024-01-15 18:00:00,Denver,-1.5,,,
2024-01-15 19:00:00,Denver,-2.5,,,
2024-01-15 20:00:00,Denver,-3.0,,,
2024-01-15 21:00:00,Denver,-4.5,,,
2024-01-15 22:00:00,Denver,-5.25,,,
2024-01-15 23:00:00,Denver,-4.75,,,
2024-01-16 00:00:00,Denver,-4.25,5.796875,60.0,0.021921568627450982
2024-01-16 01:00:00,Denver,-5.0,,,
2024-01-16 02:00:00,Denver,-4.75,,,
2024-01-16 03:00:00,Denver,-2.25,,,
2024-01-16 04:00:00,Denver,2.25,,,
2024-01-16 05:00:00,Denver,6.0,,,
2024-01-16 06:00:00,Denver,6.25,,,
2024-01-16 07:00:00,Denver,7.0,,,
2024-01-16 08:00:00,Denver,9.75,5.95,,
2024-01-16 09:00:00,Denver,15.25,,,
2024-01-16 10:00:00,Denver,22.0,,,
2024-01-16 11:00:00,Denver,27.25,,,
2024-01-16 12:00:00,Denver,32.75,,,
2024-01-16 13:00:00,Denver,36.5,,,
2024-01-16 14:00:00,Denver,38.75,,,
2024-01-16 15:00:00,Denver,37.5,,,
2024-01-16 16:00:00,Denver,37.0,8.20625,,
2024-01-16 17:00:00,Denver,34.25,,,
2024-01-16 18:00:00,Denver,31.0,,,
2024-01-16 19:00:00,Denver,30.5,,,
2024-01-16 20:00:00,Denver,28.0,,,
2024-01-16 21:00:00,Denver,25.5,,,
2024-01-16 22:00:00,Denver,23.5,,,
2024-01-16 23:00:00,Denver,22.75,,,
2024-01-17 00:00:00,Denver,22.25,5.665625,60.0,
2024-01-17 01:00:00,Denver,23.25,,,
2024-01-17 02:00:00,Denver,24.75,,,
2024-01-17 03:00:00,Denver,23.75,,,
2024-01-17 04:00:00,Denver,21.75,,,
2024-01-17 05:00:00,Denver,24.0,,,
2024-01-17 06:00:00,Denver,25.25,,,
2024-01-17 07:00:00,Denver,27.5,,,
2024-01-17 08:00:00,Denver,31.5,13.959375,,
2024-01-17 09:00:00,Denver,28.25,,,
2024-01-17 10:00:00,Denver,29.0,,,
2024-01-17 11:00:00,Denver,34.0,,,
2024-01-17 12:00:00,Denver,39.0,,,
2024-01-17 13:00:00,Denver,42.75,,,
2024-01-17 14:00:00,Denver,45.0,,,
2024-01-17 15:00:00,Denver,43.5,,,
2024-01-17 16:00:00,Denver,43.0,5.571875,,
2024-01-17 17:00:00,Denver,43.0,,,
2024-01-17 18:00:00,Denver,42.75,,,
2024-01-17 19:00:00,Denver,42.25,,,
2024-01-17 20:00:00,Denver,42.5,,,
2024-01-17 21:00:00,Denver,42.25,,,
2024-01-17 22:00:00,Denver,39.5,,,
2024-01-17 23:00:00,Denver,37.25,,,
2024-01-18 00:00:00,Denver,36.5,3.484375,49.0,
2024-01-18 01:00:00,Denver,35.25,,,
2024-01-18 02:00:00,Denver,35.75,,,
2024-01-18 03:00:00,Denver,35.75,,,
2024-01-18 04:00:00,Denver,32.25,,,
2024-01-18 05:00:00,Denver,33.0,,,
2024-01-18 06:00:00,Denver,31.75,,,
2024-01-18 07:00:00,Denver,36.25,,,
2024-01-18 08:00:00,Denver,45.5,3.8875,,
2024-01-18 09:00:00,Denver,48.25,,,
2024-01-18 10:00:00,Denver,49.0,,,
2024-01-18 11:00:00,Denver,40.75,,,
2024-01-18 12:00:00,Denver,31.75,,,
2024-01-18 13:00:00,Denver,29.75,,,
2024-01-18 14:00:00,Denver,28.0,,,
2024-01-18 15:00:00,Denver,27.25,,,
2024-01-18 16:00:00,Denver,25.5,3.05625,,
2024-01-18 17:00:00,Denver,23.5,,,
2024-01-18 18:00:00,Denver,19.25,,,
2024-01-18 19:00:00,Denver,15.5,,,
2024-01-18 20:00:00,Denver,14.0,,,
2024-01-18 21:00:00,Denver,13.25,,,
2024-01-18 22:00:00,Denver,13.25,,,
2024-01-18 23:00:00,Denver,13.5,,,
2024-01-19 00:00:00,Denver,14.5,4.959375,55.0,
2024-01-19 01:00:00,Denver,15.5,,,
2024-01-19 02:00:00,Denver,15.75,,,
2024-01-19 03:00:00,Denver,16.0,,,
2024-01-19 04:00:00,Denver,16.75,,,
2024-01-19 05:00:00,Denver,17.25,,,
2024-01-19 06:00:00,Denver,17.75,,,
2024-01-19 07:00:00,Denver,18.25,,,
2024-01-19 08:00:00,Denver,19.5,10.296875,,
2024-01-19 09:00:00,Denver,21.5,,,
2024-01-19 10:00:00,Denver,25.0,,,
2024-01-19 11:00:00,Denver,29.0,,,
2024-01-19 12:00:00,Denver,31.75,,,
2024-01-19 13:00:00,Denver,32.75,,,
2024-01-19 14:00:00,Denver,33.25,,,
2024-01-19 15:00:00,Denver,32.5,,,
2024-01-19 16:00:00,Denver,32.5,10.240625,,
2024-01-19 17:00:00,Denver,31.5,,,
2024-01-19 18:00:00,Denver,30.75,,,
2024-01-19 19:00:00,Denver,28.5,,,
2024-01-19 20:00:00,Denver,27.0,,,
2024-01-19 21:00:00,Denver,25.0,,,
2024-01-19 22:00:00,Denver,23.25,,,
2024-01-19 23:00:00,Denver,23.0,,,
2024-01-20 00:00:00,Denver,23.5,11.246875,77.0,
2024-01-20 01:00:00,Denver,23.5,,,
2024-01-20 02:00:00,Denver,23.0,,,
2024-01-20 03:00:00,Denver,22.75,,,
2024-01-20 04:00:00,Denver,22.0,,,
2024-01-20 05:00:00,Denver,21.75,,,
2024-01-20 06:00:00,Denver,23.0,,,
2024-01-20 07:00:00,Denver,23.5,,,
2024-01-20 08:00:00,Denver,24.0,20.26875,,
2024-01-20 09:00:00,Denver,25.25,,,
2024-01-20 10:00:00,Denver,26.5,,,
2024-01-20 11:00:00,Denver,28.75,,,
2024-01-20 12:00:00,Denver,32.25,,,
2024-01-20 13:00:00,Denver,35.25,,,
2024-01-20 14:00:00,Denver,37.75,,,
2024-01-20 15:00:00,Denver,38.25,,,
2024-01-20 16:00:00,Denver,37.75,22.653125,,
2024-01-20 17:00:00,Denver,36.25,,,
2024-01-20 18:00:00,Denver,34.5,,,
2024-01-20 19:00:00,Denver,33.25,,,
2024-01-20 20:00:00,Denver,33.0,,,
2024-01-20 21:00:00,Denver,32.0,,,
2024-01-20 22:00:00,Denver,31.5,,,
2024-01-20 23:00:00,Denver,30.75,,,
2024-01-21 00:00:00,Denver,29.75,23.18125,82.0,
2024-01-21 01:00:00,Denver,29.25,,,
2024-01-21 02:00:00,Denver,29.0,,,
2024-01-21 03:00:00,Denver,29.75,,,
2024-01-21 04:00:00,Denver,31.25,,,
2024-01-21 05:00:00,Denver,31.5,,,
2024-01-21 06:00:00,Denver,30.75,,,
2024-01-21 07:00:00,Denver,32.75,,,
2024-01-21 08:00:00,Denver,35.5,12.440625,,
2024-01-21 09:00:00,Denver,39.5,,,
2024-01-21 10:00:00,Denver,44.0,,,
2024-01-21 11:00:00,Denver,48.0,,,
2024-01-21 12:00:00,Denver,50.5,,,
2024-01-21 13:00:00,Denver,52.0,,,
2024-01-21 14:00:00,Denver,53.0,,,
2024-01-21 15:00:00,Denver,52.5,,,
2024-01-21 16:00:00,Denver,49.5,23.471875,,
2024-01-21 17:00:00,Denver,46.0,,,
2024-01-21 18:00:00,Denver,43.0,,,
2024-01-21 19:00:00,Denver,41.0,,,
2024-01-21 20:00:00,Denver,39.75,,,
2024-01-21 21:00:00,Denver,37.25,,,
2024-01-21 22:00:00,Denver,35.0,,,
2024-01-21 23:00:00,Denver,33.25,,,
2024-01-22 00:00:00,Denver,32.0,12.38125,68.0,
2024-01-22 01:00:00,Denver,31.5,,,
2024-01-22 02:00:00,Denver,30.5,,,
2024-01-22 03:00:00,Denver,31.75,,,
2024-01-22 04:00:00,Denver,32.25,,,
2024-01-22 05:00:00,Denver,32.25,,,
2024-01-22 06:00:00,Denver,32.5,,,
2024-01-22 07:00:00,Denver,32.5,,,
2024-01-22 08:00:00,Denver,35.5,12.70625,,
2024-01-22 09:00:00,Denver,40.25,,,
2024-01-22 10:00:00,Denver,45.0,,,
2024-01-22 11:00:00,Denver,48.0,,,
2024-01-22 12:00:00,Denver,50.5,,,
2024-01-22 13:00:00,Denver,52.25,,,
2024-01-22 14:00:00,Denver,52.75,,,
2024-01-22 15:00:00,Denver,51.75,,,
2024-01-22 16:00:00,Denver,48.75,12.65625,,
2024-01-22 17:00:00,Denver,47.75,,,
2024-01-22 18:00:00,Denver,45.75,,,
2024-01-22 19:00:00,Denver,43.75,,,
2024-01-22 20:00:00,Denver,42.0,,,
2024-01-22 21:00:00,Denver,41.0,,,
2024-01-22 22:00:00,Denver,39.75,,,
2024-01-22 23:00:00,Denver,39.25,,,
2024-01-23 00:00:00,Denver,38.25,10.428125,64.0,0.010855555555555556
2024-01-23 01:00:00,Denver,36.5,,,
2024-01-23 02:00:00,Denver,33.75,,,
2024-01-23 03:00:00,Denver,32.25,,,
2024-01-23 04:00:00,Denver,31.0,,,
2024-01-23 05:00:00,Denver,30.75,,,
2024-01-23 06:00:00,Denver,30.25,,,
2024-01-23 07:00:00,Denver,30.5,,,
2024-01-23 08:00:00,Denver,34.25,12.778125,,
2024-01-23 09:00:00,Denver,39.75,,,
2024-01-23 10:00:00,Denver,42.75,,,
2024-01-23 11:00:00,Denver,45.75,,,
2024-01-23 12:00:00,Denver,48.75,,,
2024-01-23 13:00:00,Denver,51.5,,,
2024-01-23 14:00:00,Denver,53.5,,,
2024-01-23 15:00:00,Denver,52.25,,,
2024-01-23 16:00:00,Denver,50.25,12.14375,,
2024-01-23 17:00:00,Denver,48.25,,,
2024-01-23 18:00:00,Denver,47.0,,,
2024-01-23 19:00:00,Denver,44.75,,,
2024-01-23 20:00:00,Denver,42.75,,,
2024-01-23 21:00:00,Denver,41.75,,,
2024-01-23 22:00:00,Denver,40.0,,,
2024-01-23 23:00:00,Denver,37.5,,,
2024-01-24 00:00:00,Denver,35.5,12.928125,65.0,
2024-01-24 01:00:00,Denver,33.5,,,
2024-01-24 02:00:00,Denver,31.75,,,
2024-01-24 03:00:00,Denver,30.25,,,
2024-01-24 04:00:00,Denver,29.5,,,
2024-01-24 05:00:00,Denver,29.25,,,
2024-01-24 06:00:00,Denver,29.0,,,
2024-01-24 07:00:00,Denver,29.0,,,
2024-01-24 08:00:00,Denver,33.5,10.428125,,
2024-01-24 09:00:00,Denver,38.5,,,
