date_time,record_id,n_inst,n_task,n_job,machine_cpu_iowait,machine_cpu_kernel,machine_cpu_usr,machine_gpu,machine_load_1,machine_net_receive,machine_num_worker,machine_cpu
2000-01-15 04:09:47,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-15 04:11:29,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-15 04:11:29,35fc40d2844c0b899c1ceb1e,2,1,1,,,,,,,,
2000-01-15 04:11:29,35fc40d2844c0b899c1ceb1e,3,1,1,,,,,,,,
2000-01-15 04:11:29,35fc40d2844c0b899c1ceb1e,4,1,1,,,,,,,,
2000-01-15 04:12:09,35fc40d2844c0b899c1ceb1e,3,,,,,,,,,,
2000-01-15 04:12:20,35fc40d2844c0b899c1ceb1e,2,,,,,,,,,,
2000-01-15 04:12:21,35fc40d2844c0b899c1ceb1e,1,,,,,,,,,,
2000-01-15 04:12:28,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-15 04:15:23,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-15 04:15:23,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-15 04:25:13,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-15 04:57:22,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-15 04:57:26,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-15 04:57:26,35fc40d2844c0b899c1ceb1e,2,1,1,,,,,,,,
2000-01-15 04:57:26,35fc40d2844c0b899c1ceb1e,3,1,1,,,,,,,,
2000-01-15 04:57:26,35fc40d2844c0b899c1ceb1e,4,1,1,,,,,,,,
2000-01-15 05:52:52,35fc40d2844c0b899c1ceb1e,3,,,,,,,,,,
2000-01-15 05:53:23,35fc40d2844c0b899c1ceb1e,2,,,,,,,,,,
2000-01-15 05:54:25,35fc40d2844c0b899c1ceb1e,1,,,,,,,,,,
2000-01-15 05:54:31,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-15 05:59:58,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-15 05:59:58,35fc40d2844c0b899c1ceb1e,2,1,1,,,,,,,,
2000-01-15 05:59:59,35fc40d2844c0b899c1ceb1e,3,1,1,,,,,,,,
2000-01-15 05:59:59,35fc40d2844c0b899c1ceb1e,4,1,1,,,,,,,,
2000-01-15 07:22:15,35fc40d2844c0b899c1ceb1e,3,,,,,,,,,,
2000-01-15 07:22:36,35fc40d2844c0b899c1ceb1e,2,,,,,,,,,,
2000-01-15 07:22:44,35fc40d2844c0b899c1ceb1e,1,,,,,,,,,,
2000-01-15 07:23:13,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-15 07:24:40,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-15 07:24:40,35fc40d2844c0b899c1ceb1e,2,1,1,,,,,,,,
2000-01-15 07:24:40,35fc40d2844c0b899c1ceb1e,3,1,1,,,,,,,,
2000-01-15 07:24:41,35fc40d2844c0b899c1ceb1e,4,1,1,,,,,,,,
2000-01-15 08:19:20,35fc40d2844c0b899c1ceb1e,3,,,,,,,,,,
2000-01-15 08:19:25,35fc40d2844c0b899c1ceb1e,4,1,1,,,,,,,,
2000-01-15 08:20:08,35fc40d2844c0b899c1ceb1e,3,1,1,,,,,,,,
2000-01-15 08:20:09,35fc40d2844c0b899c1ceb1e,2,1,1,,,,,,,,
2000-01-15 08:20:52,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-15 08:21:30,35fc40d2844c0b899c1ceb1e,2,2,2,,,,,,,,
2000-01-15 08:34:48,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-15 11:37:03,35fc40d2844c0b899c1ceb1e,2,2,2,,,,,,,,
2000-01-15 11:37:04,35fc40d2844c0b899c1ceb1e,3,2,2,,,,,,,,
2000-01-15 11:37:04,35fc40d2844c0b899c1ceb1e,4,2,2,,,,,,,,
2000-01-15 12:07:19,35fc40d2844c0b899c1ceb1e,3,1,1,,,,,,,,
2000-01-15 12:12:24,35fc40d2844c0b899c1ceb1e,4,2,2,,,,,,,,
2000-01-15 12:12:24,35fc40d2844c0b899c1ceb1e,3,1,1,,,,,,,,
2000-01-15 12:12:31,35fc40d2844c0b899c1ceb1e,4,2,2,,,,,,,,
2000-01-15 12:12:31,35fc40d2844c0b899c1ceb1e,3,1,1,,,,,,,,
2000-01-15 12:18:16,35fc40d2844c0b899c1ceb1e,4,2,2,,,,,,,,
2000-01-15 12:18:16,35fc40d2844c0b899c1ceb1e,3,1,1,,,,,,,,
2000-01-15 12:18:21,35fc40d2844c0b899c1ceb1e,4,2,2,,,,,,,,
2000-01-15 12:18:21,35fc40d2844c0b899c1ceb1e,3,1,1,,,,,,,,
2000-01-15 12:20:49,35fc40d2844c0b899c1ceb1e,4,2,2,,,,,,,,
2000-01-15 12:20:49,35fc40d2844c0b899c1ceb1e,3,1,1,,,,,,,,
2000-01-15 12:20:50,35fc40d2844c0b899c1ceb1e,4,2,2,,,,,,,,
2000-01-15 12:20:50,35fc40d2844c0b899c1ceb1e,3,1,1,,,,,,,,
2000-01-15 12:21:51,35fc40d2844c0b899c1ceb1e,4,2,2,,,,,,,,
2000-01-15 12:21:51,35fc40d2844c0b899c1ceb1e,3,1,1,,,,,,,,
2000-01-15 12:21:52,35fc40d2844c0b899c1ceb1e,4,2,2,,,,,,,,
2000-01-15 12:21:52,35fc40d2844c0b899c1ceb1e,3,1,1,,,,,,,,
2000-01-15 12:39:45,35fc40d2844c0b899c1ceb1e,4,2,2,,,,,,,,
2000-01-15 12:39:45,35fc40d2844c0b899c1ceb1e,3,1,1,,,,,,,,
2000-01-15 12:39:46,35fc40d2844c0b899c1ceb1e,4,2,2,,,,,,,,
2000-01-15 12:39:46,35fc40d2844c0b899c1ceb1e,3,1,1,,,,,,,,
2000-01-15 12:50:12,35fc40d2844c0b899c1ceb1e,4,2,2,,,,,,,,
2000-01-15 13:03:34,35fc40d2844c0b899c1ceb1e,3,1,1,,,,,,,,
2000-01-15 13:19:23,35fc40d2844c0b899c1ceb1e,4,2,2,,,,,,,,
2000-01-15 13:41:19,35fc40d2844c0b899c1ceb1e,3,1,1,,,,,,,,
2000-01-15 13:41:26,35fc40d2844c0b899c1ceb1e,2,1,1,,,,,,,,
2000-01-15 13:41:27,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-15 13:45:47,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-15 14:12:57,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-15 14:12:57,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-15 14:18:37,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-15 14:18:37,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-15 14:23:47,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-15 14:23:47,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-15 14:33:35,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-15 14:33:35,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-15 14:35:59,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-15 14:37:28,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-15 14:38:48,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-15 14:38:48,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-15 15:47:33,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 02:14:09,35fc40d2844c0b899c1ceb1e,2,2,2,,,,,,,,
2000-01-16 02:40:03,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 02:41:51,35fc40d2844c0b899c1ceb1e,2,2,2,,,,,,,,
2000-01-16 03:08:02,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 03:13:18,35fc40d2844c0b899c1ceb1e,2,2,2,,,,,,,,
2000-01-16 03:13:18,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 03:28:51,35fc40d2844c0b899c1ceb1e,2,2,2,,,,,,,,
2000-01-16 03:28:51,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 03:32:29,35fc40d2844c0b899c1ceb1e,2,2,2,,,,,,,,
2000-01-16 03:33:33,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 03:35:28,35fc40d2844c0b899c1ceb1e,2,2,2,,,,,,,,
2000-01-16 03:35:28,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 03:45:20,35fc40d2844c0b899c1ceb1e,2,2,2,,,,,,,,
2000-01-16 04:25:06,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 04:56:59,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-16 05:07:21,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 05:07:22,35fc40d2844c0b899c1ceb1e,2,1,1,,,,,,,,
2000-01-16 06:11:13,35fc40d2844c0b899c1ceb1e,1,,,,,,,,,,
2000-01-16 06:12:44,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-16 06:29:52,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 06:29:52,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-16 06:29:53,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 06:29:53,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-16 06:33:12,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 06:33:12,35fc40d2844c0b899c1ceb1e,2,1,1,,,,,,,,
2000-01-16 06:33:12,35fc40d2844c0b899c1ceb1e,3,1,1,,,,,,,,
2000-01-16 06:50:18,35fc40d2844c0b899c1ceb1e,2,,,,,,,,,,
2000-01-16 06:50:18,35fc40d2844c0b899c1ceb1e,1,,,,,,,,,,
2000-01-16 06:50:47,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-16 06:52:56,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 06:52:56,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-16 07:02:22,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 07:02:22,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-16 07:06:35,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 07:06:35,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-16 07:14:46,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 07:14:46,35fc40d2844c0b899c1ceb1e,2,1,1,,,,,,,,
2000-01-16 08:05:52,35fc40d2844c0b899c1ceb1e,1,,,,,,,,,,
2000-01-16 08:05:55,35fc40d2844c0b899c1ceb1e,2,1,1,,,,,,,,
2000-01-16 08:05:55,35fc40d2844c0b899c1ceb1e,3,1,1,,,,,,,,
2000-01-16 08:06:01,35fc40d2844c0b899c1ceb1e,2,1,1,,,,,,,,
2000-01-16 08:06:47,35fc40d2844c0b899c1ceb1e,3,2,2,,,,,,,,
2000-01-16 08:06:48,35fc40d2844c0b899c1ceb1e,4,2,2,,,,,,,,
2000-01-16 09:11:41,35fc40d2844c0b899c1ceb1e,3,1,1,,,,,,,,
2000-01-16 09:12:42,35fc40d2844c0b899c1ceb1e,2,1,1,,,,,,,,
2000-01-16 09:23:41,35fc40d2844c0b899c1ceb1e,1,,,,,,,,,,
2000-01-16 09:24:10,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-16 09:25:16,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 09:25:47,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-16 09:25:51,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 09:32:05,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-16 09:36:43,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 09:36:44,35fc40d2844c0b899c1ceb1e,2,2,2,,,,,,,,
2000-01-16 09:36:44,35fc40d2844c0b899c1ceb1e,3,2,2,,,,,,,,
2000-01-16 09:36:45,35fc40d2844c0b899c1ceb1e,4,3,3,,,,,,,,
2000-01-16 09:36:45,35fc40d2844c0b899c1ceb1e,5,3,3,,,,,,,,
2000-01-16 09:36:45,35fc40d2844c0b899c1ceb1e,6,3,3,,,,,,,,
2000-01-16 09:36:45,35fc40d2844c0b899c1ceb1e,7,3,3,,,,,,,,
2000-01-16 09:36:45,35fc40d2844c0b899c1ceb1e,8,4,4,,,,,,,,
2000-01-16 09:36:45,35fc40d2844c0b899c1ceb1e,9,4,4,,,,,,,,
2000-01-16 09:36:46,35fc40d2844c0b899c1ceb1e,10,4,4,,,,,,,,
2000-01-16 09:59:06,35fc40d2844c0b899c1ceb1e,9,3,3,,,,,,,,
2000-01-16 09:59:07,35fc40d2844c0b899c1ceb1e,8,3,3,,,,,,,,
2000-01-16 09:59:08,35fc40d2844c0b899c1ceb1e,7,3,3,,,,,,,,
2000-01-16 09:59:09,35fc40d2844c0b899c1ceb1e,6,3,3,,,,,,,,
2000-01-16 09:59:10,35fc40d2844c0b899c1ceb1e,5,3,3,,,,,,,,
2000-01-16 09:59:38,35fc40d2844c0b899c1ceb1e,4,2,2,,,,,,,,
2000-01-16 09:59:38,35fc40d2844c0b899c1ceb1e,3,2,2,,,,,,,,
2000-01-16 09:59:40,35fc40d2844c0b899c1ceb1e,2,2,2,,,,,,,,
2000-01-16 10:02:45,35fc40d2844c0b899c1ceb1e,3,3,3,,,,,,,,
2000-01-16 10:02:48,35fc40d2844c0b899c1ceb1e,4,4,4,,,,,,,,
2000-01-16 10:03:46,35fc40d2844c0b899c1ceb1e,3,3,3,,,,,,,,
2000-01-16 10:08:09,35fc40d2844c0b899c1ceb1e,2,2,2,,,,,,,,
2000-01-16 10:08:32,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 10:09:00,35fc40d2844c0b899c1ceb1e,2,2,2,,,,,,,,
2000-01-16 10:09:00,35fc40d2844c0b899c1ceb1e,3,3,3,,,,,,,,
2000-01-16 10:14:34,35fc40d2844c0b899c1ceb1e,2,2,2,,,,,,,,
2000-01-16 10:14:44,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 10:16:44,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-16 10:33:23,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 10:33:33,35fc40d2844c0b899c1ceb1e,2,2,2,,,,,,,,
2000-01-16 10:37:06,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 10:37:26,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-16 10:39:08,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 10:39:09,35fc40d2844c0b899c1ceb1e,2,2,2,,,,,,,,
2000-01-16 10:42:51,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 10:42:52,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-16 10:59:33,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 10:59:33,35fc40d2844c0b899c1ceb1e,2,1,1,,,,,,,,
2000-01-16 10:59:33,35fc40d2844c0b899c1ceb1e,1,,,,,,,,,,
2000-01-16 10:59:33,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-16 11:02:43,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 11:02:43,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-16 11:02:45,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 11:02:45,35fc40d2844c0b899c1ceb1e,2,1,1,,,,,,,,
2000-01-16 11:02:45,35fc40d2844c0b899c1ceb1e,1,,,,,,,,,,
2000-01-16 11:02:45,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-16 11:04:21,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 11:07:54,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-16 11:08:36,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 11:08:36,35fc40d2844c0b899c1ceb1e,2,1,1,,,,,,,,
2000-01-16 11:08:36,35fc40d2844c0b899c1ceb1e,1,,,,,,,,,,
2000-01-16 11:08:36,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-16 11:16:14,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 11:16:18,35fc40d2844c0b899c1ceb1e,2,2,2,,,,,,,,
2000-01-16 11:19:41,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 11:19:47,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-16 11:21:32,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 11:21:32,35fc40d2844c0b899c1ceb1e,2,1,1,,,,,,,,
2000-01-16 11:21:51,35fc40d2844c0b899c1ceb1e,3,2,2,,,,,,,,
2000-01-16 11:21:52,35fc40d2844c0b899c1ceb1e,4,2,2,,,,,,,,
2000-01-16 11:34:23,35fc40d2844c0b899c1ceb1e,3,1,1,,,,,,,,
2000-01-16 11:34:34,35fc40d2844c0b899c1ceb1e,2,1,1,,,,,,,,
2000-01-16 11:34:36,35fc40d2844c0b899c1ceb1e,1,,,,,,,,,,
2000-01-16 11:34:47,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-16 12:58:31,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 12:58:36,35fc40d2844c0b899c1ceb1e,2,2,1,,,,,,,,
2000-01-16 12:58:36,35fc40d2844c0b899c1ceb1e,3,2,1,,,,,,,,
2000-01-16 12:58:37,35fc40d2844c0b899c1ceb1e,4,2,1,,,,,,,,
2000-01-16 12:58:37,35fc40d2844c0b899c1ceb1e,5,2,1,,,,,,,,
2000-01-16 12:58:37,35fc40d2844c0b899c1ceb1e,6,2,1,,,,,,,,
2000-01-16 12:58:37,35fc40d2844c0b899c1ceb1e,7,2,1,,,,,,,,
2000-01-16 12:58:38,35fc40d2844c0b899c1ceb1e,8,2,1,,,,,,,,
2000-01-16 12:58:38,35fc40d2844c0b899c1ceb1e,9,2,1,,,,,,,,
2000-01-16 12:58:38,35fc40d2844c0b899c1ceb1e,10,2,1,,,,,,,,
2000-01-16 12:58:39,35fc40d2844c0b899c1ceb1e,11,2,1,,,,,,,,
2000-01-16 14:05:06,35fc40d2844c0b899c1ceb1e,10,1,,,,,,,,,
2000-01-16 14:07:14,35fc40d2844c0b899c1ceb1e,9,1,,,,,,,,,
2000-01-16 14:13:29,35fc40d2844c0b899c1ceb1e,8,1,,,,,,,,,
2000-01-16 14:19:51,35fc40d2844c0b899c1ceb1e,7,1,,,,,,,,,
2000-01-16 14:20:33,35fc40d2844c0b899c1ceb1e,6,1,,,,,,,,,
2000-01-16 14:24:33,35fc40d2844c0b899c1ceb1e,5,1,,,,,,,,,
2000-01-16 14:29:03,35fc40d2844c0b899c1ceb1e,4,1,,,,,,,,,
2000-01-16 14:31:57,35fc40d2844c0b899c1ceb1e,3,1,,,,,,,,,
2000-01-16 14:39:50,35fc40d2844c0b899c1ceb1e,2,1,,,,,,,,,
2000-01-16 14:49:07,35fc40d2844c0b899c1ceb1e,1,1,,,,,,,,,
2000-01-16 15:02:04,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-16 15:09:04,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-16 15:09:07,35fc40d2844c0b899c1ceb1e,2,2,1,,,,,,,,
2000-01-16 15:09:07,35fc40d2844c0b899c1ceb1e,3,2,1,,,,,,,,
2000-01-17 11:19:51,35fc40d2844c0b899c1ceb1e,2,1,,,,,,,,,
2000-01-17 11:20:00,35fc40d2844c0b899c1ceb1e,1,1,,,,,,,,,
2000-01-17 11:21:11,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-17 11:31:34,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-17 11:31:35,35fc40d2844c0b899c1ceb1e,2,2,2,,,,,,,,
2000-01-17 11:35:07,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-17 11:35:08,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-17 11:37:00,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-17 11:37:03,35fc40d2844c0b899c1ceb1e,2,2,2,,,,,,,,
2000-01-17 11:40:27,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-17 11:40:33,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-17 13:02:03,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-17 13:02:03,35fc40d2844c0b899c1ceb1e,2,1,1,,,,,,,,
2000-01-17 13:02:03,35fc40d2844c0b899c1ceb1e,3,1,1,,,,,,,,
2000-01-17 13:02:04,35fc40d2844c0b899c1ceb1e,4,1,1,,,,,,,,
2000-01-17 13:02:04,35fc40d2844c0b899c1ceb1e,5,1,1,,,,,,,,
2000-01-17 13:02:04,35fc40d2844c0b899c1ceb1e,6,1,1,,,,,,,,
2000-01-17 13:02:05,35fc40d2844c0b899c1ceb1e,7,1,1,,,,,,,,
2000-01-17 13:02:05,35fc40d2844c0b899c1ceb1e,8,1,1,,,,,,,,
2000-01-17 13:07:32,35fc40d2844c0b899c1ceb1e,7,,,,,,,,,,
2000-01-17 13:07:36,35fc40d2844c0b899c1ceb1e,6,,,,,,,,,,
2000-01-17 13:07:39,35fc40d2844c0b899c1ceb1e,5,,,,,,,,,,
2000-01-17 13:07:40,35fc40d2844c0b899c1ceb1e,4,,,,,,,,,,
2000-01-17 13:07:42,35fc40d2844c0b899c1ceb1e,3,,,,,,,,,,
2000-01-17 13:07:43,35fc40d2844c0b899c1ceb1e,2,,,,,,,,,,
2000-01-17 13:07:45,35fc40d2844c0b899c1ceb1e,1,,,,,,,,,,
2000-01-17 13:07:46,35fc40d2844c0b899c1ceb1e,,,,,,,,,,,
2000-01-17 13:20:03,35fc40d2844c0b899c1ceb1e,1,1,1,,,,,,,,
2000-01-17 13:20:03,35fc40d2844c0b899c1ceb1e,2,1,1,,,,,,,,
2000-01-17 13:20:03,35fc40d2844c0b899c1ceb1e,3,1,1,,,,,,,,
2000-01-17 13:20:04,35fc40d2844c0b899c1ceb1e,4,1,1,,,,,,,,
2000-01-17 13:20:04,35fc40d2844c0b899c1ceb1e,5,1,1,,,,,,,,
2000-01-17 13:20:04,35fc40d2844c0b899c1ceb1e,6,1,1,,,,,,,,
2000-01-17 13:20:05,35fc40d2844c0b899c1ceb1e,7,1,1,,,,,,,,
2000-01-17 13:20:05,35fc40d2844c0b899c1ceb1e,8,1,1,,,,,,,,
2000-01-17 13:20:05,35fc40d2844c0b899c1ceb1e,9,1,1,,,,,,,,
