date_time,volume,open,high,low,close,adj close,record_id
2010-03-10,6450000,64.30000305175781,64.58999633789062,64.01000213623047,64.43000030517578,47.25548553466797,PEP
2010-03-11,7536900,64.19999694824219,65.0,63.900001525878906,64.97000122070312,47.65153884887695,PEP
2010-03-12,6896400,64.91999816894531,65.25,64.68000030517578,65.0999984741211,47.746883392333984,PEP
2010-03-15,10468000,65.69000244140625,66.26000213623047,65.4000015258789,66.1500015258789,48.51700973510742,PEP
2010-03-16,7474500,66.25,66.30000305175781,65.83000183105469,66.06999969482422,48.45831680297852,PEP
2010-03-17,6922300,66.1500015258789,66.58000183105469,66.0199966430664,66.56999969482422,48.825042724609375,PEP
2010-03-18,6961900,66.56999969482422,66.7300033569336,66.16000366210938,66.5199966430664,48.788368225097656,PEP
2010-03-19,10947400,66.55999755859375,66.9800033569336,66.26000213623047,66.55999755859375,48.81770324707031,PEP
2010-03-22,6763000,66.43000030517578,66.55999755859375,66.1500015258789,66.30999755859375,48.63434600830078,PEP
2010-03-23,6412800,66.38999938964844,67.0,66.23999786376953,66.86000061035156,49.03773498535156,PEP
2010-03-24,7661200,66.62000274658203,67.0,66.25,66.26000213623047,48.59769058227539,PEP
2010-03-25,6246600,66.37000274658203,67.0,66.3499984741211,66.55000305175781,48.81037139892578,PEP
2010-03-26,5313400,66.63999938964844,66.80999755859375,66.33999633789062,66.58999633789062,48.83971405029297,PEP
2010-03-29,6825600,66.61000061035156,66.87000274658203,66.30000305175781,66.55000305175781,48.81037139892578,PEP
2010-03-30,5733800,66.5199966430664,67.0,66.36000061035156,66.7699966430664,48.97172546386719,PEP
2010-03-31,8123900,66.68000030517578,66.70999908447266,66.05999755859375,66.16000366210938,48.52434539794922,PEP
2010-04-01,5074100,66.31999969482422,66.68000030517578,66.25,66.68000030517578,48.90573120117188,PEP
2010-04-05,6732600,66.68000030517578,66.68000030517578,65.83000183105469,65.9800033569336,48.39231491088867,PEP
2010-04-06,6734700,65.79000091552734,66.62999725341797,65.79000091552734,66.38999938964844,48.69302749633789,PEP
2010-04-07,8204200,66.38999938964844,66.5199966430664,65.75,65.98999786376953,48.39965057373047,PEP
2010-04-08,6646300,65.75,66.19000244140625,65.62000274658203,65.97000122070312,48.38498306274414,PEP
2010-04-09,4757700,65.93000030517578,66.43000030517578,65.86000061035156,66.36000061035156,48.67101287841797,PEP
2010-04-12,5074000,66.3499984741211,66.66999816894531,66.26000213623047,66.31999969482422,48.64167785644531,PEP
2010-04-13,5190800,66.16000366210938,66.5,66.0199966430664,66.38999938964844,48.69302749633789,PEP
2010-04-14,5202300,66.19999694824219,66.30000305175781,65.83000183105469,66.29000091552734,48.61968612670898,PEP
2010-04-15,5968500,65.97000122070312,66.5,65.80000305175781,66.2699966430664,48.60500717163086,PEP
2010-04-16,7374400,66.01000213623047,66.6500015258789,65.95999908447266,66.13999938964844,48.509674072265625,PEP
2010-04-19,6354600,66.08000183105469,66.38999938964844,65.69999694824219,66.12000274658203,48.494998931884766,PEP
2010-04-20,6780900,66.16999816894531,66.4000015258789,65.72000122070312,65.9000015258789,48.333641052246094,PEP
2010-04-21,6534300,65.81999969482422,66.30999755859375,65.61000061035156,65.9800033569336,48.39231491088867,PEP
2010-04-22,9689700,65.75,65.79000091552734,64.5,64.76000213623047,47.497520446777344,PEP
2010-04-23,9008900,64.8499984741211,64.8499984741211,64.16999816894531,64.70999908447266,47.460845947265625,PEP
2010-04-26,8096900,64.83999633789062,65.44000244140625,64.61000061035156,65.0199966430664,47.68822479248047,PEP
2010-04-27,8615300,64.93000030517578,65.19999694824219,64.06999969482422,64.2300033569336,47.10880661010742,PEP
2010-04-28,10229300,64.27999877929688,64.81999969482422,63.59999847412109,64.75,47.49018859863281,PEP
2010-04-29,7714000,64.94999694824219,65.5,64.83000183105469,65.19999694824219,47.82023620605469,PEP
2010-04-30,8274200,65.33000183105469,65.9800033569336,65.18000030517578,65.22000122070312,47.83491134643555,PEP
2010-05-03,5807900,65.27999877929688,66.0,64.88999938964844,65.69000244140625,48.17962265014648,PEP
2010-05-04,8383100,65.30000305175781,65.9800033569336,65.05000305175781,65.43000030517578,47.98892593383789,PEP
2010-05-05,7658800,65.0999984741211,65.94999694824219,65.0199966430664,65.19999694824219,47.82023620605469,PEP
2010-05-06,14046200,65.16000366210938,66.19999694824219,61.90999984741211,64.69999694824219,47.453521728515625,PEP
2010-05-07,13221500,64.45999908447266,65.04000091552734,63.65999984741211,64.56999969482422,47.3581657409668,PEP
2010-05-10,10833800,65.80000305175781,66.48999786376953,65.66000366210938,66.41000366210938,48.70769882202149,PEP
2010-05-11,7240800,66.16000366210938,67.0,66.0199966430664,66.55000305175781,48.81037139892578,PEP
2010-05-12,13170400,67.23999786376953,67.61000061035156,66.80999755859375,66.94000244140625,49.09640884399414,PEP
2010-05-13,7800500,67.0199966430664,67.08000183105469,66.45999908447266,66.4800033569336,48.759033203125,PEP
2010-05-14,9731800,66.41000366210938,66.5999984741211,65.7699966430664,66.06999969482422,48.45831680297852,PEP
2010-05-17,6943800,66.11000061035156,66.95999908447266,66.06999969482422,66.75,48.95706558227539,PEP
2010-05-18,7237500,66.91999816894531,67.30000305175781,66.4000015258789,66.52999877929688,48.79570007324219,PEP
2010-05-19,7867800,66.30000305175781,66.37999725341797,65.5,66.04000091552734,48.43630599975586,PEP
2010-05-20,11587400,65.2300033569336,65.2300033569336,63.86000061035156,63.86000061035156,46.8374137878418,PEP
2010-05-21,14586400,63.209999084472656,63.63999938964844,62.13999938964844,63.58000183105469,46.63206481933594,PEP
2010-05-24,6334000,63.09000015258789,64.01000213623047,62.59999847412109,63.31999969482422,46.44137191772461,PEP
2010-05-25,9156900,61.93000030517578,62.91999816894531,61.650001525878906,62.88999938964844,46.12599563598633,PEP
2010-05-26,15152900,63.060001373291016,63.060001373291016,61.040000915527344,61.22999954223633,44.90848159790039,PEP
2010-05-27,9428400,61.970001220703125,62.93000030517578,61.52000045776367,62.900001525878906,46.13331985473633,PEP
2010-05-28,7546700,62.91999816894531,63.459999084472656,62.72999954223633,62.88999938964844,46.12599563598633,PEP
2010-06-01,7180000,62.65999984741211,63.59000015258789,61.900001525878906,62.7599983215332,46.03063201904297,PEP
2010-06-02,10023900,62.59999847412109,63.459999084472656,61.83000183105469,63.459999084472656,46.90277862548828,PEP
2010-06-03,6448400,63.5,63.650001525878906,63.0,63.369998931884766,46.83625030517578,PEP
2010-06-04,10309800,62.459999084472656,62.459999084472656,61.290000915527344,61.43999862670898,45.40979766845703,PEP
2010-06-07,7694100,61.369998931884766,62.560001373291016,61.290000915527344,61.72999954223633,45.6241340637207,PEP
2010-06-08,7538300,61.43999862670898,62.79999923706055,61.400001525878906,62.650001525878906,46.304107666015625,PEP
2010-06-09,7056300,62.86000061035156,63.06999969482422,62.33000183105469,62.4900016784668,46.18585586547852,PEP
2010-06-10,6567800,63.02999877929688,63.900001525878906,63.02999877929688,63.84000015258789,47.18360137939453,PEP
2010-06-11,5466100,63.5,63.560001373291016,62.93999862670898,63.560001373291016,46.97667694091797,PEP
2010-06-14,4941800,63.900001525878906,64.2300033569336,63.2400016784668,63.84999847412109,47.19101333618164,PEP
2010-06-15,6249100,63.880001068115234,64.29000091552734,63.84000015258789,64.23999786376953,47.479251861572266,PEP
2010-06-16,5960000,63.790000915527344,64.05000305175781,63.560001373291016,63.90999984741211,47.23536682128906,PEP
2010-06-17,5179300,63.959999084472656,64.55999755859375,63.75,64.48999786376953,47.66402053833008,PEP
2010-06-18,8947600,64.61000061035156,64.66999816894531,64.02999877929688,64.08000183105469,47.36100387573242,PEP
2010-06-21,5158800,64.54000091552734,64.79000091552734,63.7400016784668,64.0199966430664,47.31666564941406,PEP
2010-06-22,5978900,64.02999877929688,64.25,63.18000030517578,63.29999923706055,46.78451156616211,PEP
2010-06-23,6509700,63.220001220703125,63.220001220703125,62.310001373291016,62.72999954223633,46.36322784423828,PEP
2010-06-24,6185400,62.369998931884766,62.9900016784668,62.25,62.400001525878906,46.11933517456055,PEP
2010-06-25,22934200,62.4900016784668,62.4900016784668,60.77000045776367,60.77000045776367,44.91461563110352,PEP
2010-06-28,8532400,61.119998931884766,62.16999816894531,61.0,61.959999084472656,45.79412841796875,PEP
2010-06-29,9054500,61.459999084472656,61.77000045776367,60.88999938964844,61.22999954223633,45.25459671020508,PEP
2010-06-30,8760700,61.27999877929688,61.72999954223633,60.5,60.95000076293945,45.04764938354492,PEP
2010-07-01,10852500,61.130001068115234,61.65999984741211,60.31999969482422,61.52000045776367,45.46893310546875,PEP
2010-07-02,5987800,61.540000915527344,62.150001525878906,61.380001068115234,61.52999877929688,45.47631072998047,PEP
2010-07-06,6950100,61.7400016784668,61.88999938964844,60.95000076293945,61.63999938964844,45.5576171875,PEP
2010-07-07,7296200,61.59999847412109,63.08000183105469,61.27000045776367,62.93000030517578,46.51105499267578,PEP
2010-07-08,6660800,63.209999084472656,64.0,62.90999984741211,64.0,47.301876068115234,PEP
2010-07-09,5020500,64.02999877929688,64.11000061035156,63.29999923706055,63.5,46.93233108520508,PEP
2010-07-12,4205300,63.25,63.75,63.04999923706055,63.7400016784668,47.10971832275391,PEP
2010-07-13,7312300,64.25,64.26000213623047,63.34999847412109,63.43000030517578,46.88060760498047,PEP
2010-07-14,5687500,63.22999954223633,63.70000076293945,63.060001373291016,63.560001373291016,46.97667694091797,PEP
2010-07-15,8124100,63.58000183105469,63.709999084472656,62.9900016784668,63.15999984741211,46.68104553222656,PEP
2010-07-16,9510200,63.04999923706055,63.52999877929688,62.2400016784668,62.45000076293945,46.156288146972656,PEP
2010-07-19,5969400,62.38999938964844,62.52000045776367,62.0,62.04999923706055,45.86064910888672,PEP
2010-07-20,11243100,61.77000045776367,64.87000274658203,61.709999084472656,64.7300033569336,47.8414192199707,PEP
2010-07-21,8690200,64.77999877929688,64.9800033569336,63.66999816894531,63.95000076293945,47.264923095703125,PEP
2010-07-22,7032800,64.45999908447266,64.86000061035156,64.0,64.20999908447266,47.45708847045898,PEP
2010-07-23,5187700,64.05000305175781,64.75,64.05000305175781,64.44999694824219,47.634464263916016,PEP
2010-07-26,4029100,64.36000061035156,65.02999877929688,64.19000244140625,64.9800033569336,48.02619552612305,PEP
2010-07-27,6032200,65.30000305175781,65.79000091552734,64.70999908447266,65.69000244140625,48.55094909667969,PEP
2010-07-28,4321400,65.51000213623047,65.69000244140625,65.0,65.19999694824219,48.18878936767578,PEP
2010-07-29,5579600,65.33000183105469,65.58999633789062,64.70999908447266,64.88999938964844,47.95966339111328,PEP
2010-07-30,5337400,64.44999694824219,65.18000030517578,64.30999755859375,64.91000366210938,47.97444915771485,PEP
2010-08-02,6479700,65.47000122070312,65.47000122070312,64.87999725341797,65.2699966430664,48.24051284790039,PEP
2010-08-03,5577200,65.11000061035156,65.91999816894531,65.0,65.7699966430664,48.61006546020508,PEP
2010-08-04,6663800,65.72000122070312,66.3499984741211,65.37000274658203,66.16999816894531,48.90570068359375,PEP
2010-08-05,5143100,65.68000030517578,65.87000274658203,65.05999755859375,65.58000183105469,48.46965026855469,PEP
2010-08-06,5500700,65.12999725341797,65.97000122070312,65.12999725341797,65.9000015258789,48.706153869628906,PEP
2010-08-09,5492700,66.0,66.5999984741211,65.93000030517578,66.41999816894531,49.09048080444336,PEP
2010-08-10,7411000,66.05000305175781,66.83000183105469,66.0,66.52999877929688,49.17177200317383,PEP
2010-08-11,5544600,65.9800033569336,66.06999969482422,65.44999694824219,65.44999694824219,48.3735580444336,PEP
2010-08-12,4924700,64.91000366210938,65.3499984741211,64.77999877929688,65.18000030517578,48.17399978637695,PEP
2010-08-13,4516700,65.06999969482422,65.70999908447266,64.86000061035156,65.55999755859375,48.454856872558594,PEP
2010-08-16,3564500,65.30000305175781,65.5,64.80000305175781,65.43000030517578,48.35877990722656,PEP
2010-08-17,4357200,65.68000030517578,66.0,65.22000122070312,65.55000305175781,48.44747543334961,PEP
2010-08-18,3857900,65.66000366210938,65.83999633789062,65.25,65.5199966430664,48.42530822753906,PEP
2010-08-19,4549600,65.5,65.5199966430664,64.26000213623047,64.66000366210938,47.78968811035156,PEP
2010-08-20,5655000,64.30000305175781,65.27999877929688,64.30000305175781,64.80000305175781,47.89315414428711,PEP
2010-08-23,3263900,65.13999938964844,65.4000015258789,64.77999877929688,64.81999969482422,47.907936096191406,PEP
2010-08-24,5442800,64.5,65.23999786376953,64.20999908447266,64.77999877929688,47.87836837768555,PEP
2010-08-25,5322700,64.37000274658203,64.8499984741211,64.19999694824219,64.56999969482422,47.72315979003906,PEP
2010-08-26,4604900,64.81999969482422,64.81999969482422,63.84999847412109,64.12999725341797,47.3979606628418,PEP
2010-08-27,5227700,64.19999694824219,64.47000122070312,63.380001068115234,64.12000274658203,47.39057159423828,PEP
2010-08-30,3697900,64.08999633789062,64.43000030517578,63.59999847412109,63.59999847412109,47.006229400634766,PEP
2010-08-31,6624800,63.4900016784668,64.33999633789062,63.18000030517578,64.18000030517578,47.43491363525391,PEP
2010-09-01,6382100,64.5199966430664,65.05000305175781,64.5199966430664,64.88999938964844,48.32106018066406,PEP
2010-09-02,4158600,64.97000122070312,65.30999755859375,64.5199966430664,64.97000122070312,48.38063049316406,PEP
2010-09-03,5862600,65.11000061035156,65.70999908447266,65.11000061035156,65.56999969482422,48.827423095703125,PEP
2010-09-07,5284700,65.0999984741211,66.01000213623047,65.0999984741211,65.4800033569336,48.76041793823242,PEP
2010-09-08,4318900,65.44000244140625,65.69999694824219,65.26000213623047,65.43000030517578,48.72317886352539,PEP
2010-09-09,5835800,65.9000015258789,66.20999908447266,65.41999816894531,66.0999984741211,49.58587646484375,PEP
2010-09-10,4234800,66.1500015258789,66.5,65.86000061035156,66.41000366210938,49.81841659545898,PEP
2010-09-13,4469200,66.44999694824219,66.5199966430664,65.8499984741211,66.25,49.69839477539063,PEP
2010-09-14,4145400,66.16999816894531,66.36000061035156,65.93000030517578,65.9800033569336,49.49585723876953,PEP
2010-09-15,4745000,65.83000183105469,66.54000091552734,65.76000213623047,66.5,49.88593292236328,PEP
2010-09-16,4174900,66.4000015258789,66.66000366210938,66.16999816894531,66.61000061035156,49.96846008300781,PEP
2010-09-17,7908400,66.76000213623047,66.9000015258789,66.0999984741211,66.12000274658203,49.600868225097656,PEP
2010-09-20,5057100,66.26000213623047,66.9800033569336,66.05000305175781,66.88999938964844,50.17849349975586,PEP
2010-09-21,7455500,66.91000366210938,66.91000366210938,65.93000030517578,66.45999908447266,49.85593795776367,PEP
2010-09-22,5225800,66.62999725341797,66.9000015258789,66.30999755859375,66.66000366210938,50.00596618652344,PEP
2010-09-23,5877800,66.19000244140625,66.19000244140625,65.66000366210938,65.79000091552734,49.35331344604492,PEP
2010-09-24,6366300,66.0999984741211,66.41000366210938,65.83000183105469,66.12999725341797,49.60837173461914,PEP
2010-09-27,5230300,66.06999969482422,66.76000213623047,66.05999755859375,66.37000274658203,49.78841018676758,PEP
2010-09-28,5305300,66.3499984741211,66.91000366210938,65.80999755859375,66.77999877929688,50.095985412597656,PEP
2010-09-29,5553200,66.54000091552734,67.0,66.2300033569336,66.75,50.07348251342773,PEP
2010-09-30,7002300,66.94999694824219,67.30999755859375,66.25,66.44000244140625,49.84092712402344,PEP
2010-10-01,5397000,66.76000213623047,67.0,66.27999877929688,67.0,50.26101303100586,PEP
2010-10-04,4890200,66.98999786376953,66.98999786376953,66.5199966430664,66.87000274658203,50.16349411010742,PEP
2010-10-05,7246100,67.02999877929688,67.81999969482422,66.91000366210938,67.76000213623047,50.83112716674805,PEP
2010-10-06,7204100,67.55000305175781,68.11000061035156,67.4000015258789,68.11000061035156,51.09368896484375,PEP
2010-10-07,20029500,66.5999984741211,66.69999694824219,65.18000030517578,66.0999984741211,49.58587646484375,PEP
2010-10-08,8810500,66.12999725341797,66.1500015258789,65.2699966430664,65.75,49.32330322265625,PEP
2010-10-11,5283100,65.73999786376953,65.76000213623047,65.30000305175781,65.5199966430664,49.15077972412109,PEP
2010-10-12,7807800,65.29000091552734,66.47000122070312,65.0,66.08000183105469,49.57086944580078,PEP
2010-10-13,5990500,66.30999755859375,66.80000305175781,66.19999694824219,66.4000015258789,49.81090927124024,PEP
2010-10-14,6162300,66.44999694824219,66.83999633789062,66.44999694824219,66.63999938964844,49.99095153808594,PEP
2010-10-15,6272100,66.88999938964844,67.0,66.45999908447266,66.68000030517578,50.02096939086914,PEP
2010-10-18,4820100,66.81999969482422,67.0199966430664,66.4800033569336,66.5,49.88593292236328,PEP
2010-10-19,8357700,66.05999755859375,66.22000122070312,64.94999694824219,65.41000366210938,49.0682487487793,PEP
2010-10-20,11569400,65.69999694824219,65.81999969482422,64.87000274658203,64.97000122070312,48.7381706237793,PEP
2010-10-21,8670700,65.0199966430664,65.47000122070312,64.81999969482422,65.18000030517578,48.89570617675781,PEP
2010-10-22,5043200,65.23999786376953,65.5,64.8499984741211,65.01000213623047,48.768192291259766,PEP
2010-10-25,6580800,65.18000030517578,65.33000183105469,64.87999725341797,65.05000305175781,48.79819869995117,PEP
2010-10-26,6900800,64.80000305175781,64.98999786376953,64.55000305175781,64.79000091552734,48.60316467285156,PEP
2010-10-27,7961700,64.5,64.51000213623047,63.77999877929688,64.2699966430664,48.21305465698242,PEP
2010-10-28,6436100,64.37000274658203,65.12000274658203,64.3499984741211,65.01000213623047,48.768192291259766,PEP
2010-10-29,5549400,65.06999969482422,65.30000305175781,64.86000061035156,65.30000305175781,48.9857292175293,PEP
2010-11-01,5916600,65.48999786376953,65.88999938964844,65.13999938964844,65.55000305175781,49.17327499389648,PEP
2010-11-02,4670800,65.7699966430664,66.0999984741211,65.66000366210938,65.80000305175781,49.36082458496094,PEP
2010-11-03,7577100,65.72000122070312,65.75,64.58000183105469,65.19999694824219,48.91071319580078,PEP
2010-11-04,9981300,65.73999786376953,65.83000183105469,64.5,65.3499984741211,49.023250579833984,PEP
2010-11-05,6940900,65.26000213623047,65.3499984741211,64.76000213623047,65.08000183105469,48.820709228515625,PEP
2010-11-08,5521500,65.0,65.30999755859375,64.75,65.11000061035156,48.843204498291016,PEP
2010-11-09,6301300,65.33000183105469,65.41999816894531,64.80000305175781,65.30000305175781,48.9857292175293,PEP
2010-11-10,7065800,65.04000091552734,65.38999938964844,64.62000274658203,65.25,48.9482307434082,PEP
2010-11-11,4743500,64.9800033569336,65.22000122070312,64.69999694824219,64.9000015258789,48.6856575012207,PEP
2010-11-12,4914000,64.62999725341797,64.9000015258789,64.37000274658203,64.63999938964844,48.490631103515625,PEP
2010-11-15,5533000,64.86000061035156,64.97000122070312,64.36000061035156,64.41999816894531,48.32559967041016,PEP
2010-11-16,8021500,64.27999877929688,65.0,63.83000183105469,64.04000091552734,48.040523529052734,PEP
2010-11-17,5016700,64.12000274658203,64.23999786376953,63.720001220703125,63.93999862670898,47.96551132202149,PEP
2010-11-18,6984000,64.0,64.98999786376953,63.61000061035156,64.7699966430664,48.58814239501953,PEP
2010-11-19,5511800,64.41999816894531,64.70999908447266,64.2699966430664,64.70999908447266,48.54314041137695,PEP
