date_time,record_id,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone
2021-01-09 05:15:00,USA_LAB,1.9,4,1,4,-3.36700336700337
2021-01-09 08:00:00,USA_LAB,3.4,6,1,6,-0.13037809647979
2021-01-09 08:45:00,USA_LAB,-9.0,4,1,4,-2.13206988451288
2021-01-09 10:15:00,USA_LAB,3.0,1,1,1,-8.36734693877555
2021-01-09 19:30:00,USA_LAB,1.0,10,1,10,-0.42735042735043
2021-01-09 20:00:00,USA_LAB,0.4,2,1,2,-3.80952380952381
2021-01-09 20:30:00,USA_LAB,7.0,1,1,1,5.55555555555556
2021-01-10 02:00:00,USA_LAB,3.0,4,1,4,-5.50098231827112
2021-01-10 02:15:00,USA_LAB,-9.0,4,1,4,-4.8
2021-01-10 04:00:00,USA_LAB,-9.0,4,1,4,-6.45724258289703
2021-01-10 10:00:00,USA_LAB,1.9,1,1,1,8.52878464818763
2021-01-10 17:30:00,USA_LAB,-10.0,3,1,3,-3.32480818414322
2021-01-11 03:30:00,USA_LAB,-4.4,10,1,10,-3.48387096774194
2021-01-11 08:45:00,USA_LAB,-3.6,6,2,6,-2.687476682004725
2021-01-11 10:15:00,USA_LAB,-2.0,2,1,2,-2.45677888989991
2021-01-11 14:30:00,USA_LAB,1.9,1,1,1,1.91204588910134
2021-01-11 15:45:00,USA_LAB,0.0,8,1,8,-2.0639534883721
2021-01-11 16:30:00,USA_LAB,3.4,10,1,10,6.0
2021-01-11 17:15:00,USA_LAB,1.9,4,1,4,-0.78966259870782
2021-01-11 20:15:00,USA_LAB,7.4,3,1,2,-0.64102564102564
2021-01-11 20:45:00,USA_LAB,0.0,4,1,4,-3.8971807628524
2021-01-11 22:15:00,USA_LAB,-6.5,5,1,5,-9.12863070539419
2021-01-11 23:45:00,USA_LAB,3.4,10,1,10,1.75182481751825
2021-01-12 01:00:00,USA_LAB,0.0,2,1,2,-7.2289156626506
2021-01-12 07:00:00,USA_LAB,1.9,8,1,8,-1.15440115440116
2021-01-12 12:45:00,USA_LAB,2.8,10,1,10,5.86080586080586
2021-01-12 19:15:00,USA_LAB,0.0,4,1,4,-3.80116959064328
2021-01-12 21:15:00,USA_LAB,6.0,6,1,6,0.0
2021-01-12 22:30:00,USA_LAB,5.0,5,2,5,-1.94839228687745
2021-01-12 23:30:00,USA_LAB,3.5,6,2,6,0.36299065053811
2021-01-12 23:45:00,USA_LAB,1.9,2,1,2,0.0
2021-01-13 01:00:00,USA_LAB,4.0,6,1,6,5.19230769230769
2021-01-13 01:30:00,USA_LAB,-10.0,2,1,2,-4.63320463320464
2021-01-13 02:00:00,USA_LAB,0.0,3,1,3,1.13753877973113
2021-01-13 03:00:00,USA_LAB,-2.0,6,1,6,-1.7634092578986
2021-01-13 04:30:00,USA_LAB,7.4,10,1,10,-1.08108108108108
2021-01-13 05:30:00,USA_LAB,-0.4,4,1,4,1.66051660516605
2021-01-13 07:45:00,USA_LAB,0.4,2,1,2,2.53164556962026
2021-01-13 12:00:00,USA_LAB,-0.4,6,1,6,-3.52811466372657
2021-01-13 13:45:00,USA_LAB,-10.0,2,1,2,-0.68143100511073
2021-01-13 18:15:00,USA_LAB,-1.5,13,2,13,-0.92439732871085
2021-01-13 19:00:00,USA_LAB,4.0,6,1,6,-2.91902071563089
2021-01-13 19:30:00,USA_LAB,1.9,4,1,4,-3.13479623824451
2021-01-13 21:45:00,USA_LAB,-5.0,4,1,4,-4.28546286518831
2021-01-13 23:45:00,USA_LAB,3.0,3,1,3,-1.04046242774566
2021-01-14 00:00:00,USA_LAB,1.9,8,1,8,-1.92837465564739
2021-01-14 06:15:00,USA_LAB,3.4,6,1,6,-0.38910505836576
2021-01-14 11:30:00,USA_LAB,3.0,8,1,8,-6.9377990430622
2021-01-14 13:45:00,USA_LAB,3.0,2,1,2,1.13960113960114
2021-01-14 14:00:00,USA_LAB,5.0,2,1,2,3.25684678016284
2021-01-14 19:00:00,USA_LAB,-5.0,1,1,1,3.61010830324909
2021-01-14 19:45:00,USA_LAB,0.0,2,1,2,4.46780551905387
2021-01-15 00:15:00,USA_LAB,0.4,2,1,2,-0.46583850931677
2021-01-15 02:30:00,USA_LAB,-4.0,4,1,4,-0.10493179433368
2021-01-15 08:00:00,USA_LAB,1.9,10,1,10,4.95867768595041
2021-01-15 13:00:00,USA_LAB,3.4,2,1,2,0.45045045045045
2021-01-15 14:30:00,USA_LAB,0.4,2,1,2,-4.07361963190184
2021-01-15 14:45:00,USA_LAB,6.0,2,1,2,-1.83823529411764
2021-01-15 15:30:00,USA_LAB,3.0,10,1,10,2.70880361173815
2021-01-15 19:00:00,USA_LAB,3.4,4,1,4,-1.18152524167562
2021-01-15 19:15:00,USA_LAB,3.0,6,1,6,0.39292730844794
2021-01-15 19:30:00,USA_LAB,2.0,5,2,5,-3.78642824967642
2021-01-15 20:00:00,USA_LAB,0.4,2,1,2,0.40983606557377
2021-01-15 22:00:00,USA_LAB,2.6666666666666665,14,3,14,-2.484229630866537
2021-01-16 00:45:00,USA_LAB,3.0,10,1,10,2.70880361173815
2021-01-16 01:45:00,USA_LAB,3.5,6,1,6,9.4017094017094
2021-01-16 05:15:00,USA_LAB,-3.0,6,2,6,0.0
2021-01-16 09:45:00,USA_LAB,4.0,2,1,2,-2.43128964059196
2021-01-16 15:30:00,USA_LAB,3.0,4,1,4,0.99667774086378
2021-01-17 06:00:00,USA_LAB,4.0,3,1,3,-1.76100628930818
2021-01-17 09:15:00,USA_LAB,0.0,2,1,2,0.0
2021-01-17 11:45:00,USA_LAB,5.0,6,1,6,-9.25925925925926
2021-01-17 12:15:00,USA_LAB,7.0,2,1,2,4.48275862068965
2021-01-18 01:30:00,USA_LAB,1.9,10,1,10,1.58730158730159
2021-01-18 05:00:00,USA_LAB,-0.4,3,1,3,-1.5748031496063
2021-01-18 15:45:00,USA_LAB,-10.0,6,1,6,-2.3778071334214
2021-01-18 17:45:00,USA_LAB,3.4,6,1,6,-1.78306092124814
2021-01-18 18:15:00,USA_LAB,3.4,4,1,4,-1.2779552715655
2021-01-18 18:30:00,USA_LAB,-5.0,5,1,5,-3.125
2021-01-18 19:15:00,USA_LAB,-10.0,58,13,58,-3.4022865373510403
2021-01-18 21:00:00,USA_LAB,-7.0,3,2,3,-0.41530710172745
2021-01-18 22:00:00,USA_LAB,3.4,4,1,4,5.81395348837209
2021-01-19 01:45:00,USA_LAB,-2.0,7,2,7,-2.582389124577365
2021-01-19 05:00:00,USA_LAB,7.4,2,1,2,-0.22396416573348
2021-01-19 17:15:00,USA_LAB,-0.4,6,1,6,-1.41176470588235
2021-01-19 19:45:00,USA_LAB,3.5,6,1,6,1.22448979591836
2021-01-19 20:00:00,USA_LAB,7.4,3,1,3,2.55878284923928
2021-01-19 20:15:00,USA_LAB,7.4,2,1,2,0.97402597402598
2021-01-19 21:15:00,USA_LAB,2.8,4,1,4,-2.21774193548387
2021-01-19 21:30:00,USA_LAB,-2.0,4,1,4,-3.10457516339869
2021-01-19 22:45:00,USA_LAB,-5.0,6,1,6,-3.76428411382479
2021-01-20 00:00:00,USA_LAB,7.4,6,1,6,4.00500625782228
2021-01-20 01:00:00,USA_LAB,3.4,3,1,3,-2.73189326556544
2021-01-20 01:15:00,USA_LAB,0.75,10,2,10,5.29614218934607
2021-01-20 01:45:00,USA_LAB,-4.0,16,2,16,-1.8169028294695304
2021-01-20 02:00:00,USA_LAB,-0.4,6,1,6,-1.21457489878543
2021-01-20 03:30:00,USA_LAB,-4.0,2,1,2,-3.27868852459016
2021-01-20 12:30:00,USA_LAB,-5.0,2,1,2,-7.48502994011976
2021-01-20 13:15:00,USA_LAB,7.0,4,1,4,-2.28658536585366
2021-01-20 15:30:00,USA_LAB,1.0,6,1,6,2.51937984496125
2021-01-20 18:45:00,USA_LAB,7.0,2,1,2,4.62962962962963
2021-01-20 20:45:00,USA_LAB,-4.0,10,1,10,-5.30451866404715
2021-01-20 23:30:00,USA_LAB,3.4,4,1,4,2.64462809917355
2021-01-21 00:15:00,USA_LAB,0.0,4,1,4,-4.22535211267606
2021-01-21 01:45:00,USA_LAB,3.0,1,1,1,2.96052631578947
2021-01-21 08:30:00,USA_LAB,3.4,2,1,2,0.14104372355431
2021-01-21 10:30:00,USA_LAB,4.0,2,1,2,-4.77642276422764
2021-01-21 12:45:00,USA_LAB,0.4,4,1,4,-2.62008733624454
2021-01-21 14:45:00,USA_LAB,-4.4,2,1,2,-0.7011393514461
2021-01-21 15:15:00,USA_LAB,1.0,2,1,2,4.15263748597082
2021-01-21 19:00:00,USA_LAB,10.0,1,1,1,2.00573065902578
2021-01-21 21:00:00,USA_LAB,0.0,1,1,1,-5.61056105610561
2021-01-21 23:00:00,USA_LAB,7.0,6,1,6,0.0
2021-01-21 23:15:00,USA_LAB,3.4,6,1,6,-0.68376068376068
2021-01-22 00:15:00,USA_LAB,-5.0,6,1,6,-8.27423167848699
2021-01-22 01:45:00,USA_LAB,0.0,2,1,2,0.0
2021-01-22 04:15:00,USA_LAB,-3.5,3,2,3,-4.87740948789966
2021-01-22 06:15:00,USA_LAB,3.4,4,1,4,0.0
2021-01-22 14:00:00,USA_LAB,7.0,6,1,6,6.25
2021-01-22 14:45:00,USA_LAB,8.0,6,1,6,0.8641975308642
2021-01-22 16:00:00,USA_LAB,-2.0,6,1,6,-5.53745928338763
2021-01-22 16:15:00,USA_LAB,-2.0,6,1,6,-12.1951219512195
2021-01-22 16:45:00,USA_LAB,1.0,1,1,1,-9.38775510204082
2021-01-22 20:15:00,USA_LAB,-6.5,9,3,9,-1.0994247837658475
2021-01-22 20:30:00,USA_LAB,-2.0,1,1,1,0.88339222614841
2021-01-22 21:30:00,USA_LAB,1.0,6,1,6,2.51937984496125
2021-01-22 22:15:00,USA_LAB,0.0,2,1,2,0.5859375
2021-01-23 00:15:00,USA_LAB,-5.0,2,1,2,-5.51790900290416
2021-01-23 00:30:00,USA_LAB,-4.0,6,1,6,-2.07756232686981
2021-01-23 01:30:00,USA_LAB,-0.1,8,1,8,-2.37659963436929
2021-01-23 01:45:00,USA_LAB,2.8,4,1,4,0.24449877750611
2021-01-23 03:45:00,USA_LAB,-2.0,6,1,6,-12.1951219512195
2021-01-23 05:15:00,USA_LAB,-4.0,6,1,6,0.0
2021-01-23 18:00:00,USA_LAB,0.0,2,1,2,3.54223433242507
2021-01-23 20:30:00,USA_LAB,3.0,3,1,3,0.25706940874036
2021-01-24 02:00:00,USA_LAB,0.0,2,1,2,-5.31154239019407
2021-01-24 10:15:00,USA_LAB,3.0,3,1,3,0.0
2021-01-24 15:15:00,USA_LAB,3.4,10,1,10,-1.53172866520788
2021-01-24 19:00:00,USA_LAB,3.0,6,1,6,-0.49875311720698
2021-01-24 22:30:00,USA_LAB,-0.4,4,1,4,-3.08300395256917
2021-01-24 23:45:00,USA_LAB,-10.0,8,1,8,-7.14285714285714
2021-01-25 00:00:00,USA_LAB,-10.0,16,2,16,-7.14285714285714
2021-01-25 01:00:00,USA_LAB,-10.0,3,1,3,-6.36363636363636
2021-01-25 03:45:00,USA_LAB,6.4,6,1,6,-0.67911714770798
2021-01-25 11:00:00,USA_LAB,0.0,6,1,6,2.05314009661835
2021-01-25 13:30:00,USA_LAB,-10.0,2,1,2,-1.91256830601092
2021-01-25 17:30:00,USA_LAB,-5.0,3,1,3,-1.73913043478261
2021-01-25 19:00:00,USA_LAB,0.4,4,1,4,-4.36363636363637
2021-01-25 19:30:00,USA_LAB,7.0,2,1,2,3.0
2021-01-25 20:30:00,USA_LAB,3.4,6,1,6,4.64037122969837
2021-01-25 21:45:00,USA_LAB,4.95,10,2,10,1.7320662945435448
2021-01-26 00:45:00,USA_LAB,5.0,3,1,3,0.95360352099762
2021-01-26 01:15:00,USA_LAB,5.1,6,2,6,1.5196122974405548
2021-01-26 02:15:00,USA_LAB,-9.0,4,1,4,-7.98755186721991
2021-01-26 12:15:00,USA_LAB,-6.5,3,1,3,-0.86956521739131
2021-01-26 14:45:00,USA_LAB,-2.0,16,2,16,-13.38838500067685
2021-01-26 17:30:00,USA_LAB,-4.5,4,2,4,-0.4854368932038835
2021-01-26 19:00:00,USA_LAB,1.9,4,1,4,-1.67682926829268
2021-01-26 19:45:00,USA_LAB,4.0,2,1,2,-2.90023201856149
2021-01-26 23:15:00,USA_LAB,-2.7,10,3,10,-3.1919932708300336
2021-01-26 23:30:00,USA_LAB,0.0,1,1,1,-4.87804878048781
2021-01-27 00:45:00,USA_LAB,-2.9,12,3,12,-2.169339669339673
2021-01-27 02:45:00,USA_LAB,3.4,4,1,4,0.98199672667757
2021-01-27 03:15:00,USA_LAB,4.0,2,1,2,-2.79720279720279
2021-01-27 08:30:00,USA_LAB,3.4,1,1,1,-1.62513542795233
2021-01-27 11:15:00,USA_LAB,-5.0,4,1,4,-4.3557168784029
2021-01-27 13:45:00,USA_LAB,8.0,5,1,5,1.0
2021-01-27 17:15:00,USA_LAB,-5.0,2,1,2,-3.47826086956522
2021-01-27 17:45:00,USA_LAB,3.0,6,1,6,-2.43531202435312
2021-01-27 19:15:00,USA_LAB,4.0,4,1,2,1.56862745098039
2021-01-27 23:00:00,USA_LAB,6.0,4,1,4,0.91324200913242
2021-01-28 00:00:00,USA_LAB,0.0,9,3,9,-2.735913236997946
2021-01-28 00:45:00,USA_LAB,4.7,10,2,10,0.5010315355142995
2021-01-28 01:45:00,USA_LAB,5.4,14,2,14,0.6709467651272949
2021-01-28 04:00:00,USA_LAB,3.0,2,1,2,-0.92165898617512
2021-01-28 05:15:00,USA_LAB,-5.0,4,1,4,-6.63129973474801
2021-01-28 06:00:00,USA_LAB,0.4,2,1,2,-7.93650793650793
2021-01-28 14:30:00,USA_LAB,-2.0,2,1,2,-6.49878147847278
2021-01-28 17:30:00,USA_LAB,-1.0,6,2,6,-3.653286441911225
2021-01-28 18:30:00,USA_LAB,3.0,4,1,4,-4.88721804511278
2021-01-28 19:00:00,USA_LAB,0.0,1,1,1,-4.30379746835443
2021-01-28 20:00:00,USA_LAB,7.0,4,1,4,-4.12698412698412
2021-01-28 20:30:00,USA_LAB,1.0,8,1,8,-3.84351407000686
2021-01-28 22:00:00,USA_LAB,2.8,3,1,3,0.70052539404553
2021-01-28 22:45:00,USA_LAB,3.5,3,1,3,-1.32743362831858
2021-01-28 23:15:00,USA_LAB,-2.0,1,1,1,-6.2882096069869
2021-01-29 00:30:00,USA_LAB,7.0,4,1,4,-3.77668308702791
2021-01-29 01:30:00,USA_LAB,0.0,2,1,2,-5.22336769759451
2021-01-29 02:30:00,USA_LAB,3.4,2,1,2,-5.15222482435597
2021-01-29 07:00:00,USA_LAB,1.0,2,1,2,-2.31316725978647
2021-01-29 11:30:00,USA_LAB,3.4,6,1,6,-1.92061459667093
2021-01-29 12:15:00,USA_LAB,0.0,5,1,5,-0.96618357487923
2021-01-29 13:45:00,USA_LAB,3.0,2,1,2,-1.15681233933162
2021-01-29 14:15:00,USA_LAB,-4.0,3,1,3,-4.21545667447307
2021-01-29 15:30:00,USA_LAB,-6.5,6,1,6,-5.27659574468085
2021-01-29 19:45:00,USA_LAB,-2.0,3,1,3,-1.86915887850467
2021-01-29 20:30:00,USA_LAB,-5.0,2,1,2,-6.27376425855514
2021-01-29 20:45:00,USA_LAB,2.8,6,1,6,0.56497175141243
2021-01-29 21:45:00,USA_LAB,-10.0,6,1,6,1.43540669856459
2021-01-29 22:15:00,USA_LAB,-5.0,6,1,6,-7.61290322580648
2021-01-30 05:15:00,USA_LAB,3.0,6,1,6,-2.25140712945591
2021-01-30 07:45:00,USA_LAB,-4.0,10,1,10,-2.62345679012345
2021-01-30 09:15:00,USA_LAB,0.0,2,1,2,-5.30085959885387
2021-01-30 12:00:00,USA_LAB,2.8,4,1,4,-1.11940298507463
2021-01-30 19:00:00,USA_LAB,0.0,5,1,5,-0.98328416912488
2021-01-30 21:00:00,USA_LAB,2.8,2,1,2,1.46443514644351
2021-01-31 06:45:00,USA_LAB,-2.0,1,1,1,-1.53780435711234
2021-01-31 12:15:00,USA_LAB,2.8,4,1,4,-1.09170305676856
2021-01-31 12:30:00,USA_LAB,3.0,4,1,4,-5.06607929515418
2021-02-01 00:00:00,USA_LAB,7.0,2,1,2,5.55555555555556
2021-02-01 00:45:00,USA_LAB,2.8,4,1,4,-1.12359550561798
2021-02-01 07:45:00,USA_LAB,0.4,4,1,4,-3.97422126745435
2021-02-01 11:45:00,USA_LAB,7.0,15,1,10,-3.81861575178998
2021-02-01 14:15:00,USA_LAB,6.0,2,1,2,1.79640718562875
2021-02-01 15:30:00,USA_LAB,-10.0,4,1,4,-1.1171732917641
2021-02-01 17:30:00,USA_LAB,3.9,5,2,5,1.03404123802375
2021-02-01 19:30:00,USA_LAB,-10.0,1,1,1,-1.82926829268293
2021-02-01 19:45:00,USA_LAB,3.4,4,1,4,4.12371134020619
2021-02-01 20:00:00,USA_LAB,3.4,6,1,6,-2.1656050955414
2021-02-01 21:15:00,USA_LAB,-5.0,2,1,2,-6.04949587534372
2021-02-01 21:30:00,USA_LAB,7.0,2,1,2,-2.78330019880716
2021-02-01 21:45:00,USA_LAB,5.2,8,1,8,1.77824267782427
2021-02-01 22:00:00,USA_LAB,3.4,1,1,1,-4.59627329192547
2021-02-02 01:15:00,USA_LAB,1.9,2,1,2,0.24330900243309
2021-02-02 01:30:00,USA_LAB,3.0,6,1,6,-2.96570898980538
2021-02-02 06:45:00,USA_LAB,5.2,8,1,8,1.8887722980063
2021-02-02 10:15:00,USA_LAB,-2.0,1,1,1,-6.2882096069869
2021-02-02 11:00:00,USA_LAB,2.8,2,1,2,0.5420054200542
2021-02-02 11:30:00,USA_LAB,3.0,3,1,3,-5.04201680672269
2021-02-02 13:15:00,USA_LAB,-5.8,1,1,1,-4.46650124069479
2021-02-02 13:30:00,USA_LAB,-0.4,3,1,3,-0.80213903743316
2021-02-02 13:45:00,USA_LAB,4.1,21,4,21,-0.4440538618012575
2021-02-02 15:30:00,USA_LAB,3.4,6,1,6,-2.08044382801664
2021-02-02 16:15:00,USA_LAB,-5.0,4,2,4,0.486033189629715
2021-02-02 16:45:00,USA_LAB,7.0,2,1,2,3.34346504559271
2021-02-02 17:00:00,USA_LAB,0.0,12,1,12,-2.28346456692914
2021-02-02 19:00:00,USA_LAB,1.9,20,1,10,-6.99815837937385
2021-02-02 20:15:00,USA_LAB,7.0,1,1,1,5.94900849858357
2021-02-02 20:30:00,USA_LAB,5.2,2,1,2,1.3986013986014
2021-02-02 21:15:00,USA_LAB,6.4,6,1,6,-1.15131578947369
2021-02-02 22:15:00,USA_LAB,-4.4,6,1,6,2.0310633213859
2021-02-03 00:00:00,USA_LAB,2.95,12,2,12,-0.309558729884845
2021-02-03 00:15:00,USA_LAB,0.0,2,1,2,-5.31840447865641
2021-02-03 01:45:00,USA_LAB,1.0,6,1,6,3.125
2021-02-03 02:15:00,USA_LAB,0.0,6,1,6,-2.42057488653555
2021-02-03 04:45:00,USA_LAB,7.0,4,1,4,3.3625730994152
2021-02-03 09:45:00,USA_LAB,0.0,2,1,2,1.69491525423729
2021-02-03 13:30:00,USA_LAB,4.0,2,1,2,1.55844155844156
2021-02-03 15:45:00,USA_LAB,0.0,2,1,2,-9.1666666666667
2021-02-03 21:30:00,USA_LAB,-0.3,4,2,4,-1.6441699100030198
2021-02-03 21:45:00,USA_LAB,7.0,1,1,1,3.01826846703734
2021-02-03 22:45:00,USA_LAB,-9.0,4,1,4,-0.76142131979695
2021-02-04 00:00:00,USA_LAB,3.0,3,1,3,-2.01511335012595
2021-02-04 00:15:00,USA_LAB,-9.0,4,1,4,-0.76142131979695
2021-02-04 00:30:00,USA_LAB,3.4,2,1,2,3.53535353535354
2021-02-04 02:15:00,USA_LAB,3.4,2,1,2,-0.13755158184319
2021-02-04 03:15:00,USA_LAB,0.4,6,1,6,-2.13523131672597
2021-02-04 06:00:00,USA_LAB,5.0,6,1,6,-0.59602649006623
2021-02-04 11:45:00,USA_LAB,-0.4,2,1,2,-3.38983050847457
2021-02-04 15:15:00,USA_LAB,4.0,8,1,8,-3.85487528344671
2021-02-04 18:00:00,USA_LAB,0.0,2,1,2,-2.30769230769231
2021-02-04 18:30:00,USA_LAB,7.0,2,1,2,0.76117982873454
2021-02-04 18:45:00,USA_LAB,0.0,10,1,10,2.34375
