date_time,record_id,temp,pm2_5,aqi,ozone
2024-01-03 07:00:00,Bexar,45.62,,,
2024-01-03 08:00:00,Bexar,45.9,4.396875,,
2024-01-03 09:00:00,Bexar,46.5,,,
2024-01-03 10:00:00,Bexar,47.54,,,
2024-01-03 11:00:00,Bexar,48.12,,,
2024-01-03 12:00:00,Bexar,48.38,,,
2024-01-03 13:00:00,Bexar,48.82,,,
2024-01-03 14:00:00,Bexar,49.38,,,
2024-01-03 15:00:00,Bexar,49.92,,,
2024-01-03 16:00:00,Bexar,50.88,4.584375,,
2024-01-03 17:00:00,Bexar,50.8,,,
2024-01-03 18:00:00,Bexar,50.24,,,
2024-01-03 19:00:00,Bexar,49.46,,,
2024-01-03 20:00:00,Bexar,49.260000000000005,,,
2024-01-03 21:00:00,Bexar,48.92,,,
2024-01-03 22:00:00,Bexar,47.46,,,
2024-01-03 23:00:00,Bexar,45.3,,,
2024-01-04 00:00:00,Bexar,43.5,10.28125,55.0,
2024-01-04 01:00:00,Bexar,42.760000000000005,,,
2024-01-04 02:00:00,Bexar,44.06,,,
2024-01-04 03:00:00,Bexar,44.42,,,
2024-01-04 04:00:00,Bexar,45.12,,,
2024-01-04 05:00:00,Bexar,45.46,,,
2024-01-04 06:00:00,Bexar,45.54,,,
2024-01-04 07:00:00,Bexar,45.66,,,
2024-01-04 08:00:00,Bexar,46.18,10.539583333333333,,
2024-01-04 09:00:00,Bexar,47.4,,,
2024-01-04 10:00:00,Bexar,49.67999999999999,,,
2024-01-04 11:00:00,Bexar,51.94,,,
2024-01-04 12:00:00,Bexar,53.74,,,
2024-01-04 13:00:00,Bexar,54.6,,,
2024-01-04 14:00:00,Bexar,55.17999999999999,,,
2024-01-04 15:00:00,Bexar,55.38,,,
2024-01-04 16:00:00,Bexar,56.04,7.203125,,
2024-01-04 17:00:00,Bexar,55.06,,,
2024-01-04 18:00:00,Bexar,54.260000000000005,,,
2024-01-04 19:00:00,Bexar,54.32000000000001,,,
2024-01-04 20:00:00,Bexar,54.46,,,
2024-01-04 21:00:00,Bexar,54.67999999999999,,,
2024-01-04 22:00:00,Bexar,54.2,,,
2024-01-04 23:00:00,Bexar,53.9,,,
2024-01-05 00:00:00,Bexar,53.36,4.0125,33.0,
2024-01-05 01:00:00,Bexar,52.4,,,
2024-01-05 02:00:00,Bexar,51.4,,,
2024-01-05 03:00:00,Bexar,51.06,,,
2024-01-05 04:00:00,Bexar,50.36,,,
2024-01-05 05:00:00,Bexar,50.14,,,
2024-01-05 06:00:00,Bexar,49.8,,,
2024-01-05 07:00:00,Bexar,47.94,,,
2024-01-05 08:00:00,Bexar,47.82,3.8166666666666664,,
2024-01-05 09:00:00,Bexar,51.52,,,
2024-01-05 10:00:00,Bexar,56.220000000000006,,,
2024-01-05 11:00:00,Bexar,61.1,,,
2024-01-05 12:00:00,Bexar,62.98,,,
2024-01-05 13:00:00,Bexar,64.2,,,
2024-01-05 14:00:00,Bexar,64.6,,,
2024-01-05 15:00:00,Bexar,64.6,,,
2024-01-05 16:00:00,Bexar,64.28,3.421875,,
2024-01-05 17:00:00,Bexar,62.38,,,
2024-01-05 18:00:00,Bexar,57.67999999999999,,,
2024-01-05 19:00:00,Bexar,54.48,,,
2024-01-05 20:00:00,Bexar,51.44,,,
2024-01-05 21:00:00,Bexar,49.44,,,
2024-01-05 22:00:00,Bexar,48.22,,,
2024-01-05 23:00:00,Bexar,46.94,,,
2024-01-06 00:00:00,Bexar,45.22,6.59375,46.0,
2024-01-06 01:00:00,Bexar,43.8,,,
2024-01-06 02:00:00,Bexar,43.4,,,
2024-01-06 03:00:00,Bexar,42.52,,,
2024-01-06 04:00:00,Bexar,40.84,,,
2024-01-06 05:00:00,Bexar,40.46,,,
2024-01-06 06:00:00,Bexar,38.94,,,
2024-01-06 07:00:00,Bexar,37.54,,,
2024-01-06 08:00:00,Bexar,41.96,4.85,,
2024-01-06 09:00:00,Bexar,49.760000000000005,,,
2024-01-06 10:00:00,Bexar,53.92,,,
2024-01-06 11:00:00,Bexar,56.120000000000005,,,
2024-01-06 12:00:00,Bexar,58.58,,,
2024-01-06 13:00:00,Bexar,62.04,,,
2024-01-06 14:00:00,Bexar,64.97999999999999,,,
2024-01-06 15:00:00,Bexar,66.52000000000001,,,
2024-01-06 16:00:00,Bexar,67.02000000000001,3.2645833333333334,,
2024-01-06 17:00:00,Bexar,65.16,,,
2024-01-06 18:00:00,Bexar,60.82000000000001,,,
2024-01-06 19:00:00,Bexar,57.260000000000005,,,
2024-01-06 20:00:00,Bexar,55.46,,,
2024-01-06 21:00:00,Bexar,53.46,,,
2024-01-06 22:00:00,Bexar,50.52,,,
2024-01-06 23:00:00,Bexar,48.0,,,
2024-01-07 00:00:00,Bexar,46.58,6.179166666666666,43.0,
2024-01-07 01:00:00,Bexar,44.98,,,
2024-01-07 02:00:00,Bexar,43.18,,,
2024-01-07 03:00:00,Bexar,41.92,,,
2024-01-07 04:00:00,Bexar,40.96,,,
2024-01-07 05:00:00,Bexar,41.46,,,
2024-01-07 06:00:00,Bexar,41.1,,,
2024-01-07 07:00:00,Bexar,40.7,,,
2024-01-07 08:00:00,Bexar,42.7,4.795833333333333,,
2024-01-07 09:00:00,Bexar,50.06,,,
2024-01-07 10:00:00,Bexar,54.66,,,
2024-01-07 11:00:00,Bexar,57.17999999999999,,,
2024-01-07 12:00:00,Bexar,60.6,,,
2024-01-07 13:00:00,Bexar,63.3,,,
2024-01-07 14:00:00,Bexar,65.03999999999999,,,
2024-01-07 15:00:00,Bexar,64.94,,,
2024-01-07 16:00:00,Bexar,64.42,4.55,,
2024-01-07 17:00:00,Bexar,63.120000000000005,,,
2024-01-07 18:00:00,Bexar,61.74,,,
2024-01-07 19:00:00,Bexar,60.0,,,
2024-01-07 20:00:00,Bexar,58.7,,,
2024-01-07 21:00:00,Bexar,57.74,,,
2024-01-07 22:00:00,Bexar,57.36,,,
2024-01-07 23:00:00,Bexar,56.720000000000006,,,
2024-01-08 00:00:00,Bexar,55.88,4.891666666666667,53.0,0.02286027944111773
2024-01-08 01:00:00,Bexar,56.28,,,
2024-01-08 02:00:00,Bexar,56.620000000000005,,,
2024-01-08 03:00:00,Bexar,58.04,,,
2024-01-08 04:00:00,Bexar,60.32000000000001,,,
2024-01-08 05:00:00,Bexar,61.36,,,
2024-01-08 06:00:00,Bexar,62.38,,,
2024-01-08 07:00:00,Bexar,62.88,,,
2024-01-08 08:00:00,Bexar,63.96,5.408333333333333,,
2024-01-08 09:00:00,Bexar,65.1,,,
2024-01-08 10:00:00,Bexar,66.9,,,
2024-01-08 11:00:00,Bexar,69.4,,,
2024-01-08 12:00:00,Bexar,68.53999999999999,,,
2024-01-08 13:00:00,Bexar,60.34,,,
2024-01-08 14:00:00,Bexar,60.32000000000001,,,
2024-01-08 15:00:00,Bexar,60.64,,,
2024-01-08 16:00:00,Bexar,61.08,11.0,,
2024-01-08 17:00:00,Bexar,60.66,,,
2024-01-08 18:00:00,Bexar,59.44,,,
2024-01-08 19:00:00,Bexar,58.54,,,
2024-01-08 20:00:00,Bexar,57.74,,,
2024-01-08 21:00:00,Bexar,56.36,,,
2024-01-08 22:00:00,Bexar,54.44,,,
2024-01-08 23:00:00,Bexar,51.67999999999999,,,
2024-01-09 00:00:00,Bexar,49.54,5.891666666666667,51.0,
2024-01-09 01:00:00,Bexar,47.98,,,
2024-01-09 02:00:00,Bexar,47.22,,,
2024-01-09 03:00:00,Bexar,46.58,,,
2024-01-09 04:00:00,Bexar,46.04,,,
2024-01-09 05:00:00,Bexar,45.02,,,
2024-01-09 06:00:00,Bexar,44.12,,,
2024-01-09 07:00:00,Bexar,43.66,,,
2024-01-09 08:00:00,Bexar,44.78,6.183333333333334,,
2024-01-09 09:00:00,Bexar,47.02,,,
2024-01-09 10:00:00,Bexar,49.18,,,
2024-01-09 11:00:00,Bexar,51.6,,,
2024-01-09 12:00:00,Bexar,53.760000000000005,,,
2024-01-09 13:00:00,Bexar,55.17999999999999,,,
2024-01-09 14:00:00,Bexar,56.120000000000005,,,
2024-01-09 15:00:00,Bexar,56.82000000000001,,,
2024-01-09 16:00:00,Bexar,57.02,6.040625,,
2024-01-09 17:00:00,Bexar,55.56,,,
2024-01-09 18:00:00,Bexar,50.82,,,
2024-01-09 19:00:00,Bexar,46.4,,,
2024-01-09 20:00:00,Bexar,43.16,,,
2024-01-09 21:00:00,Bexar,40.4,,,
2024-01-09 22:00:00,Bexar,39.56,,,
2024-01-09 23:00:00,Bexar,37.78,,,
2024-01-10 00:00:00,Bexar,36.74,12.821875,66.0,
2024-01-10 01:00:00,Bexar,36.04,,,
2024-01-10 02:00:00,Bexar,35.239999999999995,,,
2024-01-10 03:00:00,Bexar,34.92,,,
2024-01-10 04:00:00,Bexar,34.5,,,
2024-01-10 05:00:00,Bexar,34.260000000000005,,,
2024-01-10 06:00:00,Bexar,34.34,,,
2024-01-10 07:00:00,Bexar,36.14,,,
2024-01-10 08:00:00,Bexar,40.82,11.59375,,
2024-01-10 09:00:00,Bexar,49.7,,,
2024-01-10 10:00:00,Bexar,54.92,,,
2024-01-10 11:00:00,Bexar,58.44,,,
2024-01-10 12:00:00,Bexar,61.1,,,
2024-01-10 13:00:00,Bexar,63.96,,,
2024-01-10 14:00:00,Bexar,66.06,,,
2024-01-10 15:00:00,Bexar,67.5,,,
2024-01-10 16:00:00,Bexar,68.12,11.68125,,
2024-01-10 17:00:00,Bexar,66.46000000000001,,,
2024-01-10 18:00:00,Bexar,60.14,,,
2024-01-10 19:00:00,Bexar,55.74,,,
2024-01-10 20:00:00,Bexar,52.84,,,
2024-01-10 21:00:00,Bexar,50.46,,,
2024-01-10 22:00:00,Bexar,48.1,,,
2024-01-10 23:00:00,Bexar,47.52,,,
2024-01-11 00:00:00,Bexar,46.64,10.7875,63.0,
2024-01-11 01:00:00,Bexar,45.56,,,
2024-01-11 02:00:00,Bexar,44.46,,,
2024-01-11 03:00:00,Bexar,43.64,,,
2024-01-11 04:00:00,Bexar,43.1,,,
2024-01-11 05:00:00,Bexar,42.02,,,
2024-01-11 06:00:00,Bexar,41.9,,,
2024-01-11 07:00:00,Bexar,41.88,,,
2024-01-11 08:00:00,Bexar,46.06,13.111458333333333,,
2024-01-11 09:00:00,Bexar,53.04,,,
2024-01-11 10:00:00,Bexar,56.86,,,
2024-01-11 11:00:00,Bexar,61.9,,,
2024-01-11 12:00:00,Bexar,66.24,,,
2024-01-11 13:00:00,Bexar,68.34,,,
2024-01-11 14:00:00,Bexar,70.88,,,
2024-01-11 15:00:00,Bexar,73.56,,,
2024-01-11 16:00:00,Bexar,74.8,11.2625,,
2024-01-11 17:00:00,Bexar,73.7,,,
2024-01-11 18:00:00,Bexar,68.6,,,
2024-01-11 19:00:00,Bexar,65.0,,,
2024-01-11 20:00:00,Bexar,63.620000000000005,,,
2024-01-11 21:00:00,Bexar,62.98,,,
2024-01-11 22:00:00,Bexar,63.1,,,
2024-01-11 23:00:00,Bexar,62.14,,,
2024-01-12 00:00:00,Bexar,62.36,14.365625,58.0,
2024-01-12 01:00:00,Bexar,63.220000000000006,,,
2024-01-12 02:00:00,Bexar,63.720000000000006,,,
2024-01-12 03:00:00,Bexar,61.64,,,
2024-01-12 04:00:00,Bexar,59.42,,,
2024-01-12 05:00:00,Bexar,56.94,,,
2024-01-12 06:00:00,Bexar,55.34,,,
2024-01-12 07:00:00,Bexar,53.04,,,
2024-01-12 08:00:00,Bexar,51.52,4.5375,,
2024-01-12 09:00:00,Bexar,51.260000000000005,,,
2024-01-12 10:00:00,Bexar,50.08,,,
2024-01-12 11:00:00,Bexar,50.4,,,
2024-01-12 12:00:00,Bexar,52.08,,,
2024-01-12 13:00:00,Bexar,53.760000000000005,,,
2024-01-12 14:00:00,Bexar,54.94,,,
2024-01-12 15:00:00,Bexar,56.38,,,
2024-01-12 16:00:00,Bexar,57.220000000000006,3.978125,,
2024-01-12 17:00:00,Bexar,56.54,,,
2024-01-12 18:00:00,Bexar,50.92,,,
2024-01-12 19:00:00,Bexar,46.42,,,
2024-01-12 20:00:00,Bexar,43.58,,,
2024-01-12 21:00:00,Bexar,42.0,,,
2024-01-12 22:00:00,Bexar,40.8,,,
2024-01-12 23:00:00,Bexar,39.58,,,
2024-01-13 00:00:00,Bexar,37.88,6.721875,61.0,
2024-01-13 01:00:00,Bexar,36.48,,,
2024-01-13 02:00:00,Bexar,35.260000000000005,,,
2024-01-13 03:00:00,Bexar,35.12,,,
2024-01-13 04:00:00,Bexar,34.12,,,
2024-01-13 05:00:00,Bexar,33.8,,,
2024-01-13 06:00:00,Bexar,33.46,,,
2024-01-13 07:00:00,Bexar,33.9,,,
2024-01-13 08:00:00,Bexar,37.92,6.178125,,
2024-01-13 09:00:00,Bexar,45.9,,,
2024-01-13 10:00:00,Bexar,51.48,,,
2024-01-13 11:00:00,Bexar,55.98,,,
2024-01-13 12:00:00,Bexar,59.02,,,
2024-01-13 13:00:00,Bexar,60.98,,,
2024-01-13 14:00:00,Bexar,62.120000000000005,,,
2024-01-13 15:00:00,Bexar,64.36,,,
2024-01-13 16:00:00,Bexar,65.12,9.615625,,
2024-01-13 17:00:00,Bexar,64.2,,,
2024-01-13 18:00:00,Bexar,60.16,,,
2024-01-13 19:00:00,Bexar,57.32000000000001,,,
2024-01-13 20:00:00,Bexar,54.220000000000006,,,
2024-01-13 21:00:00,Bexar,51.98,,,
2024-01-13 22:00:00,Bexar,50.82,,,
2024-01-13 23:00:00,Bexar,49.44,,,
2024-01-14 00:00:00,Bexar,48.74,4.69375,45.0,
2024-01-14 01:00:00,Bexar,47.12,,,
2024-01-14 02:00:00,Bexar,42.32,,,
2024-01-14 03:00:00,Bexar,39.5,,,
2024-01-14 04:00:00,Bexar,36.96,,,
2024-01-14 05:00:00,Bexar,34.84,,,
2024-01-14 06:00:00,Bexar,32.54,,,
2024-01-14 07:00:00,Bexar,30.52,,,
2024-01-14 08:00:00,Bexar,28.6,8.865625,,
2024-01-14 09:00:00,Bexar,27.94,,,
2024-01-14 10:00:00,Bexar,27.58,,,
2024-01-14 11:00:00,Bexar,27.72,,,
2024-01-14 12:00:00,Bexar,28.06,,,
2024-01-14 13:00:00,Bexar,28.660000000000004,,,
2024-01-14 14:00:00,Bexar,29.84,,,
2024-01-14 15:00:00,Bexar,30.22,,,
2024-01-14 16:00:00,Bexar,29.94,5.50625,,
2024-01-14 17:00:00,Bexar,28.72,,,
2024-01-14 18:00:00,Bexar,27.3,,,
2024-01-14 19:00:00,Bexar,25.32,,,
2024-01-14 20:00:00,Bexar,24.1,,,
2024-01-14 21:00:00,Bexar,22.94,,,
2024-01-14 22:00:00,Bexar,22.36,,,
2024-01-14 23:00:00,Bexar,22.02,,,
2024-01-15 00:00:00,Bexar,21.3,4.132291666666667,34.0,0.02413473053892212
2024-01-15 01:00:00,Bexar,20.92,,,
2024-01-15 02:00:00,Bexar,20.7,,,
2024-01-15 03:00:00,Bexar,20.16,,,
2024-01-15 04:00:00,Bexar,20.16,,,
2024-01-15 05:00:00,Bexar,20.08,,,
2024-01-15 06:00:00,Bexar,20.0,,,
2024-01-15 07:00:00,Bexar,20.56,,,
2024-01-15 08:00:00,Bexar,21.0,4.470833333333333,,
2024-01-15 09:00:00,Bexar,21.46,,,
2024-01-15 10:00:00,Bexar,21.82,,,
2024-01-15 11:00:00,Bexar,22.42,,,
2024-01-15 12:00:00,Bexar,23.54,,,
2024-01-15 13:00:00,Bexar,24.86,,,
2024-01-15 14:00:00,Bexar,26.2,,,
2024-01-15 15:00:00,Bexar,26.62,,,
2024-01-15 16:00:00,Bexar,26.24,4.1875,,
2024-01-15 17:00:00,Bexar,25.48,,,
2024-01-15 18:00:00,Bexar,25.0,,,
2024-01-15 19:00:00,Bexar,25.48,,,
2024-01-15 20:00:00,Bexar,25.58,,,
2024-01-15 21:00:00,Bexar,24.12,,,
2024-01-15 22:00:00,Bexar,23.48,,,
2024-01-15 23:00:00,Bexar,23.34,,,
2024-01-16 00:00:00,Bexar,23.06,1.8125,30.0,
2024-01-16 01:00:00,Bexar,22.36,,,
2024-01-16 02:00:00,Bexar,21.48,,,
2024-01-16 03:00:00,Bexar,20.46,,,
2024-01-16 04:00:00,Bexar,19.82,,,
2024-01-16 05:00:00,Bexar,19.36,,,
2024-01-16 06:00:00,Bexar,18.98,,,
2024-01-16 07:00:00,Bexar,18.7,,,
2024-01-16 08:00:00,Bexar,19.96,4.010416666666666,,
2024-01-16 09:00:00,Bexar,22.14,,,
2024-01-16 10:00:00,Bexar,24.28,,,
2024-01-16 11:00:00,Bexar,26.72,,,
2024-01-16 12:00:00,Bexar,28.98,,,
2024-01-16 13:00:00,Bexar,30.94,,,
2024-01-16 14:00:00,Bexar,32.660000000000004,,,
2024-01-16 15:00:00,Bexar,33.84,,,
2024-01-16 16:00:00,Bexar,34.62,6.209375,,
2024-01-16 17:00:00,Bexar,34.04,,,
2024-01-16 18:00:00,Bexar,31.9,,,
2024-01-16 19:00:00,Bexar,29.74,,,
2024-01-16 20:00:00,Bexar,27.3,,,
2024-01-16 21:00:00,Bexar,26.18,,,
2024-01-16 22:00:00,Bexar,24.64,,,
2024-01-16 23:00:00,Bexar,22.96,,,
2024-01-17 00:00:00,Bexar,21.44,9.575,55.0,
2024-01-17 01:00:00,Bexar,20.66,,,
2024-01-17 02:00:00,Bexar,20.54,,,
2024-01-17 03:00:00,Bexar,19.54,,,
2024-01-17 04:00:00,Bexar,18.98,,,
2024-01-17 05:00:00,Bexar,18.08,,,
2024-01-17 06:00:00,Bexar,17.56,,,
2024-01-17 07:00:00,Bexar,17.5,,,
2024-01-17 08:00:00,Bexar,21.58,7.980208333333334,,
2024-01-17 09:00:00,Bexar,27.06,,,
2024-01-17 10:00:00,Bexar,30.52,,,
2024-01-17 11:00:00,Bexar,33.94,,,
2024-01-17 12:00:00,Bexar,37.32,,,
2024-01-17 13:00:00,Bexar,39.96,,,
2024-01-17 14:00:00,Bexar,42.14,,,
2024-01-17 15:00:00,Bexar,44.38,,,
2024-01-17 16:00:00,Bexar,45.4,7.484375,,
2024-01-17 17:00:00,Bexar,44.62,,,
2024-01-17 18:00:00,Bexar,42.58,,,
2024-01-17 19:00:00,Bexar,39.92,,,
2024-01-17 20:00:00,Bexar,38.52,,,
2024-01-17 21:00:00,Bexar,37.86,,,
2024-01-17 22:00:00,Bexar,36.78,,,
2024-01-17 23:00:00,Bexar,35.9,,,
2024-01-18 00:00:00,Bexar,35.92,8.00625,58.0,
2024-01-18 01:00:00,Bexar,36.5,,,
2024-01-18 02:00:00,Bexar,36.0,,,
2024-01-18 03:00:00,Bexar,35.28,,,
2024-01-18 04:00:00,Bexar,35.5,,,
2024-01-18 05:00:00,Bexar,35.7,,,
2024-01-18 06:00:00,Bexar,35.28,,,
2024-01-18 07:00:00,Bexar,35.54,,,
2024-01-18 08:00:00,Bexar,40.82,9.784375,,
2024-01-18 09:00:00,Bexar,47.74,,,
2024-01-18 10:00:00,Bexar,52.96,,,
2024-01-18 11:00:00,Bexar,57.8,,,
2024-01-18 12:00:00,Bexar,62.58,,,
2024-01-18 13:00:00,Bexar,65.76,,,
2024-01-18 14:00:00,Bexar,68.92,,,
2024-01-18 15:00:00,Bexar,71.36,,,
2024-01-18 16:00:00,Bexar,72.16,10.046875,,
2024-01-18 17:00:00,Bexar,70.62,,,
2024-01-18 18:00:00,Bexar,64.17999999999999,,,
2024-01-18 19:00:00,Bexar,58.98,,,
2024-01-18 20:00:00,Bexar,56.02,,,
2024-01-18 21:00:00,Bexar,52.32000000000001,,,
2024-01-18 22:00:00,Bexar,50.66,,,
2024-01-18 23:00:00,Bexar,49.260000000000005,,,
2024-01-19 00:00:00,Bexar,48.56,9.23125,51.0,
2024-01-19 01:00:00,Bexar,47.9,,,
2024-01-19 02:00:00,Bexar,51.04,,,
2024-01-19 03:00:00,Bexar,51.67999999999999,,,
2024-01-19 04:00:00,Bexar,50.12,,,
2024-01-19 05:00:00,Bexar,49.02,,,
2024-01-19 06:00:00,Bexar,46.44,,,
2024-01-19 07:00:00,Bexar,44.1,,,
2024-01-19 08:00:00,Bexar,42.84,9.05,,
2024-01-19 09:00:00,Bexar,41.66,,,
2024-01-19 10:00:00,Bexar,42.0,,,
2024-01-19 11:00:00,Bexar,43.72,,,
2024-01-19 12:00:00,Bexar,45.260000000000005,,,
2024-01-19 13:00:00,Bexar,46.68,,,
2024-01-19 14:00:00,Bexar,47.88,,,
2024-01-19 15:00:00,Bexar,48.32,,,
2024-01-19 16:00:00,Bexar,47.78,2.340625,,
2024-01-19 17:00:00,Bexar,45.96,,,
2024-01-19 18:00:00,Bexar,43.34,,,
2024-01-19 19:00:00,Bexar,40.92,,,
2024-01-19 20:00:00,Bexar,38.86,,,
2024-01-19 21:00:00,Bexar,36.64,,,
2024-01-19 22:00:00,Bexar,34.94,,,
2024-01-19 23:00:00,Bexar,33.739999999999995,,,
2024-01-20 00:00:00,Bexar,32.54,4.053125,37.0,
2024-01-20 01:00:00,Bexar,31.32,,,
2024-01-20 02:00:00,Bexar,30.72,,,
2024-01-20 03:00:00,Bexar,30.04,,,
2024-01-20 04:00:00,Bexar,29.26,,,
2024-01-20 05:00:00,Bexar,28.76,,,
2024-01-20 06:00:00,Bexar,27.9,,,
2024-01-20 07:00:00,Bexar,27.42,,,
2024-01-20 08:00:00,Bexar,28.26,5.6,,
2024-01-20 09:00:00,Bexar,30.44,,,
2024-01-20 10:00:00,Bexar,32.86,,,
2024-01-20 11:00:00,Bexar,35.84,,,
2024-01-20 12:00:00,Bexar,37.62,,,
2024-01-20 13:00:00,Bexar,38.56,,,
2024-01-20 14:00:00,Bexar,39.34,,,
2024-01-20 15:00:00,Bexar,39.98,,,
2024-01-20 16:00:00,Bexar,40.260000000000005,7.509375,,
2024-01-20 17:00:00,Bexar,39.78,,,
2024-01-20 18:00:00,Bexar,39.16,,,
2024-01-20 19:00:00,Bexar,39.02,,,
2024-01-20 20:00:00,Bexar,39.02,,,
2024-01-20 21:00:00,Bexar,39.0,,,
2024-01-20 22:00:00,Bexar,39.0,,,
2024-01-20 23:00:00,Bexar,38.98,,,
2024-01-21 00:00:00,Bexar,38.94,8.4625,56.0,
2024-01-21 01:00:00,Bexar,38.9,,,
2024-01-21 02:00:00,Bexar,38.66,,,
2024-01-21 03:00:00,Bexar,38.66,,,
2024-01-21 04:00:00,Bexar,38.92,,,
2024-01-21 05:00:00,Bexar,38.98,,,
2024-01-21 06:00:00,Bexar,39.28,,,
2024-01-21 07:00:00,Bexar,39.48,,,
2024-01-21 08:00:00,Bexar,37.14,10.95,,
2024-01-21 09:00:00,Bexar,35.84,,,
2024-01-21 10:00:00,Bexar,36.22,,,
2024-01-21 11:00:00,Bexar,36.8,,,
2024-01-21 12:00:00,Bexar,37.52,,,
2024-01-21 13:00:00,Bexar,37.84,,,
2024-01-21 14:00:00,Bexar,37.78,,,
2024-01-21 15:00:00,Bexar,38.22,,,
2024-01-21 16:00:00,Bexar,38.4,10.775,,
2024-01-21 17:00:00,Bexar,38.7,,,
2024-01-21 18:00:00,Bexar,38.38,,,
2024-01-21 19:00:00,Bexar,38.260000000000005,,,
2024-01-21 20:00:00,Bexar,38.18,,,
2024-01-21 21:00:00,Bexar,38.74,,,
2024-01-21 22:00:00,Bexar,39.12,,,
2024-01-21 23:00:00,Bexar,40.96,,,
2024-01-22 00:00:00,Bexar,45.44,2.815625,34.0,0.01559081836327342
2024-01-22 01:00:00,Bexar,45.36,,,
2024-01-22 02:00:00,Bexar,45.42,,,
2024-01-22 03:00:00,Bexar,45.86,,,
2024-01-22 04:00:00,Bexar,46.54,,,
2024-01-22 05:00:00,Bexar,46.74,,,
2024-01-22 06:00:00,Bexar,47.0,,,
2024-01-22 07:00:00,Bexar,47.32,,,
2024-01-22 08:00:00,Bexar,47.58,5.33125,,
2024-01-22 09:00:00,Bexar,48.5,,,
2024-01-22 10:00:00,Bexar,50.22,,,
2024-01-22 11:00:00,Bexar,52.620000000000005,,,
2024-01-22 12:00:00,Bexar,54.120000000000005,,,
2024-01-22 13:00:00,Bexar,56.56,,,
2024-01-22 14:00:00,Bexar,59.14,,,
2024-01-22 15:00:00,Bexar,61.5,,,
2024-01-22 16:00:00,Bexar,62.36,7.3218749999999995,,
2024-01-22 17:00:00,Bexar,60.08,,,
2024-01-22 18:00:00,Bexar,56.9,,,
2024-01-22 19:00:00,Bexar,54.94,,,
2024-01-22 20:00:00,Bexar,54.94,,,
2024-01-22 21:00:00,Bexar,55.48,,,
2024-01-22 22:00:00,Bexar,55.32000000000001,,,
2024-01-22 23:00:00,Bexar,55.46,,,
2024-01-23 00:00:00,Bexar,55.74,4.3625,38.0,
2024-01-23 01:00:00,Bexar,55.9,,,
2024-01-23 02:00:00,Bexar,56.64,,,
