date_time,record_id,act_on_bike,act_in_vehicle,act_still,loc_home_duration,loc_study_duration,loc_workout_duration,sleep_duration,unlock_num_ep_0,act_walking
2018-11-26,aeeb186fafcc356f44cae870555f4a0d,,8.0,1318.0,820.0,,,495.0,75,11.0
2018-11-27,aeeb186fafcc356f44cae870555f4a0d,,,1306.0,1439.0,,,270.0,88,4.0
2018-11-28,aeeb186fafcc356f44cae870555f4a0d,,,1285.0,1435.0,,,435.0,88,
2018-11-29,aeeb186fafcc356f44cae870555f4a0d,3.0,18.0,1239.0,1086.0,,,420.0,90,25.0
2018-11-30,aeeb186fafcc356f44cae870555f4a0d,8.0,41.0,1052.0,984.0,,,450.0,117,161.0
2018-12-01,aeeb186fafcc356f44cae870555f4a0d,2.0,45.0,1172.0,1363.0,,,525.0,77,17.0
2018-12-02,aeeb186fafcc356f44cae870555f4a0d,1.0,15.0,1274.0,1353.0,,,495.0,54,12.0
2018-12-03,aeeb186fafcc356f44cae870555f4a0d,,6.0,1139.0,1425.0,,,510.0,58,8.0
2018-12-04,aeeb186fafcc356f44cae870555f4a0d,,33.0,1231.0,1209.0,,,390.0,66,10.0
2018-12-05,aeeb186fafcc356f44cae870555f4a0d,5.0,19.0,1235.0,1271.0,,,525.0,62,33.0
2018-12-06,aeeb186fafcc356f44cae870555f4a0d,4.0,17.0,1284.0,1374.0,,,480.0,62,19.0
2018-12-07,aeeb186fafcc356f44cae870555f4a0d,,,1336.0,1405.0,,,390.0,60,29.0
2018-12-08,aeeb186fafcc356f44cae870555f4a0d,,,1417.0,,,,540.0,45,1.0
2018-12-09,aeeb186fafcc356f44cae870555f4a0d,,,1429.0,1436.0,,,465.0,52,
2018-12-10,aeeb186fafcc356f44cae870555f4a0d,,,1400.0,1436.0,,,420.0,47,
2018-12-11,aeeb186fafcc356f44cae870555f4a0d,,,1263.0,,,,210.0,58,1.0
2018-12-12,aeeb186fafcc356f44cae870555f4a0d,,,1325.0,1436.0,,,450.0,50,2.0
2018-12-13,aeeb186fafcc356f44cae870555f4a0d,,35.0,1356.0,1343.0,,,435.0,69,6.0
2018-12-14,aeeb186fafcc356f44cae870555f4a0d,1.0,55.0,1283.0,1148.0,,,390.0,62,37.0
2018-12-15,aeeb186fafcc356f44cae870555f4a0d,,,1347.0,,,,240.0,51,1.0
2018-12-16,aeeb186fafcc356f44cae870555f4a0d,,42.0,1275.0,1210.0,,,510.0,69,13.0
2018-12-17,aeeb186fafcc356f44cae870555f4a0d,,,1394.0,1436.0,,,345.0,54,
2018-12-18,aeeb186fafcc356f44cae870555f4a0d,1.0,12.0,1298.0,1394.0,,,255.0,56,7.0
2018-12-19,aeeb186fafcc356f44cae870555f4a0d,1.0,3.0,1215.0,1261.0,,,375.0,107,88.0
2018-12-20,aeeb186fafcc356f44cae870555f4a0d,,,1279.0,,,,240.0,65,
2018-12-21,aeeb186fafcc356f44cae870555f4a0d,2.0,21.0,1335.0,1210.0,,,480.0,87,7.0
2018-12-22,aeeb186fafcc356f44cae870555f4a0d,,,1402.0,1436.0,,,315.0,53,1.0
2018-12-23,aeeb186fafcc356f44cae870555f4a0d,,,1341.0,,,,300.0,53,
2018-12-24,aeeb186fafcc356f44cae870555f4a0d,,,1247.0,1436.0,,,435.0,52,1.0
2018-12-25,aeeb186fafcc356f44cae870555f4a0d,,18.0,1251.0,1343.0,,,375.0,87,17.0
2018-12-26,aeeb186fafcc356f44cae870555f4a0d,,,1382.0,1435.0,,,315.0,61,2.0
2018-12-27,aeeb186fafcc356f44cae870555f4a0d,,7.0,1324.0,1373.0,,,480.0,61,6.0
2018-12-28,aeeb186fafcc356f44cae870555f4a0d,2.0,17.0,1309.0,502.0,,,450.0,55,22.0
2018-12-29,aeeb186fafcc356f44cae870555f4a0d,,,1362.0,1435.0,,,285.0,63,
2018-12-30,aeeb186fafcc356f44cae870555f4a0d,5.0,15.0,1140.0,769.0,,,315.0,90,158.0
2018-12-31,aeeb186fafcc356f44cae870555f4a0d,,20.0,1268.0,1312.0,,,495.0,47,11.0
2019-01-01,aeeb186fafcc356f44cae870555f4a0d,3.0,59.0,1275.0,1148.0,,,480.0,91,24.0
2019-01-02,aeeb186fafcc356f44cae870555f4a0d,4.0,179.0,875.0,,,,165.0,101,67.0
2019-01-03,aeeb186fafcc356f44cae870555f4a0d,,,1336.0,656.0,123.0,,540.0,73,40.0
2019-01-04,aeeb186fafcc356f44cae870555f4a0d,,,1326.0,1137.0,184.0,,360.0,84,49.0
2019-01-05,aeeb186fafcc356f44cae870555f4a0d,,,1141.0,440.0,,143.0,480.0,76,49.0
2019-01-06,aeeb186fafcc356f44cae870555f4a0d,,,1307.0,1425.0,,,315.0,75,14.0
2019-01-07,aeeb186fafcc356f44cae870555f4a0d,,,964.0,1136.0,174.0,,510.0,83,70.0
2019-01-08,aeeb186fafcc356f44cae870555f4a0d,,,1187.0,522.0,133.0,113.0,570.0,75,56.0
2019-01-09,aeeb186fafcc356f44cae870555f4a0d,,3.0,1195.0,1075.0,174.0,92.0,435.0,135,59.0
2019-01-10,aeeb186fafcc356f44cae870555f4a0d,,,1118.0,584.0,276.0,,420.0,102,76.0
2019-01-11,aeeb186fafcc356f44cae870555f4a0d,,,1152.0,1054.0,184.0,,465.0,102,100.0
2019-01-12,aeeb186fafcc356f44cae870555f4a0d,,,1192.0,369.0,,113.0,375.0,142,36.0
2019-01-13,aeeb186fafcc356f44cae870555f4a0d,,,1283.0,1404.0,,,480.0,63,31.0
2019-01-14,aeeb186fafcc356f44cae870555f4a0d,2.0,,1189.0,1117.0,174.0,,390.0,92,78.0
2019-01-15,aeeb186fafcc356f44cae870555f4a0d,,,1125.0,450.0,123.0,72.0,420.0,113,80.0
2019-01-16,aeeb186fafcc356f44cae870555f4a0d,,,1314.0,1240.0,184.0,,405.0,65,20.0
2019-01-17,aeeb186fafcc356f44cae870555f4a0d,,,1247.0,1137.0,215.0,,375.0,108,71.0
2019-01-18,aeeb186fafcc356f44cae870555f4a0d,,,1288.0,1205.0,110.0,,315.0,83,44.0
2019-01-19,aeeb186fafcc356f44cae870555f4a0d,,,1262.0,1179.0,,,255.0,102,19.0
2019-01-20,aeeb186fafcc356f44cae870555f4a0d,,,1335.0,1291.0,71.0,,330.0,89,55.0
2019-01-21,aeeb186fafcc356f44cae870555f4a0d,,,1302.0,1363.0,,,285.0,142,33.0
2019-01-22,aeeb186fafcc356f44cae870555f4a0d,,,1166.0,1188.0,123.0,,405.0,107,39.0
2019-01-23,aeeb186fafcc356f44cae870555f4a0d,,,1141.0,1106.0,246.0,,420.0,107,58.0
2019-01-24,aeeb186fafcc356f44cae870555f4a0d,,1.0,1090.0,1035.0,337.0,,345.0,116,56.0
2019-01-25,aeeb186fafcc356f44cae870555f4a0d,1.0,,1172.0,1137.0,153.0,,420.0,107,80.0
2019-01-26,aeeb186fafcc356f44cae870555f4a0d,,,1297.0,1168.0,,113.0,338.0,139,60.0
2019-01-27,aeeb186fafcc356f44cae870555f4a0d,,,1210.0,799.0,,,300.0,74,17.0
2019-01-28,aeeb186fafcc356f44cae870555f4a0d,,,1204.0,1312.0,72.0,,345.0,106,46.0
2019-01-29,aeeb186fafcc356f44cae870555f4a0d,,,1096.0,799.0,409.0,153.0,360.0,137,73.0
2019-01-30,aeeb186fafcc356f44cae870555f4a0d,,2.0,1150.0,1106.0,163.0,92.0,480.0,152,49.0
2019-01-31,aeeb186fafcc356f44cae870555f4a0d,,,1304.0,1065.0,276.0,,315.0,137,59.0
2019-02-01,aeeb186fafcc356f44cae870555f4a0d,,,1065.0,696.0,174.0,,345.0,118,55.0
2019-02-02,aeeb186fafcc356f44cae870555f4a0d,,,1159.0,1291.0,,113.0,540.0,135,63.0
2019-02-03,aeeb186fafcc356f44cae870555f4a0d,,,1353.0,676.0,61.0,,525.0,127,46.0
2019-02-04,aeeb186fafcc356f44cae870555f4a0d,,,1350.0,1220.0,164.0,,570.0,138,36.0
2019-02-05,aeeb186fafcc356f44cae870555f4a0d,,,1100.0,1044.0,31.0,82.0,435.0,130,81.0
2019-02-06,aeeb186fafcc356f44cae870555f4a0d,,,1050.0,902.0,164.0,,360.0,101,39.0
2019-02-07,aeeb186fafcc356f44cae870555f4a0d,1.0,,1169.0,891.0,430.0,,360.0,111,90.0
2019-02-08,aeeb186fafcc356f44cae870555f4a0d,,1.0,1243.0,1209.0,164.0,,480.0,122,61.0
2019-02-09,aeeb186fafcc356f44cae870555f4a0d,,,1195.0,636.0,553.0,,225.0,124,33.0
2019-02-10,aeeb186fafcc356f44cae870555f4a0d,,,1340.0,1301.0,,,270.0,66,24.0
2019-02-11,aeeb186fafcc356f44cae870555f4a0d,,,1161.0,1168.0,204.0,,285.0,99,60.0
2019-02-12,aeeb186fafcc356f44cae870555f4a0d,,,1119.0,1188.0,143.0,,300.0,84,58.0
2019-02-13,aeeb186fafcc356f44cae870555f4a0d,,,1068.0,1004.0,266.0,,270.0,107,64.0
2019-02-14,aeeb186fafcc356f44cae870555f4a0d,,1.0,1127.0,973.0,307.0,,240.0,112,76.0
2019-02-15,aeeb186fafcc356f44cae870555f4a0d,,1.0,1045.0,1199.0,82.0,,345.0,103,94.0
2019-02-16,aeeb186fafcc356f44cae870555f4a0d,,,1291.0,1147.0,154.0,61.0,308.0,97,30.0
2019-02-17,aeeb186fafcc356f44cae870555f4a0d,,,1200.0,922.0,102.0,,180.0,137,45.0
2019-02-18,aeeb186fafcc356f44cae870555f4a0d,,,1180.0,778.0,164.0,,390.0,99,48.0
2019-02-19,aeeb186fafcc356f44cae870555f4a0d,,,1162.0,1014.0,123.0,143.0,270.0,117,65.0
2019-02-20,aeeb186fafcc356f44cae870555f4a0d,,2.0,1116.0,727.0,174.0,,255.0,130,42.0
2019-02-21,aeeb186fafcc356f44cae870555f4a0d,,,1189.0,1086.0,164.0,,360.0,98,58.0
2019-02-22,aeeb186fafcc356f44cae870555f4a0d,,,1384.0,1260.0,123.0,,225.0,90,19.0
2019-02-23,aeeb186fafcc356f44cae870555f4a0d,,,1261.0,748.0,133.0,,240.0,75,11.0
2019-02-24,aeeb186fafcc356f44cae870555f4a0d,,,1210.0,912.0,389.0,,540.0,113,29.0
2019-02-25,aeeb186fafcc356f44cae870555f4a0d,,,1008.0,984.0,164.0,,300.0,117,58.0
2019-02-26,aeeb186fafcc356f44cae870555f4a0d,1.0,,1077.0,860.0,276.0,123.0,285.0,137,76.0
2019-02-27,aeeb186fafcc356f44cae870555f4a0d,,3.0,1028.0,1147.0,164.0,,255.0,141,74.0
2019-02-28,aeeb186fafcc356f44cae870555f4a0d,,1.0,1200.0,964.0,378.0,,390.0,139,59.0
2019-03-01,aeeb186fafcc356f44cae870555f4a0d,,1.0,1019.0,1148.0,153.0,,180.0,116,58.0
2019-03-02,aeeb186fafcc356f44cae870555f4a0d,,,1298.0,338.0,174.0,,180.0,94,21.0
2019-03-03,aeeb186fafcc356f44cae870555f4a0d,,,1013.0,1107.0,287.0,,90.0,119,43.0
2019-03-04,aeeb186fafcc356f44cae870555f4a0d,,,1085.0,1024.0,297.0,,240.0,100,64.0
2019-03-05,aeeb186fafcc356f44cae870555f4a0d,,1.0,1121.0,914.0,276.0,143.0,180.0,138,51.0
2019-03-06,aeeb186fafcc356f44cae870555f4a0d,,1.0,1192.0,1189.0,133.0,,360.0,135,73.0
2019-03-07,aeeb186fafcc356f44cae870555f4a0d,,,1282.0,594.0,41.0,,255.0,72,38.0
2019-03-08,aeeb186fafcc356f44cae870555f4a0d,,,1083.0,1343.0,,,345.0,87,35.0
2019-03-09,aeeb186fafcc356f44cae870555f4a0d,,1.0,1168.0,768.0,297.0,,435.0,155,90.0
2019-03-10,aeeb186fafcc356f44cae870555f4a0d,,,1367.0,1341.0,,,472.0,114,19.0
2019-03-11,aeeb186fafcc356f44cae870555f4a0d,2.0,1.0,1111.0,1137.0,195.0,41.0,390.0,161,68.0
2019-03-12,aeeb186fafcc356f44cae870555f4a0d,4.0,161.0,876.0,563.0,,,360.0,176,73.0
2019-03-13,aeeb186fafcc356f44cae870555f4a0d,9.0,65.0,1255.0,,,,660.0,93,28.0
2019-03-14,aeeb186fafcc356f44cae870555f4a0d,6.0,40.0,1137.0,,,,510.0,110,49.0
2019-03-15,aeeb186fafcc356f44cae870555f4a0d,,,1209.0,,,,435.0,118,70.0
2019-03-16,aeeb186fafcc356f44cae870555f4a0d,,,1344.0,,,,525.0,88,41.0
2019-03-17,aeeb186fafcc356f44cae870555f4a0d,,10.0,1227.0,,,,435.0,119,51.0
2019-03-18,aeeb186fafcc356f44cae870555f4a0d,,9.0,1155.0,,,,390.0,78,3.0
2019-03-19,aeeb186fafcc356f44cae870555f4a0d,,5.0,1373.0,,,,510.0,97,12.0
2019-03-20,aeeb186fafcc356f44cae870555f4a0d,,19.0,1213.0,,,,405.0,104,19.0
2019-03-21,aeeb186fafcc356f44cae870555f4a0d,5.0,18.0,1222.0,,,,405.0,61,23.0
2019-03-22,aeeb186fafcc356f44cae870555f4a0d,2.0,18.0,1206.0,,,,435.0,143,11.0
2019-03-23,aeeb186fafcc356f44cae870555f4a0d,3.0,81.0,1097.0,,,,405.0,121,89.0
2019-03-24,aeeb186fafcc356f44cae870555f4a0d,1.0,305.0,865.0,707.0,,,180.0,91,43.0
2019-03-25,aeeb186fafcc356f44cae870555f4a0d,,,1064.0,1178.0,204.0,,540.0,131,83.0
2019-03-26,aeeb186fafcc356f44cae870555f4a0d,,,1078.0,881.0,327.0,113.0,405.0,137,92.0
2019-03-27,aeeb186fafcc356f44cae870555f4a0d,,,1102.0,1086.0,245.0,,405.0,126,69.0
2019-03-28,aeeb186fafcc356f44cae870555f4a0d,,1.0,1071.0,819.0,184.0,72.0,330.0,159,82.0
2019-03-29,aeeb186fafcc356f44cae870555f4a0d,,,1181.0,1086.0,174.0,,465.0,132,84.0
2019-03-30,aeeb186fafcc356f44cae870555f4a0d,,,1416.0,1435.0,,,435.0,108,2.0
2019-03-31,aeeb186fafcc356f44cae870555f4a0d,,,1343.0,1363.0,61.0,,270.0,130,19.0
2019-04-01,aeeb186fafcc356f44cae870555f4a0d,,,1208.0,1199.0,153.0,,360.0,157,77.0
2019-04-02,aeeb186fafcc356f44cae870555f4a0d,,,1115.0,993.0,204.0,92.0,435.0,185,127.0
2019-04-03,aeeb186fafcc356f44cae870555f4a0d,,1.0,1133.0,1127.0,225.0,,390.0,129,65.0
2019-04-04,aeeb186fafcc356f44cae870555f4a0d,,1.0,1108.0,369.0,235.0,133.0,480.0,197,91.0
2019-04-05,aeeb186fafcc356f44cae870555f4a0d,2.0,206.0,685.0,655.0,153.0,,390.0,237,52.0
2019-04-06,aeeb186fafcc356f44cae870555f4a0d,7.0,65.0,983.0,,,,300.0,215,12.0
2019-04-07,aeeb186fafcc356f44cae870555f4a0d,3.0,242.0,845.0,102.0,,,345.0,183,18.0
2019-04-08,aeeb186fafcc356f44cae870555f4a0d,,,1138.0,973.0,388.0,,255.0,180,63.0
2019-04-09,aeeb186fafcc356f44cae870555f4a0d,,,1178.0,409.0,348.0,,330.0,148,55.0
2019-04-10,aeeb186fafcc356f44cae870555f4a0d,,1.0,1134.0,1106.0,215.0,,120.0,160,49.0
2019-04-11,aeeb186fafcc356f44cae870555f4a0d,2.0,,1057.0,1003.0,174.0,102.0,360.0,232,78.0
2019-04-12,aeeb186fafcc356f44cae870555f4a0d,1.0,1.0,1191.0,1015.0,327.0,,405.0,197,64.0
2019-04-13,aeeb186fafcc356f44cae870555f4a0d,,,1332.0,1394.0,,,120.0,129,18.0
2019-04-14,aeeb186fafcc356f44cae870555f4a0d,,,1130.0,1435.0,,,330.0,119,12.0
2019-04-15,aeeb186fafcc356f44cae870555f4a0d,,,1073.0,1076.0,255.0,,570.0,114,59.0
2019-04-16,aeeb186fafcc356f44cae870555f4a0d,,1.0,1185.0,1076.0,307.0,,150.0,140,57.0
2019-04-17,aeeb186fafcc356f44cae870555f4a0d,1.0,,1168.0,1117.0,204.0,,420.0,212,53.0
2019-04-18,aeeb186fafcc356f44cae870555f4a0d,,,1281.0,1189.0,164.0,,525.0,98,40.0
2019-04-19,aeeb186fafcc356f44cae870555f4a0d,,,1165.0,932.0,297.0,,450.0,180,70.0
2019-04-20,aeeb186fafcc356f44cae870555f4a0d,,,1337.0,1404.0,,,315.0,123,10.0
2019-04-21,aeeb186fafcc356f44cae870555f4a0d,,1.0,1293.0,450.0,61.0,,375.0,97,31.0
2019-04-22,aeeb186fafcc356f44cae870555f4a0d,,4.0,1216.0,1127.0,153.0,,270.0,108,54.0
2019-04-23,aeeb186fafcc356f44cae870555f4a0d,,,1174.0,1076.0,194.0,72.0,345.0,116,66.0
2019-04-24,aeeb186fafcc356f44cae870555f4a0d,,,1171.0,512.0,266.0,,330.0,138,57.0
2019-04-25,aeeb186fafcc356f44cae870555f4a0d,,,931.0,1158.0,123.0,82.0,270.0,127,52.0
2019-04-26,aeeb186fafcc356f44cae870555f4a0d,,1.0,1137.0,1147.0,143.0,,360.0,145,81.0
2019-04-27,aeeb186fafcc356f44cae870555f4a0d,,,1176.0,1178.0,,71.0,210.0,140,15.0
2019-04-28,aeeb186fafcc356f44cae870555f4a0d,,,1213.0,1404.0,,,210.0,149,21.0
2019-04-29,aeeb186fafcc356f44cae870555f4a0d,,,1198.0,1148.0,143.0,,495.0,151,48.0
2019-04-30,aeeb186fafcc356f44cae870555f4a0d,,,1176.0,1045.0,317.0,,270.0,144,54.0
2019-05-01,aeeb186fafcc356f44cae870555f4a0d,,1.0,1039.0,1147.0,204.0,,225.0,146,73.0
2019-05-02,aeeb186fafcc356f44cae870555f4a0d,1.0,,1108.0,1127.0,102.0,82.0,195.0,119,45.0
2019-05-03,aeeb186fafcc356f44cae870555f4a0d,,,1283.0,1240.0,123.0,,345.0,101,48.0
2019-05-04,aeeb186fafcc356f44cae870555f4a0d,,,1408.0,1435.0,,,180.0,74,
2019-05-05,aeeb186fafcc356f44cae870555f4a0d,,,1248.0,1404.0,,,600.0,100,21.0
2019-05-06,aeeb186fafcc356f44cae870555f4a0d,,,1089.0,880.0,388.0,,330.0,107,61.0
2019-05-07,aeeb186fafcc356f44cae870555f4a0d,,,1185.0,1158.0,174.0,,330.0,126,55.0
2019-05-08,aeeb186fafcc356f44cae870555f4a0d,,,1137.0,553.0,204.0,,270.0,133,66.0
2019-05-09,aeeb186fafcc356f44cae870555f4a0d,,,1260.0,1230.0,153.0,,390.0,115,23.0
2019-05-10,aeeb186fafcc356f44cae870555f4a0d,,17.0,1146.0,737.0,307.0,,210.0,123,57.0
2019-05-11,aeeb186fafcc356f44cae870555f4a0d,1.0,11.0,1161.0,707.0,41.0,,510.0,114,41.0
2019-05-12,aeeb186fafcc356f44cae870555f4a0d,,,875.0,1343.0,,,135.0,124,28.0
2019-05-13,aeeb186fafcc356f44cae870555f4a0d,,,1095.0,983.0,164.0,,255.0,154,60.0
2019-05-14,aeeb186fafcc356f44cae870555f4a0d,,,1297.0,993.0,204.0,72.0,105.0,210,54.0
2019-05-15,aeeb186fafcc356f44cae870555f4a0d,1.0,,1279.0,973.0,204.0,,345.0,117,48.0
2019-05-16,aeeb186fafcc356f44cae870555f4a0d,,,1071.0,1169.0,133.0,,345.0,146,34.0
2019-05-17,aeeb186fafcc356f44cae870555f4a0d,,,1105.0,1158.0,143.0,,330.0,154,61.0
2019-05-18,aeeb186fafcc356f44cae870555f4a0d,,1.0,1164.0,492.0,133.0,,180.0,125,18.0
2019-05-19,aeeb186fafcc356f44cae870555f4a0d,,,1205.0,1333.0,92.0,,300.0,116,5.0
2019-05-20,aeeb186fafcc356f44cae870555f4a0d,,1.0,1073.0,1168.0,122.0,,345.0,188,42.0
2019-05-21,aeeb186fafcc356f44cae870555f4a0d,,,1130.0,932.0,296.0,102.0,270.0,179,76.0
2019-05-22,aeeb186fafcc356f44cae870555f4a0d,,,965.0,1004.0,307.0,,315.0,198,73.0
2019-05-23,aeeb186fafcc356f44cae870555f4a0d,,3.0,1057.0,1126.0,215.0,,210.0,134,46.0
2019-05-24,aeeb186fafcc356f44cae870555f4a0d,,2.0,1010.0,1219.0,133.0,,240.0,145,39.0
2019-05-25,aeeb186fafcc356f44cae870555f4a0d,,,1248.0,1209.0,184.0,,225.0,102,22.0
2019-05-26,aeeb186fafcc356f44cae870555f4a0d,,1.0,956.0,1014.0,379.0,,165.0,172,38.0
2019-05-27,aeeb186fafcc356f44cae870555f4a0d,,,1302.0,840.0,574.0,,585.0,147,13.0
2019-05-28,aeeb186fafcc356f44cae870555f4a0d,1.0,,1158.0,1240.0,164.0,,420.0,219,11.0
2019-05-29,aeeb186fafcc356f44cae870555f4a0d,,,918.0,,,,180.0,168,71.0
2019-05-30,aeeb186fafcc356f44cae870555f4a0d,2.0,,1282.0,1435.0,,,780.0,95,11.0
2019-05-31,aeeb186fafcc356f44cae870555f4a0d,,,1104.0,1436.0,,,150.0,72,21.0
2019-06-01,aeeb186fafcc356f44cae870555f4a0d,,2.0,1196.0,,,,600.0,163,47.0
2019-06-02,aeeb186fafcc356f44cae870555f4a0d,1.0,,1068.0,1435.0,,,480.0,89,79.0
2019-06-03,aeeb186fafcc356f44cae870555f4a0d,2.0,244.0,859.0,,,,180.0,170,49.0
2019-06-04,aeeb186fafcc356f44cae870555f4a0d,2.0,,1069.0,,,,765.0,142,107.0
2019-06-05,aeeb186fafcc356f44cae870555f4a0d,,5.0,1117.0,,,,570.0,145,108.0
2019-06-06,aeeb186fafcc356f44cae870555f4a0d,1.0,7.0,1096.0,809.0,,,510.0,178,142.0
2019-06-07,aeeb186fafcc356f44cae870555f4a0d,,1.0,1290.0,1261.0,,,600.0,170,61.0
2019-06-08,aeeb186fafcc356f44cae870555f4a0d,,,1277.0,348.0,,,480.0,92,16.0
2019-06-09,aeeb186fafcc356f44cae870555f4a0d,,,1250.0,1414.0,,,435.0,96,16.0
2019-06-10,aeeb186fafcc356f44cae870555f4a0d,1.0,,1199.0,830.0,,,480.0,171,38.0
2019-06-11,aeeb186fafcc356f44cae870555f4a0d,,,1262.0,523.0,,,480.0,206,30.0
2019-06-12,aeeb186fafcc356f44cae870555f4a0d,,1.0,1178.0,,,,495.0,161,28.0
2019-06-13,aeeb186fafcc356f44cae870555f4a0d,1.0,,1276.0,,,,465.0,165,47.0
2019-06-14,aeeb186fafcc356f44cae870555f4a0d,,1.0,1204.0,,,,480.0,204,44.0
2019-06-15,aeeb186fafcc356f44cae870555f4a0d,,,1309.0,,,,390.0,115,12.0
2019-06-16,aeeb186fafcc356f44cae870555f4a0d,,1.0,1371.0,,,,450.0,86,8.0
2019-06-17,aeeb186fafcc356f44cae870555f4a0d,,,1356.0,,,,480.0,128,40.0
2019-06-18,aeeb186fafcc356f44cae870555f4a0d,,,1292.0,881.0,,,450.0,104,46.0
2019-06-19,aeeb186fafcc356f44cae870555f4a0d,,,1236.0,861.0,,,300.0,142,44.0
