date_time,summary,record_id
2012-02-10 00:00:00,"Activision Blizzard's Q4 2011 earnings exceeded estimates, with EPS at 59 cents, up 15.7% year-over-year, and revenues reaching $2.41 billion despite a decline in non-GAAP revenues. The company's operating income rose to $847 million, with an improved operating margin of 35.2%, and net income increased to $692 million. Cash and short-term investments grew to $3.53 billion, and a new $1 billion stock repurchase program was announced. For the upcoming quarter, Activision projects revenues of $525 million but below-consensus earnings of 13 cents per share. For FY2012, it expects revenues of $4.50 billion and EPS of 94 cents, slightly ahead of estimates, though slightly below revenue consensus.",EA
2012-02-13 00:00:00,"The US video game industry experienced a 34% decline in January 2012 sales to $750.6 million compared to the prior year, primarily due to weak hardware performance and tough year-over-year comparisons. Software and hardware sales both dropped by 38%, with accessories sales down 18%, while digital downloads, rentals, and subscriptions added another $350-$400 million in revenue. The industry's decline is partly attributed to aging consoles from Microsoft, Sony, and Nintendo, alongside broader economic softness impacting consumer confidence. Analysts are optimistic about future sales due to upcoming game releases, but acknowledge the ongoing shift from physical to digital gaming, which may continue to cannibalize retail sales. Despite challenges, companies with a strong presence in digital markets are expected to outperform in this evolving industry landscape.",EA
2012-02-14 00:00:00,"The January 2012 US video game industry experienced a 34% decline in sales to $750.6 million, primarily due to weak hardware performance and tough year-over-year comparisons. Software, hardware, and accessory sales all dropped significantly, with hardware sales falling 38% to $199.5 million. Digital game downloads, social games, mobile, rentals, and subscriptions contributed an additional $350-$400 million, indicating a shift towards digital consumption. Industry experts remain cautious but optimistic, expecting new game releases to boost sales and emphasizing the growing importance of digital markets, which are projected to triple in value over five years. Overall, the market faces challenges from economic conditions, industry fragmentation, and increasing competition.",EA
2012-02-15 00:00:00,"Electronic Arts (EA) anticipates that the release of Mass Effect 3, supported by strong sales of its series and recent titles, will positively impact its revenue in upcoming quarters. The company's recent quarter benefited from robust digital sales and successful launches like Battlefield 3 and FIFA 12. EA's shift toward digital gaming aligns with industry trends, favoring growth in online, social, and mobile games. Despite industry challenges such as economic downturn, declining consumer spending, and stiff competition from companies like Activision Blizzard and Zynga, analysts remain cautiously optimistic about sales in February and March driven by new game releases. Overall, EA holds a neutral outlook for the next 6 to 12 months, reflected in its Zacks #3 Rank indicating a hold recommendation.",EA
2012-02-16 00:00:00,"Electronic Arts (EA) experienced a strong financial quarter driven by a 442% increase in digital revenues from full game downloads and downloadable content via its Origin platform. The company's strategic shift towards digital gaming, including mobile and social games, aligns with current market trends and is expected to support long-term growth. Despite industry challenges such as economic uncertainty, increased competition, and weak consumer spending impacting overall sales, analysts remain cautiously optimistic about upcoming releases. EA holds a Zacks #3 Rank and a ""Hold"" short-term rating, indicating a neutral outlook over the next 3-6 months. Market competition from companies like Activision Blizzard, Zynga, and IGT remains a potential headwind.",EA
2012-02-17 00:00:00,"Zynga Inc. is shifting towards become a game publisher, launching a new third-party publishing program in March to diversify revenue and reduce dependence on Facebook, which currently accounts for over 90% of its gross revenue. The program will allow third-party developers to showcase their games and advertise on Zynga's platform, with Zynga earning a share of sales and advertising revenue. The company also partnered with Hasbro to develop toys and games based on its popular titles, adding an additional revenue stream. Despite entering an uncharted area with publishing, Zynga faces stiff competition from established publisher EA. Overall, Zynga maintains a neutral long-term outlook, with a near-term buy rating supported by a Zacks #2 Rank.",EA
2012-02-21 00:00:00,"The article discusses recent economic indicators, including January's CPI, which showed moderate inflation, supporting the Federal Reserve's view that price pressures are subdued. It highlights potential for further quantitative easing amid mixed FOMC views and Congressional efforts to extend the payroll tax cut and unemployment benefits. Positive earnings surprises from H.J. Heinz and Campbell Soup contrast with Pilgrim's Pride missing expectations. Zynga Inc. is expanding into game publishing to diversify revenue, amid efforts to reduce dependence on Facebook and compete with Electronic Arts. The overall outlook remains cautiously optimistic, with Zynga maintaining a neutral long-term stance but a short-term buy rating.",EA
2012-02-29 00:00:00,"Electronic Arts Inc. (EA) announced the launch of its snowboarding game EA SPORTS SSX, available for $59.99 on physical retail outlets and online platforms, highlighting its digital shift. The company's portfolio revival with the SSX franchise aims to diversify its offerings amid industry competition. Despite this, the video game industry faces challenges from economic slowdown, weak consumer spending, and intense competition from firms like Activision Blizzard, Zynga, and IGT, which may impact EA's short-term prospects. EA maintains a Neutral recommendation with a Zacks #3 Rank, suggesting a hold stance over the next 6 to 12 months. The broader industry environment remains cautious, influenced by economic and market headwinds.",EA
2012-03-01 00:00:00,"Electronic Arts (EA) launched its first DLC for Kingdom of Amalur: Reckoning, which contributed to significant digital revenue growth, with DLC and microtransactions increasing 86% year-over-year to $123 million in the third quarter. The shift toward digital distribution platforms like EA's Origin and third-party services such as Steam, Xbox Live, and PlayStation Network has enhanced customer satisfaction and revenue. Despite competition from companies like Activision Blizzard, Zynga, and Take-Two Interactive, analysts remain optimistic about EA’s future titles, including Mass Effect 3 and continued franchise development. However, macroeconomic challenges, declining consumer spending, and weak sales have led to a cautious outlook, with EA currently rated as a ""Hold"" (Zacks #3 Rank) for the next 3-6 months. Overall, EA's focus on digital content and online gaming exposure aligns with industry trends toward digital transition.",EA
2012-03-02 00:00:00,"Zynga Inc's shares rose approximately 10% to $14.48 following the announcement of its new gaming platform, Zynga.com, aimed at reducing dependence on Facebook. The platform will enable third-party game developers to showcase their games and incorporate a new virtual currency, potentially diversifying Zynga's revenue streams. However, due to a five-year exclusive agreement signed in 2009, Zynga must continue to use Facebook Credits for in-game purchases on the new platform, limiting immediate independence. The company plans to expand its portfolio and monetize services better, including launching its own virtual currency in the future. Despite these efforts, Zynga faces competition from established publishers like Electronic Arts and needs to accelerate monetization strategies to remain competitive, leading to a neutral long-term outlook.",EA
2012-03-05 00:00:00,"The article highlights the growing revenue potential of mobile gaming, with the global virtual goods market expected to reach $15 billion by 2014 and mobile game revenues projected to grow significantly from $5 billion in 2011 to $16 billion in 2016. EA's strategic focus on releasing free-to-play mobile versions of popular titles, including ""The Simpsons: Tapped Out,"" is aimed at increasing market share in the expanding mobile gaming sector. The social gaming market is competitive, with EA and Zynga dominating, and both companies anticipate mobile revenues constituting a small but increasing part of their overall income. EA's acquisition of PopCap Games and its diverse product portfolio provide a slight competitive edge over Zynga, which currently relies heavily on fewer revenue streams. Overall, the mobile and social gaming markets are expected to benefit from technological advancements and increasing smartphone and tablet usage, making them attractive long-term investment opportunities.",EA
2012-03-06 00:00:00,"Genuine Parts Co. showed a 15% profit increase in Q4 2011, with a full-year profit rise of 19%, leading to an Outperform rating with a target price of $77. Conversely, Sunoco was downgraded to Underperform due to operational losses, a weak business model, and its separation of the coke manufacturing segment, with a price target of $36. The article also discusses the mobile and social gaming industry, highlighting EA's strategic positioning and competitive edge over Zynga in the social gaming market. EA launched a new mobile game, ""The Simpsons: Tapped Out,"" capitalizing on the popularity of ""The Simpsons"" and mobile device usage. Overall, the analysis emphasizes market share, product pipelines, and revenue diversification as key factors influencing the outlook for these companies.",EA
2012-03-12 00:00:00,"In February 2012, the US video game industry experienced a 20% decline in sales year-over-year, totaling $1.06 billion, primarily due to the absence of major game releases. Software sales decreased by 23%, and hardware sales dropped 18%, although both improved sequentially from January 2012. Digital downloads and online game services contributed an additional $550-$600 million in revenue, reflecting a shift from physical to digital platforms. Despite the overall sluggish sales, companies with strong digital segment exposure are expected to benefit as digital gaming continues to grow rapidly, with the global online games market projected to triple in five years. The industry remains highly competitive and fragmented, which keeps prices low, but new game launches and improved consumer spending could bolster market performance.",EA
2012-03-13 00:00:00,"The video game industry experienced a 20% sales decline in February 2012, with total revenues falling to $1.06 billion, driven by weak physical sales but increased digital content downloads. Activision Blizzard's ""Call of Duty: Modern Warfare 3"" maintained its top-selling position, while Microsoft’s Xbox 360 led in hardware sales, outselling Nintendo and Sony’s consoles. Despite sluggish retail sales, industry analysts forecast potential growth due to upcoming game releases and a shift toward digital platforms, which are projected to triple in market size over five years to $12 billion. The market remains highly fragmented with intense competition, putting pressure on pricing; however, companies with strong digital exposure are expected to fare better. Overall, the industry is undergoing a significant transition from physical to digital, influencing sales dynamics and competitive strategies.",EA
2012-03-14 00:00:00,"Electronic Arts (EA) recently released FIFA Street, boosting its revenue prospects with strong digital sales and popular titles like FIFA 12 and Battlefield 3. Despite these positives, the industry faces challenges from declining consumer spending, weak overall sales, and economic uncertainty, with US game sales down 20% in February 2012. EA's pipeline includes high-quality digital and social games, which are seen as long-term market share advantages. However, intense competition from companies like Activision Blizzard, Zynga, and IGT, along with recent sales declines, indicate caution in the near term. Analysts maintain a neutral, hold recommendation on EA for the next 3-6 months, with a Zacks #3 Rank signaling a cautious outlook.",EA
2012-03-16 00:00:00,"Electronic Arts (EA) is focusing on expanding its social and mobile gaming portfolio, primarily through the freemium model where revenue is generated from in-game purchases and advertising. The market for virtual goods and social gaming is expected to grow significantly, with projections reaching billions of dollars worldwide by 2016. EA has acquired companies such as Klick, PopCap, and Playfish to strengthen its position in these markets and has established partnerships with platforms like Facebook to compete with firms like Zynga. The company's strategy includes releasing social and mobile versions of its popular franchises to capture more market share over the long term. Currently, EA maintains a neutral outlook with a Zacks #3 Rank, indicating a hold recommendation for the next 6 to 12 months.",EA
2012-03-19 00:00:00,"The article discusses the upcoming release of Diablo III by Activision Blizzard Inc., which is expected to boost the company's revenue and expand its digital online segment. Despite strong franchise sales, Activision faces competition from Electronic Arts and Take-Two Interactive, and struggles with limited presence in social and mobile gaming platforms. The U.S. video game sales declined by 20% in February 2012, reflecting challenging industry conditions. Activision's stock is rated as a ""Hold"" (Zacks #3 Rank) with a short-term neutral outlook. Overall, the company’s performance will be influenced by its product pipeline and market competition amid broader economic pressures.",EA
2012-03-22 00:00:00,"Activision Blizzard's release of the Call of Duty Modern Warfare 3 Content Collection #1 is expected to positively impact the company's revenue, building on previous successful content packs. The game's downloadable content (DLC) is part of a broader industry trend estimated to generate $1.0 billion in sales in 2012, with Activision aiming to capture a significant share. The company's ongoing content updates and product pipeline are anticipated to support top-line growth in the coming quarters. However, Activision faces competitive pressures from Electronic Arts and Take-Two Interactive, along with limited presence in social and mobile gaming markets. Overall, the firm's long-term prospects remain cautiously neutral, with short-term stability implied by a Zacks #3 Rank (Hold).",EA
2012-03-27 00:00:00,"Activision Blizzard is considering expanding its popular MMO, World of Warcraft, to mobile devices, which could boost its subscriber base and generate recurring revenue. Despite a decline in subscription numbers to 10.2 million in December 2011, WoW remains a leading MMO and faces competition from EA's Star Wars: The Old Republic and free-to-play games by Zynga. The mobile gaming industry is projected to grow significantly, with revenues reaching $16 billion by 2016, presenting a lucrative opportunity for Activision's expansion. However, limited recent presence in social and mobile gaming may impact its near-term performance amid stiff competition. The company is expected to benefit from digital growth strategies and a strong product pipeline, but maintains a neutral outlook with a Zacks #3 Rank (""Hold"").",EA
2012-03-28 00:00:00,"Electronic Arts (EA) is launching new editions of its Tiger Woods PGA TOUR 13 golf video game in March 2012, priced at $59.99 and $69.99, respectively, aiming to capitalize on Tiger Woods' recent victory to boost sales. Despite a decline in demand over past years due to Woods' scandals and weak industry sales, EA's franchise is expected to rebound due to Woods' resurgence and the popularity of the series, now in its 22nd season. However, the broader video game industry faces challenges from economic downturns, stiff competition from companies like Activision Blizzard, Zynga, and IGT, and weak consumer spending. While some new game releases may temporarily boost revenues, EA's stock rating remains neutral with a Zacks #3 Rank ('Hold') over the next 3-6 months. Overall, digital and social gaming growth are viewed as critical factors for industry resilience amidst economic pressures.",EA
2012-03-30 00:00:00,"Zynga's primary revenue comes from in-game virtual goods sold via Facebook credits, but Facebook takes a 30% cut, impacting profitability. The company also earns income from ads, which constitute a small portion of revenue. To boost monetization, Zynga is exploring reward advertising, offering in-game rewards for ad engagement, which has shown promise in games like CityVille. A new partnership with Martha Stewart aims to enhance brand visibility and expand its subscriber base. Despite these efforts, Zynga faces stiff competition from Electronic Arts and needs to accelerate monetization strategies to remain competitive.",EA
2012-04-02 00:00:00,"Electronic Arts (EA) announced the launch of a UEFA EURO 2012 expansion pack for FIFA Soccer 12, priced at $19.99, which is expected to boost sales and subscription engagement. The game is available on multiple platforms, including Xbox 360, PlayStation 3, and PC, and features live challenges and team management modes that enhance user experience and EA SPORTS Football Club profiles. EA's FIFA franchise, having sold approximately 10 million units in Q3 2012, has a strong subscriber base likely to benefit from the new expansion, supporting EA's revenue streams. However, macroeconomic challenges, increased competition, and sluggish recent sales pose risks to EA's long-term financial outlook. Analysts currently maintain a Neutral (Hold) rating for EA, with a short-term Zacks #3 Rank, indicating cautious optimism.",EA
2012-04-04 00:00:00,"Electronic Arts (EA) announced the pre-order campaign for its upcoming MMORPG, The Secret World, set for release on June 19, 2012, on PC, with pre-orders offering beta access and in-game rewards. The success of previous titles like Star Wars: The Old Republic, which sold 2 million units and had 1.7 million active users, positively impacted EA's financial performance in the last quarter. However, EA faces strong competition from Activision Blizzard's World of Warcraft and the rise of free-to-play MMOs from social game companies like Zynga, which threaten its market share. Due to a challenging macroeconomic environment and increased competition, analysts maintain a cautious outlook on EA, rating it a 'Hold' with a Zacks #3 rating. Despite these challenges, EA's high-quality titles and expanding online and mobile markets are seen as potential long-term growth drivers.",EA
2012-04-05 00:00:00,"Electronic Arts (EA) reported an 86% year-over-year increase in its digital revenue, driven by downloadable content (DLC) and microtransactions, which totaled $123 million in the last quarter. EA's upcoming DLC for Kingdoms of Amalur: Reckoning, titled Teeth of Naros, is set to release on April 17, 2012, and is expected to contribute to its digital earnings. The DLC market is estimated to generate $1 billion in sales in 2012, with EA and Activision Blizzard competing for a share. Kingdoms of Amalur sold 330,000 units in February and ranked fourth among top games, indicating strong market performance. Despite positive long-term prospects, EA remains cautious due to challenging macroeconomic conditions and intense industry competition.",EA
2012-04-10 00:00:00,"Activision Blizzard launched a paid mobile version of its Skylanders franchise, aiming to capture a share of the rapidly growing mobile gaming market projected to reach $16 billion by 2016. The mobile game generates revenue through in-game virtual item sales and virtual goods, with the virtual goods market expected to grow significantly. Despite its efforts, Activision faces intense competition from companies like Zynga and Electronic Arts, and its reluctance to adopt the freemium business model may hinder future growth. The company is also considering a mobile version of its popular MMO, World of Warcraft, to boost subscriber numbers and revenue streams. Currently, Zacks assigns a 'Sell' rating to Activision stock with a Zacks #4 Rank, indicating caution over the short and long term.",EA
2012-04-11 00:00:00,"Electronic Arts (EA) generated over $1 billion in digital revenue in 2011, primarily through free-to-play and social games such as Battlefield Heroes and Need for Speed World. EA's digital segment is projected to earn between $1.15 billion and $1.2 billion in fiscal 2012, with an aim to increase contribution from free-to-play, casual, and social games to about 35% of worldwide digital revenue by 2013. The company plans to expand its offerings by leveraging popular franchises like FIFA and Battlefield through digital sales. EA is exploring new revenue models such as reward advertising, where players receive in-game rewards for engaging with advertisements, to enhance ad revenue growth. Despite a positive outlook on digital growth, EA holds a neutral long-term rating, with a Zacks #3 Rank indicating a hold recommendation in the short term.",EA
2012-04-16 00:00:00,"In March 2012, video game sales declined 25% year-over-year to $1.10 billion, driven by a shift from physical to digital platforms. Hardware sales dropped 35% to $323.5 million, while software sales fell 26% to $553.1 million, despite a month-over-month increase in software revenue. Consumer spending on digital gaming, including used games, rentals, and downloads, was estimated to be around $2.5-$2.7 billion across key markets in early 2012. Market research forecasts a rapid growth in online gaming, expected to triple in revenue over five years and constitute over a quarter of total gaming expenditure by 2015. Despite sluggish retail sales, long-term growth prospects remain positive for digital-focused gaming companies, although increased competition continues to pressure profitability.",EA
2012-04-19 00:00:00,"Electronic Arts (EA) stock has declined approximately 40% since November, prompting increased bearish activity. Investors purchased nearly 13,000 May 13 puts at $0.22, indicating a strong negative outlook and a belief that the stock may test levels last seen in 1999. Overall option volume is triple the daily average, with puts significantly outnumbering calls. Despite a strong earnings report in early February, EA's shares have continued to fall due to lack of new titles and difficulties transitioning to internet-based gaming. The recent trading activity reflects a bearish sentiment among investors regarding EA's future prospects.",EA
2012-04-25 00:00:00,"Investors often chase recent hot IPOs, leading to inflated valuations that may not reflect the companies' true business prospects, as seen with Groupon, Zynga, and others that subsequently faced declines. IPO pricing is influenced by comparing new firms to existing peers and recent acquisitions, often resulting in overvaluation, exemplified by Splunk's post-IPO surge from its initial price. While some IPOs like LinkedIn have sustainable models, many others rely on market hype and investor sentiment, risking sharp declines when reality sets in. Risks include analyst reassessments shortly after IPOs, insider selling post-lock-up periods, and potential short squeezes due to small floats. Overall, most investors are advised to be cautious and consider opportunities outside these speculative, hype-driven IPO stocks.",EA
2012-04-26 00:00:00,"Zynga reported a significant loss in Q4 2011, with earnings of 5 cents per share excluding stock-based compensation, despite a 59% revenue growth to $311.2 million. For 2012, the company projects earnings of 24-28 cents per share, with bookings between $1.35 billion and $1.45 billion, and anticipates substantial stock-based compensation expenses. Analysts expect the company's long-term growth driven by popular titles, acquisitions, and expanding mobile gaming, despite short-term challenges like high R&D costs and increased competition. Zynga’s reliance on Facebook revenues remains a concern, but the company's diversification into mobile gaming through acquisitions is seen as a strategic growth factor. Overall, the outlook indicates moderate optimism with a Neutral recommendation and a Zacks Rank of 3 (Hold).",EA
2012-05-04 00:00:00,"Electronic Arts (EA) reported strong third-quarter revenue of $1.65 billion, surpassing estimates primarily due to growth in digital sales, which increased 79%. For Q4 2012, EA forecasted revenues between $925 million and $975 million, with non-GAAP EPS expected in the range of 10 to 20 cents, higher than the consensus estimate of 6 cents. Despite recent positive results, analysts have revised earnings estimates downward for both Q4 2012 and fiscal 2012, citing challenges such as lower subscription uptake for Star Wars: The Old Republic and increased competition. EA’s strategic focus on digital and social gaming markets is viewed as a positive growth driver, although macroeconomic and competitive pressures pose risks. Currently, EA holds a Zacks Rank #4 (Sell), and analysts maintain a cautious outlook for the company’s near-term performance.",EA
2012-05-07 00:00:00,"The NASDAQ 100 After Hours Indicator increased by 0.17 to 2,639.45, with a total after-hours trading volume of over 22 million shares. Notable stocks include AIG, trading at $31.85 with a slight increase; QQQ up $0.10 and near its 52-week low; and electronic arts, which declined by $1.48. Several stocks, including BAC and MSFT, experienced multiple upward earnings forecast revisions, with BAC's forecast at $0.19 and MSFT's at $0.66. Additionally, NWSA is scheduled to report earnings on May 9, 2012, with a forecasted EPS increase of 26% year-over-year.",EA
2012-05-08 00:00:00,"The article discusses the uncertain political situation in Greece following its recent elections, which have left the country with a fractured mandate and questioned the future of its bailout agreement. Greece's opposition to austerity measures and the rise of extremist parties threaten the country's participation in the Euro-zone and could lead to new elections. The stability of Greece's financial aid and its position within the Euro-zone remain uncertain amid ongoing political turmoil. On the earnings front, DirecTV missed subscriber growth expectations but had a revenue slightly below consensus, while Electronic Arts and Wynn Resorts reported weaker-than-expected results. These developments highlight ongoing financial and economic risks associated with political instability in Greece and corporate earnings performance.",EA
2012-05-09 00:00:00,"Activision Blizzard is releasing two DLC packs for PROTOTYPE 2, with one currently available and the other launching soon, aiming to boost sales amid initial declines compared to its predecessor. Analysts estimate that DLC sales for console games could reach $1.0 billion in 2012, benefiting companies like Activision and Electronic Arts. Activision’s fiscal first quarter 2012 results are expected to show a significant earnings beat, driven by successful game launches and content pack releases. The company's growth prospects are supported by a strong product pipeline and expansion into mobile gaming, though industry softness and competition keep the stock rated as Hold (Zacks #3 Rank). Overall, the release of new content and strategic initiatives are viewed as future growth drivers for Activision.",EA
2012-05-10 00:00:00,"Activision Blizzard's fiscal first quarter 2012 non-GAAP earnings were 5 cents per share, surpassing estimates despite a 58.3% year-over-year earnings decline due to lower revenues and higher marketing costs. Revenues for the quarter declined 22.2% to $587 million but still beat analyst expectations, driven by issues in subscriber base and game sales. The company’s operating income dropped 64.6% to $69 million, with operating margins shrinking from 25.8% to 11.8%, amid increased sales and marketing expenses. Activision ended the quarter with $3.48 billion in cash, repurchased 22 million shares, and raised its dividend by 9%. For FY2012, the company projects non-GAAP EPS of 95 cents and revenues of $4.53 billion, with upcoming game releases expected to boost results.",EA
2012-05-11 00:00:00,"Video game retail sales in April declined by 32% year-over-year to $630.4 billion, primarily due to a drop in hardware and software sales, with hardware falling 32% to $189.7 million and software down 42% to $292.1 million. The decline was influenced by fewer game releases and the early Easter, which shifted sales to March. Despite the decrease in physical retail sales, digital gaming, including subscriptions and in-game content, generated approximately $1 billion in April and is expected to drive long-term industry growth. Market research forecasts global video game spending reaching $112 billion by 2015, with online gaming accounting for a significant portion and expected to grow at a 27% CAGR through 2015. Industry analysts remain cautious, highlighting competitive pressures and shifting consumer preferences toward digital and mobile gaming, which underpin a neutral outlook on major gaming stocks like Activision, Electronic Arts, and Zynga.",EA
2012-05-17 00:00:00,"Activision Blizzard settled a $400 million legal dispute with Electronic Arts, related to contract interference claims, allowing both companies to focus on game development. Activision's ongoing lawsuit with former employees Jason West and Vince Zampella alleges wrongful termination to avoid royalty payments, with damages claimed to reach $1 billion, significantly higher than the original $36 million. Activision expects to incur substantial costs from this litigation, which could negatively impact its financial position. Despite industry challenges and increased competition, Activision anticipates short-term revenue boosts from new game releases like Diablo III and Prototype 2, and is investing in mobile gaming to support future growth. The company's current Zacks #3 Rank indicates a hold rating in the short term amid ongoing legal and industry uncertainties.",EA
2012-05-18 00:00:00,"IGT's subsidiary Double Down Interactive launched a new free-to-play Texas Hold'em Poker game on Facebook, expanding its portfolio amid the growing social gaming market, which was valued at $2.18 billion in 2012 and projected to double by 2014. The company's revenue model primarily relies on micro-transactions through in-game sales of virtual goods and Facebook credits, with Facebook taking a percentage of the revenue. Despite restrictions under U.S. law preventing cash payouts, casino-style social games continue to grow rapidly due to their addictive nature. IGT's acquisitions of Double Down and Entraction are strategic moves to strengthen its position in the social gaming market, potentially offering a competitive edge over established players like Zynga and Electronic Arts. The firm is also expanding into cloud computing with IGT Cloud to enhance its casino gaming offerings and boost future revenues.",EA
2012-05-24 00:00:00,"Activision Blizzard reported first-week sales of Diablo III exceeding 6.3 million units, surpassing analyst expectations and earning the title of the fastest-selling PC game ever. Despite limited sales of other titles like Call of Duty and challenges in the industry, the record-breaking Diablo III launch is expected to positively impact the company's upcoming financial performance. The game’s global release and multilingual availability contributed to its success, and it has outperformed competitors like Mass Effect 3 in units sold. Activision plans to strengthen its franchises and expand into mobile gaming to support future growth. However, industry softness and competitive pressures lead to a neutral long-term outlook, with the stock currently rated as a 'Hold' by Zacks.",EA
