date_time,record_id,open_issues,new_issues,closed_issues,avg_age_open_issues_hr,issue_comment_volume,open_prs,new_prs,merged_prs,avg_age_open_prs_hr,pr_comment_volume
2017-08-02 17:21:06,pytorch/pytorch,155,32,17,2205.4942450142457,139,209,24,19,2122.6573486045286,27
2017-08-16 17:21:06,pytorch/pytorch,192,99,62,2176.036316425121,518,257,88,40,2192.1219222689074,83
2017-08-23 17:21:06,pytorch/pytorch,205,36,23,2126.201693899782,192,258,19,18,2322.570218089991,66
2017-08-30 17:21:06,pytorch/pytorch,212,39,32,2170.6229372427983,145,253,19,24,2432.4939045698925,38
2017-09-13 17:21:06,pytorch/pytorch,209,88,91,2341.834990421456,453,268,56,41,2620.5092163075624,71
2017-09-20 17:21:06,pytorch/pytorch,223,44,30,2394.00776867031,267,270,37,35,2737.510367951907,101
2017-09-27 17:21:06,pytorch/pytorch,225,37,35,2444.7774739583333,242,269,34,35,2864.5786744281045,112
2017-10-04 17:21:06,pytorch/pytorch,217,42,50,2574.200726495726,357,280,56,45,2938.1152510873862,207
2017-10-11 17:21:06,pytorch/pytorch,221,44,40,2700.7033164983163,282,287,52,45,3022.3960803537107,218
2017-10-18 17:21:06,pytorch/pytorch,233,41,29,2787.122475490196,276,296,44,35,3126.698249529191,158
2017-10-25 17:21:06,pytorch/pytorch,253,65,45,2834.157726917057,426,310,58,44,3179.862351125636,244
2017-11-01 17:21:06,pytorch/pytorch,262,63,54,2844.4450370370364,490,318,75,67,3224.9193212788264,157
2017-11-02 17:21:06,pytorch/pytorch,262,7,7,2868.4450370370364,62,328,13,3,3189.0733299039784,32
2017-11-03 17:21:06,pytorch/pytorch,262,4,4,2892.4450370370364,57,336,20,12,3154.997574915825,52
2017-11-04 17:21:06,pytorch/pytorch,266,6,2,2841.26308080808,52,345,16,7,3141.1492340319364,60
2017-11-05 17:21:06,pytorch/pytorch,267,3,2,2865.26308080808,20,346,2,1,3165.1492340319364,25
2017-11-06 17:21:06,pytorch/pytorch,272,8,3,2889.26308080808,38,351,6,1,3189.1492340319364,18
2017-11-07 17:21:06,pytorch/pytorch,255,10,27,2913.26308080808,141,345,16,22,3203.572411276949,54
2017-11-08 17:21:06,pytorch/pytorch,259,14,10,2899.636075498575,101,342,19,22,3218.0275057870376,68
2017-11-15 17:21:06,pytorch/pytorch,273,71,57,2823.473833333333,770,358,79,63,3309.132283591732,282
2017-11-22 17:21:06,pytorch/pytorch,301,61,33,2890.957165404041,471,369,59,48,3391.1172143531635,177
2017-11-29 17:21:06,pytorch/pytorch,327,63,37,2753.991785714286,362,366,36,39,3529.524547440699,218
2017-12-06 17:21:06,pytorch/pytorch,325,52,54,2893.13769640853,382,379,64,51,3608.255178082192,153
2017-12-13 17:21:06,pytorch/pytorch,345,56,36,2863.104588574424,382,401,41,19,3746.3042127113526,155
2017-12-20 17:21:06,pytorch/pytorch,359,63,49,2874.495066964286,465,380,60,81,3832.852443853428,259
2017-12-27 17:21:06,pytorch/pytorch,387,43,15,2941.4185344827592,262,386,44,38,3929.826884247171,82
2018-01-03 17:21:06,pytorch/pytorch,378,42,51,3009.3209097222225,356,398,52,40,4004.941057964853,146
2018-01-10 17:21:06,pytorch/pytorch,394,60,44,3005.501802274716,506,400,60,58,4080.63810612358,229
2018-01-17 17:21:06,pytorch/pytorch,398,59,55,3102.3182414529915,394,418,67,49,4138.521668015103,201
2018-01-24 17:21:06,pytorch/pytorch,405,45,38,3129.2658394607843,424,425,71,64,4177.256426797386,297
2018-01-31 17:21:06,pytorch/pytorch,435,54,24,3115.620958719136,388,447,73,51,4209.877062136168,314
2018-02-07 17:21:06,pytorch/pytorch,459,69,45,3093.2370007262166,471,452,76,71,4264.215178615423,394
2018-02-14 17:21:06,pytorch/pytorch,479,48,28,3122.420541666668,309,456,74,70,4338.293800915883,298
2018-02-21 17:21:06,pytorch/pytorch,477,43,45,3212.039358062331,374,465,51,42,4439.840976377019,160
2018-02-28 17:21:06,pytorch/pytorch,490,46,33,3263.6455359477127,495,488,80,57,4467.375602139406,305
2018-03-07 17:21:06,pytorch/pytorch,522,68,36,3281.5667415730336,551,501,79,66,4534.642582096266,321
2018-03-08 17:21:06,pytorch/pytorch,519,5,8,3287.2094956548726,85,505,9,5,4531.178314330427,47
2018-03-09 17:21:06,pytorch/pytorch,520,13,12,3311.2094956548726,116,503,19,21,4527.947401111111,43
2018-03-16 17:21:06,pytorch/pytorch,537,65,48,3368.8018273273274,599,516,97,84,4526.439963605222,340
2018-03-23 17:21:06,pytorch/pytorch,542,68,63,3426.825452297848,488,517,63,62,4581.591662489557,180
2018-03-30 17:21:06,pytorch/pytorch,569,64,37,3401.8204386688667,581,537,90,70,4538.810981448235,276
2018-03-31 17:21:06,pytorch/pytorch,569,6,6,3409.047952928297,115,543,17,11,4522.405194741004,99
2018-04-01 17:21:06,pytorch/pytorch,574,10,5,3399.679642276423,53,542,1,2,4538.331737221235,5
2018-04-02 17:21:06,pytorch/pytorch,576,13,11,3390.66275496511,62,543,5,4,4546.19130432645,46
2018-04-09 17:21:06,pytorch/pytorch,595,55,36,3339.5929059829064,426,574,83,52,4437.607984840081,291
2018-04-10 17:21:06,pytorch/pytorch,596,15,14,3304.084060493827,122,583,29,20,4410.417909356725,98
2018-04-11 17:21:06,pytorch/pytorch,592,13,17,3313.422947394297,133,579,17,21,4419.925297358835,48
2018-04-12 17:21:06,pytorch/pytorch,599,19,12,3279.483907004831,86,584,17,12,4400.815070346321,39
2018-04-13 17:21:06,pytorch/pytorch,602,12,9,3289.211164021164,99,590,21,15,4361.351091111111,109
2018-04-14 17:21:06,pytorch/pytorch,598,3,7,3313.211164021164,27,593,8,5,4357.537783077195,22
2018-04-15 17:21:06,pytorch/pytorch,599,3,2,3322.8415613026823,19,594,4,3,4381.537783077195,9
2018-04-16 17:21:06,pytorch/pytorch,600,7,6,3318.295937796771,74,597,7,4,4391.6199194400415,46
2018-04-17 17:21:06,pytorch/pytorch,594,9,15,3300.1084622597286,140,590,18,25,4367.346555207244,95
2018-04-18 17:21:06,pytorch/pytorch,592,7,9,3324.1084622597286,116,604,35,21,4323.775092163923,144
2018-04-19 17:21:06,pytorch/pytorch,598,20,14,3320.106721292422,122,611,35,28,4294.91189193767,88
2018-04-20 17:21:06,pytorch/pytorch,601,10,7,3275.929729052823,60,610,21,22,4305.813312647754,36
2018-04-21 17:21:06,pytorch/pytorch,603,8,6,3273.165076784101,50,616,22,16,4297.302099044747,15
2018-04-22 17:21:06,pytorch/pytorch,606,5,2,3270.6369847670253,27,616,1,1,4321.302099044747,1
2018-04-23 17:21:06,pytorch/pytorch,612,8,2,3255.367698096503,89,609,7,14,4325.759146229563,83
2018-04-24 17:21:06,pytorch/pytorch,621,16,7,3228.05530174292,95,614,18,13,4317.489339294585,99
2018-04-25 17:21:06,pytorch/pytorch,620,25,26,3239.3956803385418,128,613,20,21,4315.822950617284,39
2018-04-26 17:21:06,pytorch/pytorch,612,19,27,3188.765236429177,194,605,17,25,4339.822950617284,81
2018-04-27 17:21:06,pytorch/pytorch,627,21,6,3152.783919059509,98,608,10,7,4344.581031628974,61
2018-04-28 17:21:06,pytorch/pytorch,625,9,11,3118.660266544118,67,606,14,16,4349.424507668461,53
2018-04-29 17:21:06,pytorch/pytorch,628,5,2,3131.1886904761905,36,604,2,4,4373.424507668461,14
2018-04-30 17:21:06,pytorch/pytorch,629,8,7,3143.68521188159,75,604,6,6,4384.589969904018,57
2018-05-01 17:21:06,pytorch/pytorch,627,9,11,3144.8073631239936,92,601,28,31,4382.983298156235,50
2018-05-02 17:21:06,pytorch/pytorch,628,9,8,3123.7274246031748,86,612,27,16,4331.602696312192,36
2018-05-03 17:21:06,pytorch/pytorch,643,29,14,3071.300444250872,142,616,25,21,4318.698639479906,36
2018-05-04 17:21:06,pytorch/pytorch,654,17,6,3084.6318393132715,123,624,20,12,4312.219067683882,41
2018-05-05 17:21:06,pytorch/pytorch,655,7,6,3087.3040852490417,65,629,19,14,4318.043091787439,13
2018-05-06 17:21:06,pytorch/pytorch,660,8,3,3079.483656617368,22,629,1,1,4342.043091787439,3
2018-05-07 17:21:06,pytorch/pytorch,660,7,7,3092.9665145502645,59,631,4,2,4359.931590413943,12
2018-05-08 17:21:06,pytorch/pytorch,669,16,7,3034.8581714495954,101,635,18,14,4353.580650208623,33
2018-05-09 17:21:06,pytorch/pytorch,669,17,17,3028.8885391621134,89,632,23,26,4359.456493536472,61
2018-05-10 17:21:06,pytorch/pytorch,680,22,11,3023.233814033189,105,639,20,13,4347.442819749695,112
2018-05-11 17:21:06,pytorch/pytorch,688,13,5,3008.315106837608,65,636,14,17,4353.576983204134,33
2018-05-12 17:21:06,pytorch/pytorch,692,8,4,3032.315106837608,38,637,9,8,4371.617830525197,15
2018-05-13 17:21:06,pytorch/pytorch,692,5,5,3046.56404685836,41,629,5,13,4395.617830525197,20
2018-05-14 17:21:06,pytorch/pytorch,692,7,7,3051.117514109348,46,629,3,3,4413.606509019251,37
2018-05-15 17:21:06,pytorch/pytorch,694,11,9,3046.176912997904,75,632,16,13,4401.672611261464,46
2018-05-16 17:21:06,pytorch/pytorch,700,10,4,3051.017328993056,96,638,19,13,4396.061006944444,71
2018-05-23 17:21:06,pytorch/pytorch,714,65,51,3051.409510190664,494,668,91,61,4419.153926816934,376
2018-05-24 17:21:06,pytorch/pytorch,720,9,3,3030.738080660836,61,663,8,13,4425.942478411052,25
2018-05-25 17:21:06,pytorch/pytorch,724,10,6,3037.111548309179,57,674,22,11,4415.72219187375,39
2018-05-26 17:21:06,pytorch/pytorch,728,9,5,3043.5840882164584,43,679,17,12,4417.104746732026,16
2018-05-27 17:21:06,pytorch/pytorch,733,5,0,3067.5840882164584,8,680,1,0,4441.104746732026,0
2018-05-28 17:21:06,pytorch/pytorch,736,7,4,3073.918416905444,37,684,4,0,4453.752988945579,2
2018-05-29 17:21:06,pytorch/pytorch,741,10,5,3062.935303745672,76,691,11,4,4443.809331223629,14
2018-05-30 17:21:06,pytorch/pytorch,744,10,7,3069.6352057902977,170,692,17,16,4456.577127875982,23
2018-05-31 17:21:06,pytorch/pytorch,741,18,21,3084.957588171036,157,682,21,31,4435.883544791667,47
2018-06-01 17:21:06,pytorch/pytorch,749,16,8,3083.111831476323,104,688,21,15,4415.888598047304,59
2018-06-02 17:21:06,pytorch/pytorch,755,10,4,3073.060543311907,76,702,29,15,4359.260988254354,40
2018-06-03 17:21:06,pytorch/pytorch,759,8,4,3088.6122977716727,18,705,5,2,4372.664688215488,11
2018-06-04 17:21:06,pytorch/pytorch,769,19,9,3070.6222643782,74,705,11,11,4386.049354426978,12
2018-06-05 17:21:06,pytorch/pytorch,766,12,15,3061.641187816503,121,722,31,14,4352.380587045876,66
2018-06-06 17:21:06,pytorch/pytorch,772,14,8,3061.1302467494093,140,723,23,22,4345.381537980516,72
2018-06-07 17:21:06,pytorch/pytorch,773,9,8,3068.8165512933574,131,720,30,33,4333.603726987857,84
2018-06-08 17:21:06,pytorch/pytorch,777,13,9,3060.5481348167536,92,727,26,19,4312.151660529716,82
2018-06-09 17:21:06,pytorch/pytorch,775,5,7,3076.548307223673,47,725,12,14,4331.134677055104,31
2018-06-10 17:21:06,pytorch/pytorch,776,3,2,3100.548307223673,32,729,10,6,4340.049448302469,7
2018-06-11 17:21:06,pytorch/pytorch,776,6,6,3116.41750072338,49,733,12,8,4339.014347270169,13
2018-06-12 17:21:06,pytorch/pytorch,782,16,10,3132.270836940837,102,746,28,15,4318.408249493798,50
2018-06-13 17:21:06,pytorch/pytorch,779,17,20,3123.938613967438,164,752,29,23,4293.6577790290285,72
2018-06-14 17:21:06,pytorch/pytorch,782,22,19,3100.32270604782,143,754,29,27,4279.276738591269,100
2018-06-15 17:21:06,pytorch/pytorch,814,46,14,3070.143592454394,94,754,19,19,4270.05226744186,105
2018-06-16 17:21:06,pytorch/pytorch,810,4,8,3078.924834983497,74,763,19,10,4247.229702446148,26
2018-06-17 17:21:06,pytorch/pytorch,812,4,2,3095.291456790123,13,766,3,0,4257.284399866569,12
2018-06-18 17:21:06,pytorch/pytorch,818,9,3,3088.8581418092904,33,771,10,5,4267.327699794462,7
2018-06-19 17:21:06,pytorch/pytorch,813,13,18,3097.748288050824,147,779,30,22,4263.595918318319,68
2018-06-20 17:21:06,pytorch/pytorch,813,10,10,3114.1755346548,111,785,30,24,4241.899924836602,103
2018-06-21 17:21:06,pytorch/pytorch,819,15,9,3115.594399598393,111,795,37,27,4198.753211403509,133
2018-06-28 17:21:06,pytorch/pytorch,840,86,65,3129.2715322375125,625,868,139,66,3968.391370317309,493
2018-07-05 17:21:06,pytorch/pytorch,869,85,56,3136.2343609295567,457,965,97,0,3793.9782255244754,282
2018-07-12 17:21:06,pytorch/pytorch,895,63,37,3189.3121393557417,612,1089,124,0,3581.305354232388,372
2018-07-13 17:21:06,pytorch/pytorch,904,15,6,3193.2544745998603,73,1104,15,0,3563.3509190698887,107
2018-07-14 17:21:06,pytorch/pytorch,907,10,7,3197.303111456893,107,1116,12,0,3554.2728000858,79
2018-07-15 17:21:06,pytorch/pytorch,905,4,6,3214.680355992639,46,1120,4,0,3567.284506885638,19
2018-07-16 17:21:06,pytorch/pytorch,905,4,4,3232.022171717172,61,1124,4,0,3580.2943427560326,11
2018-07-17 17:21:06,pytorch/pytorch,909,10,6,3249.3321849942727,98,1150,26,0,3534.015470278405,101
2018-07-18 17:21:06,pytorch/pytorch,915,13,7,3266.608206447188,76,1170,20,0,3505.4587968454,61
2018-07-19 17:21:06,pytorch/pytorch,920,14,9,3257.2711133740668,147,1197,27,0,3460.558057978036,40
2018-07-20 17:21:06,pytorch/pytorch,918,9,11,3261.4379048583,113,1234,38,1,3393.630312377132,69
2018-07-21 17:21:06,pytorch/pytorch,922,11,7,3259.1525730700578,117,1259,27,2,3358.563076417864,34
2018-07-22 17:21:06,pytorch/pytorch,925,7,4,3283.1525730700578,41,1264,6,1,3370.862997227997,14
2018-07-23 17:21:06,pytorch/pytorch,931,13,7,3274.3747895957586,60,1273,9,0,3376.189995596906,92
2018-07-24 17:21:06,pytorch/pytorch,938,12,5,3278.875650527009,135,1312,40,1,3309.341831731127,38
2018-07-25 17:21:06,pytorch/pytorch,946,18,10,3270.7300543596434,138,1343,31,0,3265.7417690538764,88
2018-07-26 17:21:06,pytorch/pytorch,953,15,8,3262.892100559862,120,1380,37,0,3212.0505131494547,134
2018-07-27 17:21:06,pytorch/pytorch,948,22,27,3243.162637029955,173,1406,26,0,3183.214951980372,77
2018-07-28 17:21:06,pytorch/pytorch,956,12,4,3242.491369913557,64,1423,17,0,3173.3702909557496,12
2018-07-29 17:21:06,pytorch/pytorch,963,10,3,3260.3278714225585,22,1425,2,0,3193.4023037891384,0
2018-07-30 17:21:06,pytorch/pytorch,971,13,5,3265.807730173676,57,1437,12,0,3193.570923232948,20
2018-07-31 17:21:06,pytorch/pytorch,972,9,8,3271.395333957553,127,1480,43,0,3134.5574926327777,78
2018-08-01 17:21:06,pytorch/pytorch,976,14,10,3289.240678089304,144,1509,29,0,3104.573896129541,73
2018-08-02 17:21:06,pytorch/pytorch,968,6,14,3307.075388681592,91,1537,28,0,3077.8039550958306,73
2018-08-03 17:21:06,pytorch/pytorch,974,13,7,3312.660106163677,100,1566,29,0,3050.529035179879,59
2018-08-04 17:21:06,pytorch/pytorch,975,5,4,3324.3873901211746,45,1583,17,0,3045.048793038214,49
2018-08-05 17:21:06,pytorch/pytorch,977,5,3,3348.3873901211746,50,1586,3,0,3063.857111268492,9
2018-08-06 17:21:06,pytorch/pytorch,979,8,6,3353.843856719771,43,1594,8,0,3073.981471767876,32
2018-08-07 17:21:06,pytorch/pytorch,982,15,12,3365.4799460724457,92,1632,38,0,3033.2904652125894,89
2018-08-08 17:21:06,pytorch/pytorch,992,15,5,3371.0177499494025,68,1651,19,0,3025.730358834244,66
2018-08-09 17:21:06,pytorch/pytorch,998,11,5,3382.7078261746315,57,1667,16,0,3023.381850999157,34
2018-08-10 17:21:06,pytorch/pytorch,1000,7,5,3394.4335854932688,48,1683,16,0,3021.3155191550304,38
2018-08-11 17:21:06,pytorch/pytorch,1002,7,5,3418.4335854932688,41,1706,23,0,3008.378857206012,24
2018-08-12 17:21:06,pytorch/pytorch,1006,6,2,3436.257018652226,21,1710,4,0,3025.9935842009286,2
2018-08-13 17:21:06,pytorch/pytorch,1008,11,9,3435.4794668458776,49,1719,9,0,3035.5501798676964,19
2018-08-14 17:21:06,pytorch/pytorch,999,10,19,3453.333529119459,145,1741,22,0,3024.683359230324,115
2018-08-15 17:21:06,pytorch/pytorch,996,10,13,3464.9762363834425,124,1764,23,0,3012.7943174929947,71
2018-08-16 17:21:06,pytorch/pytorch,994,9,11,3464.3323893805305,75,1789,25,0,2998.446099113595,78
2018-08-17 17:21:06,pytorch/pytorch,997,9,6,3476.0689550264547,69,1820,31,0,2975.7976481296205,62
2018-08-18 17:21:06,pytorch/pytorch,988,11,20,3500.0689550264547,54,1840,20,0,2970.267284821969,16
2018-08-19 17:21:06,pytorch/pytorch,987,2,3,3524.0689550264547,16,1843,3,0,2989.8382955544566,0
2018-08-20 17:21:06,pytorch/pytorch,997,12,2,3523.2351717260167,23,1849,6,0,3004.9727662721893,4
2018-08-21 17:21:06,pytorch/pytorch,1006,21,12,3516.5354769483024,98,1875,26,0,2990.8330190414363,53
2018-08-22 17:21:06,pytorch/pytorch,1011,9,4,3528.354289696271,64,1903,28,0,2974.488683824314,41
2018-08-23 17:21:06,pytorch/pytorch,1013,12,10,3540.1477241379307,62,1933,30,0,2956.145686026936,77
2018-08-24 17:21:06,pytorch/pytorch,1017,11,7,3564.1477241379307,51,1954,21,0,2950.970944027713,117
2018-08-25 17:21:06,pytorch/pytorch,1021,7,3,3581.986111111111,29,1965,12,1,2959.80708488806,50
2018-08-26 17:21:06,pytorch/pytorch,1023,2,0,3605.986111111111,13,1968,3,0,2979.658612922424,5
2018-08-27 17:21:06,pytorch/pytorch,1027,9,5,3617.548787878788,39,1982,14,0,2984.257891022675,31
2018-08-28 17:21:06,pytorch/pytorch,1030,12,9,3598.419435969868,108,2012,30,0,2967.255767026725,72
2018-08-29 17:21:06,pytorch/pytorch,1030,15,15,3580.103796296297,119,2039,27,0,2955.026200155294,70
2018-08-30 17:21:06,pytorch/pytorch,1044,26,12,3556.591764921947,120,2098,59,0,2902.223499365637,84
2018-08-31 17:21:06,pytorch/pytorch,1049,15,10,3562.991097861842,112,2127,29,0,2889.6277063457646,85
2018-09-01 17:21:06,pytorch/pytorch,1054,7,2,3581.139229611385,42,2144,17,0,2892.4453808533026,76
2018-09-02 17:21:06,pytorch/pytorch,1054,8,8,3599.259581967213,38,2148,4,0,2911.462922217447,11
2018-09-03 17:21:06,pytorch/pytorch,1057,6,3,3605.571344933841,58,2155,7,0,2926.6955576978007,4
2018-09-04 17:21:06,pytorch/pytorch,1063,11,5,3617.779232610659,77,2166,11,0,2936.878379886283,13
2018-09-05 17:21:06,pytorch/pytorch,1065,8,6,3635.88518488456,109,2203,37,0,2915.10298313742,51
2018-09-06 17:21:06,pytorch/pytorch,1065,13,13,3636.36957750896,86,2242,39,0,2892.0198722979485,62
2018-09-07 17:21:06,pytorch/pytorch,1069,11,7,3637.008993055556,110,2273,31,0,2879.3128187873845,88
2018-09-08 17:21:06,pytorch/pytorch,1066,5,8,3649.351869453319,60,2304,31,0,2867.296394034994,32
2018-09-09 17:21:06,pytorch/pytorch,1067,3,2,3673.351869453319,33,2309,5,0,2885.507569779386,20
2018-09-10 17:21:06,pytorch/pytorch,1069,6,4,3673.9538258377424,62,2319,10,0,2897.9056031491864,33
2018-09-11 17:21:06,pytorch/pytorch,1072,15,12,3668.927870953631,136,2358,39,0,2877.249942955372,117
2018-09-12 17:21:06,pytorch/pytorch,1073,12,11,3664.1929231770832,132,2397,39,0,2857.569049236542,142
2018-09-13 17:21:06,pytorch/pytorch,1077,16,12,3654.005960612315,150,2439,42,0,2835.5869630124776,77
2018-09-14 17:21:06,pytorch/pytorch,1076,13,14,3666.7165659293546,152,2475,36,0,2820.9740694339785,100
2018-09-15 17:21:06,pytorch/pytorch,1072,4,8,3685.051711607601,55,2492,17,0,2826.982253629519,33
2018-09-16 17:21:06,pytorch/pytorch,1077,5,0,3697.710695084485,15,2494,2,0,2848.857593527872,4
2018-09-17 17:21:06,pytorch/pytorch,1084,10,3,3721.710695084485,48,2500,6,0,2866.437971154245,32
2018-09-18 17:21:06,pytorch/pytorch,1083,11,12,3717.227974254742,159,2532,32,0,2856.4923719209805,91
2018-09-19 17:21:06,pytorch/pytorch,1087,10,6,3729.887125126646,85,2571,39,0,2839.886039090909,76
2018-09-20 17:21:06,pytorch/pytorch,1083,13,17,3731.320580731789,83,2582,11,0,2852.5433726709325,63
2018-09-21 17:21:06,pytorch/pytorch,1085,15,13,3738.4139924812025,93,2609,27,0,2848.8470091064883,38
2018-09-22 17:21:06,pytorch/pytorch,1082,11,14,3734.420027363184,58,2637,28,0,2844.4445971433083,29
2018-09-23 17:21:06,pytorch/pytorch,1091,13,4,3730.667660082304,20,2642,5,0,2863.379471916972,9
2018-09-24 17:21:06,pytorch/pytorch,1099,13,5,3738.107277122255,46,2649,7,0,2880.251146668238,4
2018-09-25 17:21:06,pytorch/pytorch,1099,6,6,3756.5751448208152,134,2676,27,0,2876.902316403969,102
2018-09-26 17:21:06,pytorch/pytorch,1101,11,9,3763.986286249592,120,2705,29,0,2871.849357662968,90
2018-09-27 17:21:06,pytorch/pytorch,1109,16,8,3755.0735876937983,85,2722,17,0,2878.9788854418016,41
2018-09-28 17:21:06,pytorch/pytorch,1117,13,5,3751.9306441398094,74,2740,18,0,2885.170599901031,39
2018-09-29 17:21:06,pytorch/pytorch,1124,7,0,3765.119166266986,31,2757,17,0,2892.430343627005,15
2018-09-30 17:21:06,pytorch/pytorch,1124,2,2,3789.119166266986,12,2759,2,0,2914.4465767528927,6
2018-10-01 17:21:06,pytorch/pytorch,1126,7,5,3802.219425713375,52,2766,7,0,2931.495262686285,34
2018-10-02 17:21:06,pytorch/pytorch,1133,10,3,3815.3110876649184,46,2793,27,0,2928.8043292021835,17
2018-10-03 17:21:06,pytorch/pytorch,1139,7,1,3833.835804365079,32,2806,13,0,2940.0216523357526,20
2018-10-04 17:21:06,pytorch/pytorch,1152,16,3,3814.3518396892655,72,2827,21,0,2943.4187562837287,77
2018-10-05 17:21:06,pytorch/pytorch,1158,10,4,3827.583406103287,111,2859,32,0,2936.32076009436,47
2018-10-06 17:21:06,pytorch/pytorch,1161,9,6,3840.796532459426,73,2887,28,0,2933.4560509531057,56
2018-10-07 17:21:06,pytorch/pytorch,1163,5,3,3859.380092332866,25,2897,10,0,2947.8955883362228,0
2018-10-08 17:21:06,pytorch/pytorch,1165,5,3,3877.953910675381,76,2906,9,0,2963.251412929948,64
2018-10-09 17:21:06,pytorch/pytorch,1172,12,5,3885.693219045406,84,2920,14,0,2973.815077623606,102
2018-10-10 17:21:06,pytorch/pytorch,1192,22,2,3866.6996900383137,70,2943,23,0,2975.844770713218,103
2018-10-11 17:21:06,pytorch/pytorch,1195,11,8,3890.6996900383137,105,2964,21,0,2979.916956022201,67
2018-10-12 17:21:06,pytorch/pytorch,1199,17,13,3898.607373702686,103,2987,23,0,2982.220123359303,53
2018-10-13 17:21:06,pytorch/pytorch,1197,5,7,3922.607373702686,70,2999,12,0,2994.936528739249,24
2018-10-14 17:21:06,pytorch/pytorch,1198,3,2,3946.607373702686,24,3000,1,0,3017.991404966621,13
2018-10-15 17:21:06,pytorch/pytorch,1207,16,7,3927.56173950785,56,3009,10,1,3033.425370660811,30
2018-10-16 17:21:06,pytorch/pytorch,1205,17,19,3930.254918918919,135,3038,29,0,3030.011891168446,44
2018-10-17 17:21:06,pytorch/pytorch,1210,17,12,3922.498639782544,125,3069,31,0,3024.989703407225,58
2018-10-18 17:21:06,pytorch/pytorch,1214,13,9,3925.506327777778,99,3101,32,0,3019.381264481707,55
2018-10-19 17:21:06,pytorch/pytorch,1225,16,5,3928.634684644856,105,3133,32,0,3014.127665978932,60
2018-10-20 17:21:06,pytorch/pytorch,1229,4,0,3947.422299484914,36,3147,14,0,3025.422001820672,15
2018-10-21 17:21:06,pytorch/pytorch,1231,6,4,3966.180546737213,34,3151,4,0,3045.7756563229896,3
2018-10-22 17:21:06,pytorch/pytorch,1238,9,2,3958.79895231846,56,3167,16,0,3055.136553513316,23
